Budget,Spend USA,Conv USA,Clicks USA,Purch USA,Spend A,Conv A,Clicks A,Purch A,Spend B,Conv B,Clicks B,Purch B
Actual,0.846740219546355,0.8824109836198327,0.8480791730860819,0.9229197472584828,0.10205299848636662,0.04889288755293894,0.07275432874138393,0.04227513229735293,0.05120678196727846,0.06869612882722795,0.07916651270398134,0.034805120444163555
362,0.9595411275311226,0.9411568727196499,0.9261448328798373,0.9662130654213874,0.021603003651538433,0.012873172108301764,0.019613275421336854,0.01092553515290288,0.01885586881733856,0.04596995517204838,0.054241880342688946,0.022861399425709663
