Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
357,189.87507403225808,7.952042857190249,357.05127616274973,0.05393973347092525,0.29777035011645414,0.006719840170132739,0.5317865715895382,119.41935483870968,9.678573407890859,0.5610141144750741,0.45066448032158707,0.18063868826810095,121.63571890322582,2.7193376118368158,331.8109677419355,10.232678848688424,0.25221124216525426,0.00652930861514383,0.36658136929888185,35.225806451612904,0.7865942340710879
