Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0003068747693007369,0.018037074455792435,0.40137392,23.59142,12.290002200204277,42.83
B,0.0,0.005428369213468776,0.0,39.33013,0.0,28.7
USA,0.027104837178635155,0.0852778801943641,20.873165,65.671646,164.70999779979888,228.73
