Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.02588982939779061,0.01094404134070617,0.012700786592305682,0.05213109565781311,0.025792764930766644,0.02824528615249472,0.9219790749443962,0.9632631876019567,0.9590539307690573
353,0.11203611080699571,0.12293814257448595,0.12705411485757298,0.25972577995153395,0.2551106661919789,0.2638662484277715,0.6282381092414704,0.6219511887698176,0.6090796434869233
