Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,151.81620793548387,6.2450297087825115,353.8893547243186,0.020220627248318326,0.18905072884099863,0.008370507251239258,0.4289934294682285,265.6774193548387,12.211433660143005,0.09466567699494392,0.027811721371683935,0.6733079182539322,138.68728245161293,4.125737360940123,332.27645161290314,12.418868514147986,0.11298023918889345,0.004201419203873651,0.41738522780778164,37.774193548387096,0.7269167135433882
