Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.005203758856653279,0.009761978478594478,0.008138464529676892,0.01989522914326326
Australia,A,0.06708746617898988,0.011932581178091187,2.3001416975653672,0.4091170689631264,3.0391502775074897,1.258853085745494
Austria,B,0.0,0.0,0.18964756599219004,0.009334610165476336,0.1122948110600787,0.013340879689521346
Belgium,A,0.13417493235797975,0.02386516235618237,2.903928893176276,0.5165102995659471,3.836927225353206,1.5893020207536863
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.0242842079977153,0.04555589956677423,0.03797950113849216,0.09284440266856188
Canada,A,0.14375885609783545,0.025569816810195396,3.440628622608195,0.6119709489906765,4.546062290104953,1.883034407427635
Chile,B,0.113788539595314,0.005600766099285801,2.6297795817583682,0.12943992762793852,1.5571547133664247,0.18499353169469598
China,B,0.15171805279375203,0.00746768813238107,6.435374072668315,0.31675443828183036,3.8105372553053374,0.45270051746442436
Colombia,B,0.25286342132292006,0.012446146887301782,6.207796993477687,0.30555290608325875,3.6757834820332427,0.4366914618369987
Denmark,A,0.009583923739855697,0.0017046544540130263,2.0988792990283978,0.37331932542885277,2.7732246282255844,1.1487034407427634
Egypt,B,5.8594776306053635,0.2884083387460005,126.03977235840948,6.203781915975573,74.6311314305283,8.866348641655886
France,A,0.28751771219567096,0.05113963362039079,9.62225943481512,1.7114730718290785,12.713778660906332,5.266202075368651
Germany,A,0.3354373308949494,0.05966290589045593,9.95769676571007,1.7711359777195346,13.156988076376175,5.449784817039869
Hong Kong,B,0.05057268426458401,0.0024892293774603563,1.9976210284510683,0.09832456040968408,1.1828386764994956,0.14052393272962485
Hungary,B,0.0,0.0,1.5424668700698123,0.07592149601254088,0.9133311299553067,0.10850582147477361
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.4504444157732178,0.08011875933861225,0.5951669293452168,0.24652539595849263
Israel,A,0.5271158056920633,0.09375599497071645,10.724410664898524,1.9075083340405765,14.17003816887867,5.869402512288366
Italy,A,0.06708746617898988,0.011932581178091185,1.5142599508972001,0.2693354037340582,2.0007739326924305,0.8287449481157837
Japan,A,0.11500708487826836,0.020455853448156317,2.942264588135699,0.5233289173819992,3.8875797299783303,1.6102829055161112
"Manitoba, Canada",USA,0.0,0.0,0.0034691725711021863,0.006507985652396318,0.005425643019784595,0.01326348609550884
Mexico,A,0.6229550430906203,0.11080253951084673,28.167151871435895,5.009979440344285,37.21692777331047,15.415705079191698
Netherlands,A,0.05750354243913418,0.010227926724078159,0.8625531365870127,0.15341890086117238,1.1396813540653086,0.4720699071545603
Norway,A,0.0,0.0,0.2875177121956709,0.0511396336203908,0.3798937846884362,0.15735663571818675
"Ontario, Canada",USA,0.006938345142204372,0.013015971304792637,0.10407517713306558,0.19523956957188957,0.16276929059353784,0.3979045828652652
Poland,B,0.012643171066146002,0.0006223073443650891,0.8470924614317822,0.04169459207246097,0.501583489401685,0.059589262613195346
Portugal,B,0.012643171066146,0.0006223073443650891,0.670088066505738,0.032982289251349724,0.39677499907894476,0.04713777490297542
"Quebec, Canada",USA,0.0,0.0,0.038160898282124045,0.07158784217635951,0.05968207321763054,0.14589834705059723
Romania,B,0.10114536852916801,0.004978458754920713,2.7814976345521205,0.1369076157603196,1.6469905622144876,0.19566623544631306
Saudi Arabia,B,0.06321585533073001,0.0031115367218254456,4.184889622894326,0.2059837309848445,2.4779721640590697,0.294388745148771
Singapore,B,0.16436122385989801,0.008089995476746159,1.9596915152526302,0.09645763837658881,1.1603797142874799,0.13785575679172057
South Africa,B,0.50572684264584,0.024892293774603565,13.654624751437682,0.6720919319142963,8.085226396325666,0.9605433376455369
Spain,A,0.32585340715509364,0.0579582514364429,10.618987503760112,1.8887571350464334,14.030743781159577,5.811705079191698
Sweden,A,0.0,0.0,0.29710163593552663,0.052844288074403827,0.39255691084471744,0.162601856908793
Switzerland,A,0.019167847479711394,0.003409308908026053,0.6421228905703317,0.11421184841887277,0.8484294524708409,0.3514298197706171
Taiwan,B,0.012643171066146,0.0006223073443650891,1.7194712649958561,0.08463379883365212,1.0181396202780468,0.12095730918499352
Turkiye,B,0.41254667188834404,0.02030588864663286,21.607179352043516,1.0635232515199373,12.794122140111632,1.519970892626132
United Arab Emirates,B,0.08850219746302201,0.004356151410555623,2.9964315426766026,0.1474868406145261,1.7742580147492435,0.21078589909443726
United Kingdom,A,0.0,0.0,0.9104727552862912,0.16194217313123752,1.2029969848467146,0.4982960131075914
United States,USA,3.614218676299968,6.7800845325230075,75.48572597461246,141.60725981049148,118.056566467493,288.6001939521769
