Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.006806922922567521,0.009761978478594478,0.008036105479360935,0.01989522914326326
Australia,A,0.07505155153967266,0.011932581178091187,2.5731960527887767,0.4091170689631264,3.0561359479879697,1.258853085745494
Austria,B,0.0,0.0,0.17598999734066745,0.009334610165476336,0.11311014150966275,0.013340879689521346
Belgium,A,0.1501031030793453,0.02386516235618237,3.2486600166458306,0.5165102995659471,3.858371634334812,1.5893020207536863
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.0317656403053151,0.04555589956677423,0.037501825570351026,0.09284440266856188
Canada,A,0.16082475329929855,0.025569816810195396,3.8490724289632117,0.6119709489906765,4.571470022198671,1.883034407427635
Chile,B,0.10559399840440047,0.005600766099285801,2.4403946297905885,0.12943992762793852,1.56846062893399,0.18499353169469598
China,B,0.14079199787253396,0.00746768813238107,5.971927243093316,0.31675443828183036,3.8382041352278895,0.45270051746442436
Colombia,B,0.23465332978755662,0.012446146887301782,5.760739246284515,0.30555290608325875,3.7024719654162936,0.4366914618369987
Denmark,A,0.010721650219953235,0.0017046544540130263,2.3480413981697588,0.37331932542885277,2.7887240525390222,1.1487034407427634
Egypt,B,5.437504284502155,0.2884083387460005,116.96295223260758,6.203781915975573,75.17300004732185,8.866348641655886
France,A,0.3216495065985971,0.05113963362039079,10.76453682083305,1.7114730718290785,12.78483538241634,5.266202075368651
Germany,A,0.37525775769836334,0.05966290589045593,11.139794578531413,1.7711359777195346,13.230521874831252,5.449784817039869
Hong Kong,B,0.046930665957511324,0.0024892293774603563,1.8537613053216973,0.09832456040968408,1.191426823901781,0.14052393272962485
Hungary,B,0.0,0.0,1.4313853117040953,0.07592149601254088,0.9199624842785903,0.10850582147477361
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.5039175603378021,0.08011875933861225,0.5984932898143108,0.24652539595849263
Israel,A,0.589690762097428,0.09375599497071645,11.99752659612767,1.9075083340405765,14.249233857493909,5.869402512288366
Italy,A,0.07505155153967265,0.011932581178091185,1.6940207347526113,0.2693354037340582,2.011956165758747,0.8287449481157837
Japan,A,0.12865980263943883,0.020455853448156317,3.2915466175256434,0.5233289173819992,3.9093072334679446,1.6102829055161112
"Manitoba, Canada",USA,0.0,0.0,0.004537948615045013,0.006507985652396318,0.005357403652907289,0.01326348609550884
Mexico,A,0.6969072642969604,0.11080253951084673,31.510929996442563,5.009979440344285,37.42493146306935,15.415705079191698
Netherlands,A,0.06432990131971941,0.010227926724078159,0.9649485197957912,0.15341890086117238,1.1460509804954886,0.4720699071545603
Norway,A,0.0,0.0,0.3216495065985971,0.0511396336203908,0.3820169934984962,0.15735663571818675
"Ontario, Canada",USA,0.009075897230090028,0.013015971304792637,0.13613845845135042,0.19523956957188957,0.16072210958721866,0.3979045828652652
Poland,B,0.011732666489377831,0.0006223073443650891,0.7860886547883147,0.04169459207246097,0.5052252987431604,0.059589262613195346
Portugal,B,0.01173266648937783,0.0006223073443650891,0.621831323937025,0.032982289251349724,0.3996558333341417,0.04713777490297542
"Quebec, Canada",USA,0.0,0.0,0.04991743476549515,0.07158784217635951,0.05893144018198018,0.14589834705059723
Romania,B,0.09386133191502263,0.004978458754920713,2.5811866276631226,0.1369076157603196,1.6589487421417204,0.19566623544631306
Saudi Arabia,B,0.05866333244688915,0.0031115367218254456,3.8835126079840614,0.2059837309848445,2.4959637893132247,0.294388745148771
Singapore,B,0.1525246643619118,0.008089995476746159,1.8185633058535637,0.09645763837658881,1.1688047955998484,0.13785575679172057
South Africa,B,0.4693066595751132,0.024892293774603565,12.671279808528057,0.6720919319142963,8.143930188695718,0.9605433376455369
Spain,A,0.36453610747841,0.0579582514364429,11.879588443708185,1.8887571350464334,14.109160959877794,5.811705079191698
Sweden,A,0.0,0.0,0.33237115681855034,0.052844288074403827,0.3947508932817794,0.162601856908793
Switzerland,A,0.02144330043990647,0.003409308908026053,0.7183505647368668,0.11421184841887277,0.8531712854799749,0.3514298197706171
Taiwan,B,0.01173266648937783,0.0006223073443650891,1.5956426425553847,0.08463379883365212,1.0255319496876087,0.12095730918499352
Turkiye,B,0.38283690754839855,0.02030588864663286,20.05112703034671,1.0635232515199373,12.887015456000908,1.519970892626132
United Arab Emirates,B,0.08212866542564481,0.004356151410555623,2.780641957982546,0.1474868406145261,1.7871402358526713,0.21078589909443726
United Kingdom,A,0.0,0.0,1.0185567708955574,0.16194217313123752,1.2097204794119047,0.4982960131075914
United States,USA,4.727680246640045,6.7800845325230075,98.74122391476445,141.60725981049148,116.57174608360971,288.6001939521769
