Region,Match type,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,is_new_keyword,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Avg_ CPC,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start
C,Broad match,-0.8565413355827332,0.4213702976703644,-0.07922583818435669,-0.054611898958683014,0.014932251535356045,0.161708265542984,-0.00360523140989244,0.009132126346230507,-0.02117202617228031,-0.0453779436647892,-0.0038485389668494463,0.03429591655731201,0.02600081078708172,0.05707283690571785,0.0229136161506176,0.04998479411005974,0.0018986102659255266,0.040672801434993744,-0.01994241774082184,-0.016209213063120842,-0.005106931086629629,-0.018135543912649155,0.07088606059551239,-0.0116427605971694,-0.03273686766624451,0.050507981330156326,-0.016961025074124336,-0.013950912281870842,0.019293246790766716,0.0566135048866272,0.05029771849513054,-0.01065044105052948,-0.05134184658527374,-0.06887725740671158,-0.07638794183731079,-0.003180519677698612,0.03638186305761337,-0.008851873688399792,0.0021205891389399767,-0.0667591467499733,0.01888880506157875,0.030447019264101982,-0.02599441632628441,0.038445305079221725,-0.030880337581038475,0.0049294112250208855,-0.022337954491376877,-0.012164506129920483,-0.00942537747323513,-0.0012008139165118337,True,High,74.0,5.13,11.26,10.0,10.0,10.0,0.0,7.951207131982423e-17,8.195,Monday,0.0,1.0,0.0,28.0
C,Exact match,-0.8565413355827332,0.4213702976703644,-0.07922583818435669,-0.054611898958683014,0.014932251535356045,0.161708265542984,-0.00360523140989244,0.009132126346230507,-0.02117202617228031,-0.0453779436647892,-0.0038485389668494463,0.03429591655731201,0.02600081078708172,0.05707283690571785,0.0229136161506176,0.04998479411005974,0.0018986102659255266,0.040672801434993744,-0.01994241774082184,-0.016209213063120842,-0.005106931086629629,-0.018135543912649155,0.07088606059551239,-0.0116427605971694,-0.03273686766624451,0.050507981330156326,-0.016961025074124336,-0.013950912281870842,0.019293246790766716,0.0566135048866272,0.05029771849513054,-0.01065044105052948,-0.05134184658527374,-0.06887725740671158,-0.07638794183731079,-0.003180519677698612,0.03638186305761337,-0.008851873688399792,0.0021205891389399767,-0.0667591467499733,0.01888880506157875,0.030447019264101982,-0.02599441632628441,0.038445305079221725,-0.030880337581038475,0.0049294112250208855,-0.022337954491376877,-0.012164506129920483,-0.00942537747323513,-0.0012008139165118337,True,High,74.0,5.13,11.26,10.0,10.0,10.0,0.0,7.951207131982423e-17,8.195,Monday,0.0,1.0,0.0,28.0
C,Phrase match,-0.8565413355827332,0.4213702976703644,-0.07922583818435669,-0.054611898958683014,0.014932251535356045,0.161708265542984,-0.00360523140989244,0.009132126346230507,-0.02117202617228031,-0.0453779436647892,-0.0038485389668494463,0.03429591655731201,0.02600081078708172,0.05707283690571785,0.0229136161506176,0.04998479411005974,0.0018986102659255266,0.040672801434993744,-0.01994241774082184,-0.016209213063120842,-0.005106931086629629,-0.018135543912649155,0.07088606059551239,-0.0116427605971694,-0.03273686766624451,0.050507981330156326,-0.016961025074124336,-0.013950912281870842,0.019293246790766716,0.0566135048866272,0.05029771849513054,-0.01065044105052948,-0.05134184658527374,-0.06887725740671158,-0.07638794183731079,-0.003180519677698612,0.03638186305761337,-0.008851873688399792,0.0021205891389399767,-0.0667591467499733,0.01888880506157875,0.030447019264101982,-0.02599441632628441,0.038445305079221725,-0.030880337581038475,0.0049294112250208855,-0.022337954491376877,-0.012164506129920483,-0.00942537747323513,-0.0012008139165118337,True,High,74.0,5.13,11.26,10.0,10.0,10.0,0.0,7.951207131982423e-17,8.195,Monday,0.0,1.0,0.0,28.0
USA,Broad match,-0.9188277721405029,0.30265557765960693,-0.02881738357245922,0.008332106284797192,-0.04721483588218689,0.12725746631622314,0.002277621068060398,0.07698075473308563,-0.006043578498065472,-0.019934097304940224,-0.0834910199046135,-0.030005883425474167,0.052493393421173096,-0.055741049349308014,-0.01449095830321312,-0.03439805656671524,0.007907303050160408,0.0472501702606678,-0.010375390760600567,0.021310847252607346,-0.018944714218378067,0.052328601479530334,-0.012304598465561867,0.0239711906760931,-0.0036797476932406425,-0.046341005712747574,0.01837349869310856,0.00901064183562994,-0.0044781966134905815,0.017453694716095924,0.0035091794561594725,0.026083065196871758,0.03458470106124878,0.02360776625573635,-0.010679513216018677,-0.029883362352848053,-0.0017857960192486644,0.031867217272520065,0.036796022206544876,-0.021802173927426338,-0.0060425736010074615,-0.018765535205602646,0.025746576488018036,0.017656195908784866,0.020717045292258263,-0.015806283801794052,0.0013093178858980536,0.04905414208769798,-0.027480995282530785,0.047415945678949356,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,28.0
USA,Phrase match,-0.9188277721405029,0.30265557765960693,-0.02881738357245922,0.008332106284797192,-0.04721483588218689,0.12725746631622314,0.002277621068060398,0.07698075473308563,-0.006043578498065472,-0.019934097304940224,-0.0834910199046135,-0.030005883425474167,0.052493393421173096,-0.055741049349308014,-0.01449095830321312,-0.03439805656671524,0.007907303050160408,0.0472501702606678,-0.010375390760600567,0.021310847252607346,-0.018944714218378067,0.052328601479530334,-0.012304598465561867,0.0239711906760931,-0.0036797476932406425,-0.046341005712747574,0.01837349869310856,0.00901064183562994,-0.0044781966134905815,0.017453694716095924,0.0035091794561594725,0.026083065196871758,0.03458470106124878,0.02360776625573635,-0.010679513216018677,-0.029883362352848053,-0.0017857960192486644,0.031867217272520065,0.036796022206544876,-0.021802173927426338,-0.0060425736010074615,-0.018765535205602646,0.025746576488018036,0.017656195908784866,0.020717045292258263,-0.015806283801794052,0.0013093178858980536,0.04905414208769798,-0.027480995282530785,0.047415945678949356,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,28.0
C,Broad match,-0.9188277721405029,0.30265557765960693,-0.02881738357245922,0.008332106284797192,-0.04721483588218689,0.12725746631622314,0.002277621068060398,0.07698075473308563,-0.006043578498065472,-0.019934097304940224,-0.0834910199046135,-0.030005883425474167,0.052493393421173096,-0.055741049349308014,-0.01449095830321312,-0.03439805656671524,0.007907303050160408,0.0472501702606678,-0.010375390760600567,0.021310847252607346,-0.018944714218378067,0.052328601479530334,-0.012304598465561867,0.0239711906760931,-0.0036797476932406425,-0.046341005712747574,0.01837349869310856,0.00901064183562994,-0.0044781966134905815,0.017453694716095924,0.0035091794561594725,0.026083065196871758,0.03458470106124878,0.02360776625573635,-0.010679513216018677,-0.029883362352848053,-0.0017857960192486644,0.031867217272520065,0.036796022206544876,-0.021802173927426338,-0.0060425736010074615,-0.018765535205602646,0.025746576488018036,0.017656195908784866,0.020717045292258263,-0.015806283801794052,0.0013093178858980536,0.04905414208769798,-0.027480995282530785,0.047415945678949356,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,28.0
A,Phrase match,-0.7162936925888062,-0.4335588812828064,0.08727996051311493,-0.3381175994873047,0.17969167232513428,0.11666209250688553,0.09811326861381531,-0.05032338201999664,0.05055945739150047,0.0716584250330925,-0.10338027775287628,-0.12543049454689026,0.08247111737728119,-0.057356398552656174,-0.1062064841389656,-0.004907463677227497,-0.09801895916461945,-0.07196944952011108,0.02027551829814911,0.0956936702132225,-0.03463379293680191,0.0726463794708252,-0.0014472489710897207,-0.053175944834947586,0.03750257194042206,-0.011706250719726086,0.0032211451325565577,0.007719394750893116,0.048631973564624786,0.03722507134079933,-0.06871785968542099,-0.029216282069683075,-0.007610578555613756,-0.02723870612680912,0.06988123804330826,-0.008692516013979912,0.03971972316503525,0.041387248784303665,-0.008464697748422623,0.03880953788757324,0.0256783626973629,0.027239331975579262,-0.006364863831549883,0.00969769898802042,0.01711168885231018,0.03737083077430725,0.046844031661748886,0.05062581226229668,0.01288590393960476,-0.008119892328977585,False,High,85.0,4.18,13.54,8100.0,9300.0,9600.0,-18.181818181818183,-257.14285714285734,8.86,Monday,0.0,1.0,0.0,28.0
B,Phrase match,-0.7162936925888062,-0.4335588812828064,0.08727996051311493,-0.3381175994873047,0.17969167232513428,0.11666209250688553,0.09811326861381531,-0.05032338201999664,0.05055945739150047,0.0716584250330925,-0.10338027775287628,-0.12543049454689026,0.08247111737728119,-0.057356398552656174,-0.1062064841389656,-0.004907463677227497,-0.09801895916461945,-0.07196944952011108,0.02027551829814911,0.0956936702132225,-0.03463379293680191,0.0726463794708252,-0.0014472489710897207,-0.053175944834947586,0.03750257194042206,-0.011706250719726086,0.0032211451325565577,0.007719394750893116,0.048631973564624786,0.03722507134079933,-0.06871785968542099,-0.029216282069683075,-0.007610578555613756,-0.02723870612680912,0.06988123804330826,-0.008692516013979912,0.03971972316503525,0.041387248784303665,-0.008464697748422623,0.03880953788757324,0.0256783626973629,0.027239331975579262,-0.006364863831549883,0.00969769898802042,0.01711168885231018,0.03737083077430725,0.046844031661748886,0.05062581226229668,0.01288590393960476,-0.008119892328977585,False,High,85.0,4.18,13.54,8100.0,9300.0,9600.0,-18.181818181818183,-257.14285714285734,8.86,Monday,0.0,1.0,0.0,28.0
A,Phrase match,-0.8490880727767944,-0.341874361038208,-0.16008441150188446,-0.18654300272464752,0.02211836166679859,0.15599466860294342,0.04951474815607071,-0.06214170530438423,0.05807821825146675,0.02621414139866829,-0.05952563136816025,-0.11616995930671692,0.018411776050925255,-0.06228465214371681,-0.053063489496707916,-0.005998274777084589,-0.08754422515630722,-0.03141702339053154,-0.01852085068821907,0.11231981962919235,-0.04565580189228058,-0.005784546956419945,0.009409158490598202,-0.058508917689323425,0.015260875225067139,-0.010963882319629192,0.012189659290015697,0.006627950351685286,0.005265226121991873,0.0467812716960907,-0.017561839893460274,-0.021895896643400192,-0.027199989184737206,0.011121933348476887,0.036428485065698624,-0.01709817536175251,0.011369171552360058,0.026939632371068,0.024694956839084625,0.043590620160102844,-0.011552363634109497,-0.018336987122893333,-0.016565470024943352,0.021731995046138763,-0.02493320032954216,0.03605802357196808,0.047588374465703964,0.013600277714431286,0.006812027655541897,-0.012989398092031479,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571408,9.745000000000001,Monday,0.0,1.0,0.0,28.0
A,Broad match,-0.7389681935310364,-0.41250935196876526,0.04024871066212654,-0.2401898205280304,0.2237604409456253,0.0738692358136177,0.0222291462123394,-0.11550508439540863,0.10531487315893173,0.07147609442472458,0.02183624543249607,-0.18312714993953705,0.06835072487592697,-0.005297478288412094,0.02705456130206585,0.11081606149673462,-0.10979266464710236,-0.0727069303393364,-0.023298757150769234,0.09063984453678131,-0.13830448687076569,-0.08293318003416061,0.023021765053272247,-0.021617300808429718,0.06309694051742554,-0.019795456901192665,-0.05931774899363518,-0.03422931954264641,-0.02523607574403286,0.10462974011898041,-0.028756897896528244,-0.021044552326202393,-0.03710261359810829,0.02719063311815262,-0.01289731077849865,0.010559034533798695,0.016695145517587662,-0.023217452690005302,0.00676684221252799,0.04486200213432312,-0.0250165443867445,0.005248005967587233,0.01752183958888054,0.04350975900888443,-0.010340014472603798,-0.005369130522012711,0.04546236991882324,-0.032900143414735794,0.0010251195635646582,-0.02713371254503727,False,High,89.0,5.19,16.3,5400.0,6200.0,5800.0,-18.181818181818183,137.14285714285694,10.745000000000001,Monday,0.0,1.0,0.0,28.0
A,Exact match,-0.7389681935310364,-0.41250935196876526,0.04024871066212654,-0.2401898205280304,0.2237604409456253,0.0738692358136177,0.0222291462123394,-0.11550508439540863,0.10531487315893173,0.07147609442472458,0.02183624543249607,-0.18312714993953705,0.06835072487592697,-0.005297478288412094,0.02705456130206585,0.11081606149673462,-0.10979266464710236,-0.0727069303393364,-0.023298757150769234,0.09063984453678131,-0.13830448687076569,-0.08293318003416061,0.023021765053272247,-0.021617300808429718,0.06309694051742554,-0.019795456901192665,-0.05931774899363518,-0.03422931954264641,-0.02523607574403286,0.10462974011898041,-0.028756897896528244,-0.021044552326202393,-0.03710261359810829,0.02719063311815262,-0.01289731077849865,0.010559034533798695,0.016695145517587662,-0.023217452690005302,0.00676684221252799,0.04486200213432312,-0.0250165443867445,0.005248005967587233,0.01752183958888054,0.04350975900888443,-0.010340014472603798,-0.005369130522012711,0.04546236991882324,-0.032900143414735794,0.0010251195635646582,-0.02713371254503727,False,High,89.0,5.19,16.3,5400.0,6200.0,5800.0,-18.181818181818183,137.14285714285694,10.745000000000001,Monday,0.0,1.0,0.0,28.0
A,Phrase match,-0.7389681935310364,-0.41250935196876526,0.04024871066212654,-0.2401898205280304,0.2237604409456253,0.0738692358136177,0.0222291462123394,-0.11550508439540863,0.10531487315893173,0.07147609442472458,0.02183624543249607,-0.18312714993953705,0.06835072487592697,-0.005297478288412094,0.02705456130206585,0.11081606149673462,-0.10979266464710236,-0.0727069303393364,-0.023298757150769234,0.09063984453678131,-0.13830448687076569,-0.08293318003416061,0.023021765053272247,-0.021617300808429718,0.06309694051742554,-0.019795456901192665,-0.05931774899363518,-0.03422931954264641,-0.02523607574403286,0.10462974011898041,-0.028756897896528244,-0.021044552326202393,-0.03710261359810829,0.02719063311815262,-0.01289731077849865,0.010559034533798695,0.016695145517587662,-0.023217452690005302,0.00676684221252799,0.04486200213432312,-0.0250165443867445,0.005248005967587233,0.01752183958888054,0.04350975900888443,-0.010340014472603798,-0.005369130522012711,0.04546236991882324,-0.032900143414735794,0.0010251195635646582,-0.02713371254503727,False,High,89.0,5.19,16.3,5400.0,6200.0,5800.0,-18.181818181818183,137.14285714285694,10.745000000000001,Monday,0.0,1.0,0.0,28.0
B,Broad match,-0.7389681935310364,-0.41250935196876526,0.04024871066212654,-0.2401898205280304,0.2237604409456253,0.0738692358136177,0.0222291462123394,-0.11550508439540863,0.10531487315893173,0.07147609442472458,0.02183624543249607,-0.18312714993953705,0.06835072487592697,-0.005297478288412094,0.02705456130206585,0.11081606149673462,-0.10979266464710236,-0.0727069303393364,-0.023298757150769234,0.09063984453678131,-0.13830448687076569,-0.08293318003416061,0.023021765053272247,-0.021617300808429718,0.06309694051742554,-0.019795456901192665,-0.05931774899363518,-0.03422931954264641,-0.02523607574403286,0.10462974011898041,-0.028756897896528244,-0.021044552326202393,-0.03710261359810829,0.02719063311815262,-0.01289731077849865,0.010559034533798695,0.016695145517587662,-0.023217452690005302,0.00676684221252799,0.04486200213432312,-0.0250165443867445,0.005248005967587233,0.01752183958888054,0.04350975900888443,-0.010340014472603798,-0.005369130522012711,0.04546236991882324,-0.032900143414735794,0.0010251195635646582,-0.02713371254503727,False,High,89.0,5.19,16.3,5400.0,6200.0,5800.0,-18.181818181818183,137.14285714285694,10.745000000000001,Monday,0.0,1.0,0.0,28.0
