bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Keyword,is_new_keyword
-0.8153621,-0.26290518,0.17715779,0.16025656,0.0735296,0.10125737,0.13513768,0.12616186,-0.09763564,-0.0726869,-0.011161043,0.06648296,0.06400663,0.060128123,-0.01533939,-0.012224877,0.10721891,-0.09059611,0.04586181,-0.02766499,-0.023920678,0.017443327,0.010501609,0.028069392,-0.10322726,-0.08155792,0.11215429,0.14472899,0.03772179,0.038577836,0.027652986,0.08594619,-0.083002225,-0.04455807,-0.025864221,0.004479264,0.07624051,-0.015018772,0.09104023,-0.04718318,-0.013184492,-0.038828205,0.014652081,-0.017497841,-0.10189597,0.03963994,0.034769688,0.0060876505,0.016300758,-0.060625643,ai career essentials,False
-0.7162937,-0.43355888,0.08727996,-0.3381176,0.17969167,0.11666209,0.09811327,-0.050323382,0.050559457,0.071658425,-0.10338028,-0.1254305,0.08247112,-0.0573564,-0.106206484,-0.0049074637,-0.09801896,-0.07196945,0.020275518,0.09569367,-0.034633793,0.07264638,-0.001447249,-0.053175945,0.037502572,-0.011706251,0.0032211451,0.0077193948,0.048631974,0.03722507,-0.06871786,-0.029216282,-0.0076105786,-0.027238706,0.06988124,-0.008692516,0.039719723,0.04138725,-0.008464698,0.038809538,0.025678363,0.027239332,-0.006364864,0.009697699,0.017111689,0.03737083,0.04684403,0.050625812,0.012885904,-0.008119892,ai certificate,False
-0.8490881,-0.34187436,-0.16008441,-0.186543,0.022118362,0.15599467,0.04951475,-0.062141705,0.05807822,0.026214141,-0.05952563,-0.11616996,0.018411776,-0.062284652,-0.05306349,-0.005998275,-0.087544225,-0.031417023,-0.01852085,0.11231982,-0.045655802,-0.005784547,0.0094091585,-0.058508918,0.015260875,-0.010963882,0.012189659,0.0066279504,0.005265226,0.04678127,-0.01756184,-0.021895897,-0.02719999,0.011121933,0.036428485,-0.017098175,0.011369172,0.026939632,0.024694957,0.04359062,-0.011552364,-0.018336987,-0.01656547,0.021731995,-0.0249332,0.036058024,0.047588374,0.013600278,0.0068120277,-0.012989398,ai certificate course,False
-0.7389682,-0.41250935,0.04024871,-0.24018982,0.22376044,0.073869236,0.022229146,-0.115505084,0.10531487,0.071476094,0.021836245,-0.18312715,0.068350725,-0.0052974783,0.027054561,0.11081606,-0.109792665,-0.07270693,-0.023298757,0.090639845,-0.13830449,-0.08293318,0.023021765,-0.0216173,0.06309694,-0.019795457,-0.05931775,-0.03422932,-0.025236076,0.10462974,-0.028756898,-0.021044552,-0.037102614,0.027190633,-0.012897311,0.0105590345,0.016695146,-0.023217453,0.006766842,0.044862002,-0.025016544,0.005248006,0.01752184,0.04350976,-0.0103400145,-0.0053691305,0.04546237,-0.032900143,0.0010251196,-0.027133713,ai certificate programs,False
-0.7875493,-0.4434863,0.056603722,-0.18330704,0.20488487,0.17863792,0.028032167,-0.040807396,0.016995357,0.11942446,-0.045860805,0.07768065,-0.012573426,-0.022084584,-0.08279566,-0.030603915,0.095897116,0.037249144,-0.018760268,0.017636532,0.09230307,0.07338438,-0.037026156,0.022477295,0.046033453,-0.030218264,0.03742092,0.02003199,-0.025009006,0.0067893113,0.028548053,0.033658102,-0.007131782,0.022006398,-0.019039923,-0.0098447185,-0.022925558,-0.0037346962,-0.010634798,0.036566317,-0.000456147,0.01279027,0.0018007891,-0.016971452,0.0028865254,-0.01257951,0.020087387,0.0067444476,-0.0064832084,0.015355638,ai certification,False
-0.8094376,-0.3879257,-0.12919149,-0.14656043,0.12007561,0.22685078,0.043821294,-0.06433285,0.0063467016,0.12614568,-0.0024122489,0.013476042,-0.057073023,-0.071733974,-0.02918648,0.0031362204,0.04053255,-0.004522472,-0.02095265,0.0094905,0.043498512,0.05488499,0.020725403,-0.046023432,-0.017950773,0.03181411,-0.068355456,0.0060374243,-0.020212542,-0.08512506,0.04887477,-0.04315941,-0.108816944,0.00920893,-0.08437984,-0.040655956,0.062269874,-0.025207529,-0.0043921284,0.03664019,-0.04503101,-0.01696501,-0.010512343,0.0031834987,-0.01577929,-0.040289253,0.0027562857,0.001391091,0.014002954,-0.01134174,ai certification classes,False
-0.6771075,-0.45463642,-0.0211196,-0.26114148,0.28380683,0.18939635,0.14192656,-0.097058974,-0.027736364,0.14706294,-0.123580866,-0.037277456,-0.014830079,-0.029509397,-0.012752614,0.0040687667,-0.008708392,0.0077652643,-0.0050615883,0.00043226246,0.06888783,0.011600475,0.056508046,-0.025443962,0.07840389,-0.0468866,0.08054235,-0.07784501,-0.030049238,-0.0075168083,-0.052312717,0.020922871,0.022194726,0.0002264648,0.026074851,-0.011789072,-0.019323327,0.058118593,-0.031941265,-0.009037192,-0.047889683,0.023828812,-0.04951012,-0.0051590814,0.041954365,0.080225065,0.0029876663,0.058638718,-0.121073246,-0.0903651,ai certification cost,False
-0.8396133,-0.35384357,-0.20237572,-0.085509785,0.08701655,0.25187778,0.056793064,-0.043659646,-0.051655874,0.063650444,-0.025795199,0.042262733,-0.045036644,-0.028197523,0.030940188,0.0025394044,0.025891023,0.030673608,-0.06806553,0.01636506,0.06328207,0.0073143374,0.03532058,-0.03687173,0.0033453745,-0.015001133,-0.011164207,0.0009820643,-0.026375113,0.0547409,0.041271154,0.01976681,-0.06808456,-0.028903814,-0.033297274,-0.016378911,0.022655359,-0.026113521,0.010570135,0.029279351,-0.027765317,-0.0012852736,-0.024387147,0.013451356,-0.027249234,0.0027968034,-0.008473956,-0.02164631,-0.0030587614,-0.03586632,ai certification courses,False
-0.7755782,-0.41514847,0.08563841,-0.35361806,-0.101858854,0.034415375,0.09521976,-0.034066316,-0.037640337,0.06646694,0.0020284993,0.11664728,-0.071498565,0.03188218,0.030091045,0.017354514,0.08005382,0.012350266,-0.07991239,0.007231776,0.049899306,0.051356748,-0.029904399,-0.047092903,0.0638845,-0.06322328,0.001028953,0.0062894453,-0.08026012,0.014400098,0.028636,0.024898354,-0.023459952,0.0041636317,-0.015217074,-0.025811967,-0.035151087,0.034665424,-0.009004576,0.009675854,-0.004146901,0.023911547,-0.010460289,-0.014286397,0.009211575,0.0027819187,0.037422214,0.017050836,0.009261319,0.029778644,ai certification mit,False
-0.78845257,-0.41064176,0.0932653,-0.32238162,-0.043133523,0.054058872,0.090418495,-0.007424965,-0.048649587,0.05998079,0.00073667953,0.091641776,-0.1108139,0.031025207,0.014803105,0.05507411,0.087471336,0.00087445247,-0.0676695,0.016284235,0.051246695,0.046620034,-0.015266856,-0.056706894,0.039513208,-0.05270533,-0.034285128,0.016333124,-0.11258295,0.04306476,0.048409123,0.038303882,-0.026918715,0.009660402,-0.030334517,-0.012844023,-0.026746683,0.03964895,-0.014412035,-0.00074735325,-0.033859998,-0.00019091519,0.0031803735,-0.0042672413,-0.007338159,0.015141076,0.04508872,0.002179429,0.013921995,0.016180344,ai certifications mit,False
