Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai courses for executives,B,Broad match,existing,10.00671234998965,16.6634250285,15.251681268391053,16.663425,-4.1705663988977904e-07,11.419378
ai for executives,B,Broad match,existing,10.00671234998965,15.341553278000001,14.179107613594178,15.341554,-4.100493153913476e-07,11.563474
ai for executives course,B,Broad match,existing,10.006712349989652,15.752647596900001,14.702901917998329,15.752648,-7.566766591082796e-07,11.450236
ai for managers course,B,Broad match,existing,1.096712878569301,2.9902881537000012,1.55574204068578,2.9902875,6.113568615795373e-07,0.0
ai for product managers,B,Exact match,existing,4.096712884786367,6.2058447258900005,5.323403682036241,6.2058444,3.2357676804650737e-07,5.048278
ai for product managers,B,Phrase match,existing,5.256712730669079,8.161121535200001,6.762393760579945,8.161121,1.6679179815071166e-07,10.816881
ai for product managers,B,Broad match,existing,4.0967128847863705,7.646788258890002,6.3029247716463495,7.646788,1.386202264086478e-07,5.048278
ai generated courses,B,Broad match,existing,10.00671234998965,17.081609129700002,15.251681208404836,17.081612,-2.503600779135695e-06,11.103407
ai short course,B,Broad match,existing,10.00671234998965,16.289507488,15.251681426751222,16.289507,5.757685563878567e-07,11.2465725
applied gen ai for digital transformation mit,B,Phrase match,existing,1.0967128785692999,1.5394437457000008,0.5569097543631782,1.5394439,-1.0481727219513459e-07,0.0
applied gen ai for digital transformation mit,B,Broad match,existing,14.056712708349332,27.0275480275,25.735265088542786,27.02755,-1.7161523437891901e-06,11.481115
artificial intelligence short course online,B,Phrase match,existing,13.096713124046913,19.176186232600003,16.390593676600247,19.176186,6.246898465178674e-07,11.348213
artificial intelligence short course online,B,Broad match,existing,14.056712708349338,29.8281456979,26.969094708748997,29.828144,1.6244136702425749e-06,11.348213
artificial intelligence stanford online,B,Broad match,existing,10.006712349989648,17.07415971320001,15.459360094479003,17.074162,-1.8163410047122852e-06,11.216648
best ai ml courses for working professionals,B,Broad match,existing,10.006712349989652,16.626902452700005,15.251681319467888,16.626904,-1.0812355419886899e-06,11.379755
best place to study artificial intelligence,B,Broad match,existing,10.006712349989652,16.1566588461,15.03921397324386,16.15666,-1.2338560537727972e-06,11.434825
best prompting courses,B,Broad match,existing,10.00671234998965,16.9345343709,15.251681268215979,16.934536,-1.6093246095749691e-06,11.177024
certification in machine learning and ai,A,Broad match,new,1.0967128785692992,1.47955260207,0.4617030375176929,1.4795524,2.1387877691125823e-07,0.0
certification in machine learning and ai,B,Broad match,new,7.836712779201702,12.7882839995,9.850347455081666,12.788285,-1.2559321280747326e-06,10.885405
controllable video generation,B,Exact match,existing,5.556712972624049,9.084311002500002,7.4605526864599625,9.0843115,-4.827905257798193e-07,10.548703
controllable video generation,B,Phrase match,existing,5.556712972624049,9.3217985213,7.46055265070979,9.321799,-7.569592774814282e-07,10.548703
controllable video generation,B,Broad match,existing,5.256712730669079,9.884637286400002,7.866795232032937,9.884638,-5.462415995083347e-07,10.548703
course generator ai,B,Exact match,existing,4.096712884786369,6.784004332300004,5.448284031625565,6.7840037,5.977113808341983e-07,4.185824
course generator ai,B,Phrase match,existing,5.256712730669079,8.592463017200002,6.887274504397878,8.592463,4.775271502666101e-07,11.146705
course generator ai,B,Broad match,existing,14.616713307071516,22.724707389000002,20.963558340194766,22.724707,7.392197289846081e-07,11.286198
driving innovation with ai mit xpro,B,Broad match,existing,1.0967128785692992,2.0069916836000004,0.8008174291825809,2.0069911,5.356050052363059e-07,0.0
gen ai courses,B,Broad match,existing,10.00671234998965,14.394494904799998,13.659963919444621,14.394495,-1.0557597818205977e-07,11.187543
generative ai certification online,B,Exact match,existing,0.8667128301156951,2.789190549,0.8645054284174196,2.2272208,0.5619697753031008,0.0
generative ai certification online,B,Phrase match,existing,14.056712708349346,22.6751241558,20.75043903521742,22.675123,9.410783192720373e-07,10.474686
generative ai certification online,B,Broad match,existing,14.056712708349336,26.3901923228,24.409546547005018,26.39019,2.1982882820736904e-06,10.474686
