Day,k_policy,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-01,10,1.4803749322891235,0.9003465175628662,-0.00012057355301196406,1.7657092094421387,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-02,10,1.4865834712982178,0.9003097414970398,6.372626541520614e-06,1.8121706962585449,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-03,10,1.4942244291305542,0.9001675844192505,3.629635708654664e-05,1.8075729131698608,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-04,10,1.468265414237976,0.9023845791816711,8.044420206839979e-05,1.7464835405349732,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-05,10,1.4985958337783813,0.9007840156555176,-7.706961160687729e-05,1.8350935697555542,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-06,10,1.5164519548416138,0.8998960852622986,-5.1592565809525646e-05,1.7262557983398437,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-08,10,1.512637972831726,0.9010246992111206,1.658725845112386e-05,1.731146502494812,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-07,10,1.5217350721359253,0.9000099301338196,-9.203733662572148e-05,1.761072540283203,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-09,10,1.5055890083312988,0.901923656463623,-5.9039006506940205e-05,1.7659579753875732,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-10,10,1.5495423078536987,0.8995826244354248,0.00010583402248696081,1.7782089710235596,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-11,10,1.5090391635894775,0.9025182127952576,-5.910395637630125e-05,1.7747888803482055,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-12,10,1.5160635709762573,0.9024397134780884,9.575309806132264e-05,1.8135663747787476,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-13,10,1.516409158706665,0.903041422367096,3.4836853887414636e-05,1.805307102203369,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-15,10,1.5438573360443115,0.9019805192947388,-7.594298472195978e-05,1.7871477603912354,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-14,10,1.538650631904602,0.9019935727119446,-2.4176025009536363e-05,1.8475460052490233,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-16,10,1.557952642440796,0.9014526605606079,-0.00015858663810574012,1.8311148166656495,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-17,10,1.5486834049224854,0.9023881554603577,-7.694346316936737e-05,1.747493839263916,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
