Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches
2025-12-11,353,103.25964,154.3391,463.91468817551697,218,353.9723486941152,332.15,2.958648635473663,4.142897369177593,0.07742696930947668,0.06825315121914435,474,42,0.3083388484869237,0.8966244725738397,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.001908302307129,0.9052206873893738,1.4859036078379228e-05,79.29416317591998,50.08,14.556118,27.337463,0.330743934510152,0.621161420143137,0.007161613743709131,0.013450037020776951,0.0,36.96,0.0,57.817764,0.0,1.4721147627511084,0.0,0.0,274.6781855181953,245.10999999999999,88.70354,69.18388,2.627904700963511,2.0496211862833493,0.07026535556576755,0.05480311419836739,97.98185041993933,0.0,24.455559,0.0,0.7224468478909719,0.0,0.01928231937085223,0.0,17.54441301428895,332.15,9.499855,154.3391,0.26572639191790365,4.142897369177595,0.006842048010881392,0.06825315121914434,238.44608525988696,0.0,69.30423,0.0,1.9704753592854962,0.0,0.051302600996349264,0.0
2025-12-12,353,73.547676,145.00725,193.0122716722771,199,353.9628456627222,327.43000000000006,2.159589594013998,3.9494942513897806,0.05742024824690566,0.06628337357192965,418,36,0.3535381562148496,0.9210526315789473,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.030755519866944,0.9040011167526244,-7.85513968873138e-05,2.934941762691544,28.850000000000005,2.7973714,17.094378,0.06356183827669368,0.38841823580635304,0.001376307430254066,0.008410438062841176,0.0,33.08,0.0,54.85363,0.0,1.39664436846051,0.0,0.0,351.0279039000307,265.49999999999994,70.750305,73.05924,2.096027755737305,2.164431647122917,0.056043940816651594,0.057872935509088466,192.30589939963733,0.0,34.813446,0.0,1.0120606743522125,0.0,0.026737428001379526,0.0,28.474011410931315,327.43000000000006,7.1661577,145.00725,0.21230248337411614,3.94949425138978,0.005676579320516561,0.06628337357192965,133.1829348521536,0.0,31.568071,0.0,0.9352264080343947,0.0,0.025006240169568768,0.0
2025-12-13,353,139.07864,137.99945,266.3039927598195,187,353.9748364618725,329.93,4.043368105921526,3.730884022857967,0.10682463214535008,0.06202087388430478,370,35,0.2571898729575028,0.9378378378378378,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0025081634521484,0.9056293964385986,-0.0001757629324052,30.10659250634567,35.010000000000005,11.14398,20.431679,0.25321339882648164,0.4642483538786041,0.005482841461061988,0.010052391124135033,0.0,34.809999999999995,0.0,51.96236,0.0,1.3230289078982922,0.0,0.0,323.86824395552685,260.11,127.93466,65.60542,3.790154707095044,1.9436067610810706,0.10134179068428809,0.05196848276016974,241.4881338651611,0.0,91.93572,0.0,2.668130116761483,0.0,0.07041152159969585,0.0,14.057143137001919,329.93,8.541141,137.99945,0.23741066057526522,3.7308840228579667,0.006086390783511062,0.06202087388430478,98.42955945970947,0.0,38.60178,0.0,1.1378273144581397,0.0,0.030326719384422773,0.0
2025-12-14,353,142.9314,163.9021,254.08672293153413,222,353.91191284303693,364.54,4.219714797769131,4.33493275890787,0.11258092551552602,0.07861388043674353,442,40,0.34683636042800225,0.8190045248868778,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9986356496810915,0.9060728549957277,-0.0001142682293419,2.612411112736234,79.34999999999998,2.133513,47.22522,0.04847765556187274,1.073050775383169,0.0010496889227882386,0.023234818174559642,0.0,29.900000000000002,0.0,46.765907,0.0,1.1907205002880747,0.0,0.0,351.2995017303007,255.29,140.79788,69.91096,4.171237142207259,2.0711614832366254,0.11153123659273777,0.055379062262183885,211.5830132526679,0.0,79.980934,0.0,2.3694916576988954,0.0,0.06335586438019948,0.0,17.9344671503765,364.54,7.386618,163.9021,0.21883377885751132,4.334932758907869,0.005851214191894352,0.07861388043674353,124.39443243999254,0.0,55.563854,0.0,1.6313893188328126,0.0,0.043373845810271,0.0
2025-12-15,353,140.78183,152.32489,240.30153200051504,220,353.99000000001547,346.34000000000003,4.157611638166805,4.08166462916016,0.11094683968575868,0.0733265979949885,299,38,0.5934321799151803,0.9531772575250836,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0460400581359863,0.9042950868606568,-0.0002677258841001,5.509885335322642,65.23,1.9046925,34.213448,0.04327840026556046,0.7773975350985145,0.000937109206875173,0.01683302485934548,0.0,29.330000000000002,0.0,46.79351,0.0,1.1914232149977213,0.0,0.0,348.48011466469285,251.78,138.87714,71.317924,4.114333237901246,2.112843879063924,0.1100097304788835,0.05649357313564302,233.95034423260438,0.0,89.188934,0.0,2.642285391974584,0.0,0.0706498688880368,0.0,37.77413802737221,346.34000000000003,16.69228,152.32489,0.4910097478013656,4.08166462916016,0.013069941912351401,0.0733265979949885,82.26551774003887,0.0,34.900616,0.0,1.0243168374301583,0.0,0.027227037950660015,0.0
2025-12-16,353,215.25417,156.51152,295.4738745857976,218,353.9900000000009,340.7199999999999,5.945946087539142,4.180120028005007,0.15176841700453447,0.06869391443107836,480,39,0.5153370124051962,0.95,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0746920108795166,0.903444230556488,1.809552611740689e-05,62.975730136285705,52.4,62.44617,31.169182,1.4189012120655182,0.7082257662184599,0.030723533709979652,0.015335245341720297,0.0,39.41,0.0,57.98193,0.0,1.4762949197205297,0.0,0.0,291.0142698637152,248.91,152.80801,67.3604,4.527044875473627,1.995599342066016,0.12104488329455483,0.053358669089358046,95.28811920396672,0.0,34.596855,0.0,0.9663818455842416,0.0,0.024858948911957404,0.0,29.876194312629025,340.7199999999999,18.535332,156.51152,0.49638840243673293,4.180120028005006,0.012389937045873425,0.06869391443107835,228.82568648340518,0.0,162.12198,0.0,4.483175767926142,0.0,0.11451952935284686,0.0
2025-12-17,353,30.857466,128.59319,206.04482177682186,187,353.93171553074023,300.26,0.9142103023271768,3.483008780246369,0.024444910965663133,0.06362793083648327,600,43,0.36826987980648146,0.9383333333333334,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9443849325180051,0.909841537475586,-4.342839538600218e-05,9.184329581787864,42.83,-0.005218327,23.59142,-0.00011857076297466344,0.5360439374935431,-2.5674182263661825e-06,0.01160698422382673,0.0,28.7,0.0,39.330135,0.0,1.0013959482210588,0.0,0.0,344.74738594895234,228.72999999999996,30.862684,65.67164,0.9143288730901514,1.9455688945317673,0.024447478383889498,0.052020946612656535,276.87851235189123,0.0,19.798834,0.0,0.5865783965031356,0.0,0.0156844332836109,0.0,16.3066162527972,300.26,2.9882274,128.59319,0.08852833902600123,3.483008780246369,0.0023670855404414317,0.06362793083648327,60.746586926051805,0.0,8.070409,0.0,0.23910357386135878,0.0,0.006393392330471006,0.0
2025-12-18,353,65.66513,181.5881,420.5208289830506,235,353.9146809283181,394.76,1.8487518331193442,4.845017151931755,0.047815085703891154,0.08165049901532262,519,40,0.4391399402327622,0.9672447013487476,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0482842922210693,0.9050706028938292,-0.0001916434170918,86.87772874315483,59.78000000000001,13.995961,38.999023,0.31801605808234323,0.8861353311098692,0.006886016445489203,0.019187529396303676,0.0,41.00999999999999,0.0,63.735344,0.0,1.6227841781603967,0.0,0.0,267.0369521851633,293.96999999999997,51.669174,78.85374,1.5307357750370003,2.336097642661488,0.04092906925840195,0.06246296961901894,80.12882641818979,0.0,11.032878,0.0,0.3247982886101375,0.0,0.008650058773934212,0.0,21.243832633563006,394.76,5.582201,181.5881,0.1588659337982146,4.845017151931755,0.004138817482348292,0.08165049901532262,252.54202187656534,0.0,49.050056,0.0,1.3650875789779862,0.0,0.035026208688656746,0.0
2025-12-19,353,64.97017,139.14096,450.62168226990514,193,353.98222877781654,334.16999999999996,1.8399386299027987,3.7486955365919905,0.047776518746105445,0.06849066612855984,521,39,0.12136804164160085,0.4952015355086372,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.09492301940918,0.9032456874847412,-3.638949531775255e-05,76.10636375518699,49.519999999999996,12.290276,28.930897,0.27925946882563346,0.657367437156158,0.006046818221971598,0.014234007585284637,0.0,28.300000000000004,0.0,41.716034,0.0,1.0621442022449847,0.0,0.0,277.87586502262957,256.35,52.6799,68.49402,1.5606791610771653,2.0291838971908485,0.04172970052413385,0.05425665854327517,121.2520788849378,0.0,20.736753,0.0,0.6135341759551108,0.0,0.016391276874700437,0.0,21.509062002537917,334.16999999999996,4.8193674,139.14096,0.13560233481527198,3.7486955365919914,0.0035056763157673065,0.06849066612855981,211.2210878903408,0.0,39.41405,0.0,1.0908021373220618,0.0,0.02787956602133461,0.0
2025-12-20,353,176.48022,160.99951,215.80700292133562,204,353.9899999999145,310.96999999999997,5.216131087008689,4.25659855268934,0.1392652614373179,0.06718920857996422,357,37,0.6602156982159763,0.9719887955182073,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9546400308609009,0.9098108410835266,-0.0004241470437003,4.003533109784974,55.230000000000004,1.7700977,36.779842,0.04022013891805307,0.8357111263282209,0.0008708885321692212,0.01809569175303838,0.0,37.550000000000004,0.0,62.243645,0.0,1.5848035893476589,0.0,0.0,349.98646689012946,218.19,174.71013,61.976036,5.175910948090635,1.8360838370134602,0.13839437290514872,0.04909351682692582,302.9068122949105,0.0,151.76744,0.0,4.483997414003503,0.0,0.11968934879614831,0.0,5.384812561522996,310.96999999999997,2.9315748,160.99951,0.08684997440731458,4.25659855268934,0.0023222091464619316,0.0671892085799642,45.69837514348098,0.0,21.781218,0.0,0.6452838963707962,0.0,0.017253708782793288,0.0
2025-12-21,353,80.02548,158.61896,449.6411516495483,209,353.92375112778024,370.59000000000003,2.2823543306936203,4.294923021090724,0.05954550874984699,0.07781870310854334,571,39,0.4009774379864318,0.9912434325744308,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.04993748664856,0.90558522939682,0.0001511864933311,73.06365797383336,52.19,12.812976,28.695541,0.2911362805073768,0.6520196951688382,0.006303987375798688,0.014118212680168926,0.0,31.76,0.0,49.507416,0.0,1.2605227501383756,0.0,0.0,280.8600931539469,286.64,67.21251,80.41599,1.9912180501862435,2.382380575783509,0.0532415213740483,0.06370049042837442,103.16636235019554,0.0,25.498348,0.0,0.7554066303086147,0.0,0.020198188867317737,0.0,22.863752462237937,370.59000000000003,6.708048,158.61896,0.19391846732417778,4.294923021090723,0.005104485613010759,0.07781870310854334,227.89363631534678,0.0,47.81909,0.0,1.3330293298218965,0.0,0.03424283693937568,0.0
2025-12-22,353,56.576996,148.15508,303.81074181355893,210,353.9899999999909,312.3,1.676133344537121,3.963058420046644,0.044816733797979263,0.06730830507457429,707,36,0.1777198791123285,0.9490806223479491,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9232059717178345,0.9116250276565552,-0.000142521363248,0.0,46.99000000000001,0.0,30.60802,0.0,0.6954751152763772,0.0,0.01505915490588721,0.0,33.47,0.0,51.58731,0.0,1.3134796608895407,0.0,0.0,353.9899999999909,231.84,56.576996,65.95973,1.676133344537121,1.954103643880726,0.044816733797979263,0.052249150168687086,249.58611287961253,0.0,34.511444,0.0,1.022425903708248,0.0,0.02733779487413337,0.0,13.316750907731773,312.3,3.3416657,148.15508,0.09899920762258735,3.963058420046644,0.0026470573768447073,0.06730830507457429,91.08713621264661,0.0,18.72388,0.0,0.5547082473329232,0.0,0.014831881924721584,0.0
2025-12-23,353,168.59712,150.43376,236.0172197486379,219,353.986804239781,338.21999999999997,4.766916084585322,4.033142607658692,0.12364447794197467,0.06769032682234816,361,35,0.8274961475088484,0.9335180055401662,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0907986164093018,0.9042147397994996,0.0001528388772298,64.0284595181075,46.589999999999996,33.01011,28.719603,0.7500552896989643,0.652566456866425,0.016240981952414177,0.014130051736548813,0.0,35.13,0.0,54.099255,0.0,1.3774368006877995,0.0,0.0,289.9583447216735,256.5,135.587,67.61491,4.016860794886358,2.003139350104467,0.10740349598956049,0.05356027508579934,41.533637408056606,0.0,19.718561,0.0,0.5618751176312524,0.0,0.014650267015451707,0.0,34.209170653372205,338.21999999999997,15.998875,150.43376,0.4352468690024871,4.033142607658691,0.010989481324893082,0.06769032682234816,278.2439961783522,0.0,132.87968,0.0,3.769794037194243,0.0,0.09800472814237707,0.0
2025-12-24,353,163.05882,107.09845,247.97017049608866,155,353.90204220051555,219.02999999999997,4.8090632313089605,2.8793709224821247,0.1282228600845996,0.04262775637186283,430,32,0.1611402426056057,0.8232558139534883,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0002095699310303,0.9086962342262268,-0.0001902483946313,11.719397328204174,25.060000000000002,3.138865,13.4431715,0.0713212518069441,0.3054555992542316,0.0015443223710682214,0.00661404424831521,0.0,32.309999999999995,0.0,48.191296,0.0,1.2270125341281515,0.0,0.0,342.18264487231136,161.66,159.91997,45.46399,4.737741979502016,1.346902789099742,0.12667853771353138,0.03601371212354763,200.84999694707588,0.0,86.12546,0.0,2.549013317076122,0.0,0.06811386890903386,0.0,7.897228810317472,219.02999999999997,4.674298,107.09845,0.13744464422057195,2.879370922482125,0.0036577000886975656,0.042627756371862835,145.1548164431222,0.0,72.25908,0.0,2.1226053688987285,0.0,0.05645129373091097,0.0
