Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-01,10,353,131.80084,132.05516,482.05374074779104,190,353.9899999999774,339.01,0.1384735217815357,0.10487356328673753,312,44,,,384,2.148559093475342,0.8963419198989868,3.347269687740722e-06,0.0,31.95,0.0,47.316658,0.0,0.006530674039867488,225.1400014100357,256.5,70.6078,62.83869,0.09168773437174409,0.08159915375053577,128.84999858994163,50.56000000000001,61.193024,21.899807,0.046785787409791633,0.016743735496334275,3.369999990780683,0.0,1.0766423,0.0,0.0013980732379115937,0.0,22.44999990138581,339.01,6.7169924,132.05516,0.007532331931384119,0.10487356328673753,328.17000010781084,0.0,124.0072,0.0,0.12954311881703345,0.0,83.33999842379936,7.5,33.481113,1.9388525,0.03374646889289874,0.0017056235823476348,108.36918017117507,35.900000000000006,38.05149,5.832954,0.03890351830211322,0.00646246377955793,162.2808214050029,295.61,60.26822,124.283356,0.06582353356802124,0.09670547503273234
2025-12-02,10,353,111.752335,142.21645,350.53250836469124,213,353.9899999999996,344.9,0.12229822960393134,0.11544884085365881,357,43,0.25219037092232255,0.28291316526610644,384,2.1497132778167725,0.8963894248008728,-1.8063371036748255e-05,0.0,35.45,0.0,47.484615,0.0,0.006553856138189262,230.85000007048723,259.25,69.021645,68.29123,0.08962801888303609,0.08867952852961031,123.13999992951244,50.2,42.73069,26.44061,0.03267021072089525,0.02021545618585924,3.6099999947951824,0.0,1.1192799,0.0,0.0014534402526924603,0.0,33.47999959584912,344.9,10.783298,142.21645,0.012145021335848627,0.11544884085365881,316.90000040935536,0.0,99.849754,0.0,0.10869976484706696,0.0,83.33999977223544,3.38,25.54327,0.7436171,0.025377988000213157,0.000694729335299049,85.86999989786489,14.04,25.312704,2.3625898,0.025881677090324164,0.002162527798067136,184.78000032989928,327.47999999999996,60.896355,139.11024,0.07103856006907223,0.11259158508010901
2025-12-03,10,353,139.56204,142.13225,568.5206438091491,214,353.9900000000014,350.34000000000003,0.15033196128619267,0.12055045554302007,303,44,0.280944145569451,0.1551155115511551,384,2.1421608924865723,0.8969205021858215,0.0002413677723377,0.0,31.589999999999996,0.0,41.91455,0.0,0.005785072365683608,231.14000069588283,265.53,81.702675,71.430084,0.10609495391059601,0.09275549685708084,122.84999930411851,53.22,57.859367,28.78762,0.04423700737559666,0.02200988632025562,2.539999990117329,0.0,0.9453577,0.0,0.0012275936993897875,0.0,19.084571163390567,350.34000000000003,6.9111,142.13225,0.007784390161684583,0.12055045554302007,332.36542884649344,0.0,131.7056,0.0,0.14131997996412604,0.0,82.55999896475525,5.37,34.679764,1.116467,0.03580413593939331,0.001004607140259847,82.55999885259318,32.769999999999996,34.679768,6.680336,0.03580413593939331,0.006956792976589948,188.8700021826529,312.2,70.2025,134.33545,0.0787236929026951,0.11258905259689628
2025-12-04,10,353,113.9436,133.10881,272.7836876503369,202,353.9899999999989,342.20000000000005,0.14796139419769197,0.10474333930092197,294,42,4.404493564079827,0.7551020408163265,384,2.081653356552124,0.9000166058540344,-0.0001580359100288,0.0,31.779999999999998,0.0,46.81669,0.0,0.006461668993984036,353.9899999999989,258.35,113.9436,60.499607,0.14796139419769197,0.07856173173454989,0.0,52.07,0.0,25.792505,0.0,0.019719938572388043,2.7399999198713356,0.0,0.69672143,0.0,0.0009047272383149678,0.0,57.599998488268014,342.20000000000005,17.301098,133.10881,0.022466333665185377,0.10474333930092197,293.65000159185945,0.0,95.94577,0.0,0.12459033747376888,0.0,25.729999325920303,25.61,5.1598997,2.570107,0.0067003849519741265,0.003274059607538452,26.359999351323573,22.759999999999998,5.057623,4.043748,0.006567573466522754,0.004469716492515583,301.900001322755,293.83,103.726074,126.49496,0.13469343701758835,0.09699956707156446
2025-12-05,10,353,97.36684,107.810425,213.63861543623085,158,353.99000000000007,242.95999999999998,0.12643565241370328,0.07966717031370311,267,36,0.13162623971887222,0.7715355805243446,384,2.1249747276306152,0.8980133533477783,-7.141780205300906e-05,0.0,31.500000000000004,0.0,44.794933,0.0,0.006182624028373038,353.99000000000007,179.33,97.36684,47.389324,0.12643565241370328,0.061537381038758464,0.0,32.129999999999995,0.0,15.626181,0.0,0.01194716524657161,67.03999199387196,0.0,15.829521,0.0,0.020555416080556114,0.0,37.260000891287795,242.95999999999998,8.950723,107.810425,0.011622956065580345,0.07966717031370311,249.69000711484034,0.0,72.586586,0.0,0.09425728150596008,0.0,27.95000071664856,7.61,7.25222,0.5932232,0.00941736590009006,0.000744992393495111,52.779991039119494,14.469999999999999,10.748771,2.8531194,0.013957811577414443,0.002593001243811698,273.26000824423204,220.88000000000002,79.365845,104.36409,0.10306047431700215,0.07632917531912571
2025-12-06,10,353,80.46112,104.40683,286.1820840069827,151,353.98984033365537,226.74999999999997,0.10448274421127406,0.07936973373160539,427,29,0.42432207283482015,0.8360655737704918,384,2.1084272861480717,0.8988943099975586,7.093406277956388e-05,0.0,26.46,0.0,38.47917,0.0,0.005310919215716527,353.98984033365537,163.56999999999996,80.46112,44.295155,0.10448274421127406,0.057519448773148095,0.0,36.72,0.0,21.632504,0.0,0.016539365742740765,2.4899999257782985,0.0,0.14234716,0.0,0.00018484482296880214,0.0,45.64999863926882,226.74999999999997,8.165834,104.40683,0.010603741072925436,0.07936973373160539,305.84984176860826,0.0,72.15294,0.0,0.09369415932157435,0.0,94.61999717957536,5.23,21.04068,0.64242506,0.027322360955217125,0.0008342207110992213,106.23999683320741,3.0100000000000002,24.909542,0.83586013,0.03234627226629135,0.0007636807613013268,153.12984632087256,218.51,34.510902,102.928535,0.04481410851297905,0.07777183336016638
2025-12-07,10,353,71.33343,213.16707,224.0226127394888,289,353.9899882559145,571.83,0.09262998322312618,0.19141386895725898,427,45,0.007892533466920567,0.5456674473067916,384,2.1306488513946533,0.8978748321533203,-0.0004145177437516,0.0,39.92,0.0,52.682144,0.0,0.0072712223009309416,353.9899882559145,444.0400000000001,71.33343,115.06269,0.09262998322312618,0.14941458429494536,0.0,87.86999999999999,0.0,45.42223,0.0,0.034728062361382685,14.939999503316344,0.0,1.9578279,0.0,0.002542336538252726,0.0,50.62999831679422,571.83,9.77717,213.16707,0.012696140236620919,0.19141386895725898,288.4199904358039,0.0,59.598427,0.0,0.0773915095442357,0.0,101.25999663358857,11.66,20.3408,1.613128,0.026413533861207043,0.0016718324835494768,91.29999696471103,24.87,17.752352,5.1702185,0.023052306682053266,0.005423956081582926,161.42999465761494,535.3,33.24028,206.38371,0.043164142679865874,0.1843180813019825
2025-12-09,10,353,125.309875,142.50809,362.6673064031037,220,353.70999922318435,359.0799999999999,0.15606750431081914,0.1201845612093705,521,38,,,384,2.155837297439575,0.8975971937179565,3.062882179215811e-05,0.0,32.0,0.0,43.824795,0.0,0.006048725428902175,328.8199999603537,275.52,112.84978,72.44811,0.14654100666117925,0.09407744698993316,24.889999262830706,51.56,12.460092,26.235178,0.009526497649639884,0.02005838879053517,6.570000022563769,0.0,2.9808927,0.0,0.0038708368426694424,0.0,23.22000005640536,359.0799999999999,9.610196,142.50809,0.012121397196738297,0.1201845612093705,323.91999914421524,0.0,112.71878,0.0,0.1400752720740286,0.0,42.830000129310044,0.99,17.442598,0.3075028,0.022600663900577085,0.00023510459285378568,59.0500003758313,21.86,21.678192,3.0788283,0.028150204560210404,0.003998010852390981,251.82999871804304,336.22999999999996,86.18908,139.12175,0.1053166408036047,0.115951447667287
2025-12-10,10,353,116.82744,133.40765,337.479881133955,198,353.9900000001765,343.87000000000006,0.12592459530074018,0.11902671094184802,353,41,0.14543167823620712,0.6203966005665722,384,2.1798665523529053,0.8967300057411194,-8.746832411657654e-05,0.0,27.91,0.0,33.25933,0.0,0.004590474040688096,256.94999717305296,263.42,68.54625,70.91303,0.08901068479518522,0.09208407965866414,97.04000282712354,52.540000000000006,48.281204,29.23529,0.036913910505554974,0.02235215724249579,0.0,0.0,0.0,0.0,0.0,0.0,29.45999945817985,343.87000000000006,7.62772,133.40765,0.00859950205774509,0.11902671094184802,324.5300005419967,0.0,109.19972,0.0,0.1173250984511938,0.0,97.52999946512513,8.77,36.938347,1.2671384,0.03895931305429243,0.0016201045405282496,135.21999847288612,16.33,41.18346,3.3265557,0.04503943626647488,0.0022955002010110444,121.24000206216523,318.77000000000004,38.705627,128.81398,0.04192584845675941,0.1151111070700094
2025-12-11,10,353,119.45181,145.1985,263.7705918093997,218,353.9300041064391,332.15,0.12491889756688228,0.11274467565675547,408,42,0.11079113133440392,0.5808823529411765,384,2.037335157394409,0.9035434722900392,-0.0003430785619175,0.0,36.96,0.0,53.43685,0.0,0.007375388003367345,238.57000209721116,245.10999999999999,62.90532,65.94135,0.0816856679038635,0.0856281077161836,115.36000200922794,50.08,56.546486,25.820288,0.04323322966301878,0.019741179937204537,58.589999515407506,0.0,8.247047,0.0,0.010709198927991711,0.0,21.039999953061457,332.15,6.4519978,145.1985,0.0069763570350000964,0.11274467565675547,274.3000046379701,0.0,104.75276,0.0,0.10723334408067699,0.0,98.5500015221899,9.92,37.078484,1.7424116,0.037775357487870025,0.0015284165592838567,123.02000124615284,19.209999999999997,41.631985,3.2795372,0.04417891523651225,0.0031190163697810604,132.36000133809634,303.02000000000004,40.74134,140.17654,0.042964626300784,0.10809724175020145
