Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,103.9867408148148,4.96454651513035,353.95458449406374,0.014476290658019227,0.12234859145336191,0.004845789298144706,0.29378554585880434,357.81481481481484,21.431467467868742,-0.24938928722580056,-0.29594630056506205,0.08182255615184568,138.53618,4.69019036902179,332.0003703703703,14.271209981119625,0.11309487933822387,0.004785039854717199,0.4172771850990796,38.0,0.8077262236808042
