Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.025149458780166473,0.010050135487270465,0.012228654462697965,0.049771251928545375,0.024084577609176813,0.02735662417138753,0.9250792892912884,0.9658652872938774,0.9604147250511822
353,0.16229744741788998,0.16967165426384728,0.16063611168175307,0.19590975343029443,0.19031092279192938,0.18372948138736014,0.6417927991518155,0.6400174102396122,0.6556344081990659
