Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.002442027082752625,0.01194716524657161,3.194026,15.626181,5.6299999922636825,32.13
B,0.0,0.006182624028373038,0.0,44.79493,0.0,31.5
USA,0.1651600115934015,0.061537381038758464,127.18808,47.389324,348.3200004492467,179.32999999999998
