Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
learn how to program ai,0.7894339,-0.030908639,0.09901205,-0.29210967,-0.094498724,-0.0034552107,0.13365807,0.09856583,-0.07531887,-0.14232737,0.10582128,-0.062253583,0.08349535,0.0058054687,0.06396756,-0.15050465,-0.03877447,0.12347319,0.050970975,0.14888917,-0.0004299972,0.090467274,-0.04200485,0.08993193,0.11184552,-0.17419972,0.0038493066,-0.038757138,0.017481672,0.041028503,0.08874761,0.00708979,-0.026771368,-0.029869238,-0.05640661,0.1223811,-0.017148357,-0.0046715084,-1.2200719e-05,-0.050319,0.0040076934,-0.00987949,-0.010944398,-0.053161055,-0.092024066,0.014132322,0.018966861,0.0072665303,-0.124285184,-0.073428296
best course on artificial intelligence,0.84788007,-0.14675058,-0.25154418,-0.113293216,0.04799376,0.011058747,0.19774063,-0.2645225,0.14148712,0.007321075,0.047631342,-0.046794794,-0.0376454,-0.0047495044,-0.10292453,-0.05386357,0.00578471,-0.052427363,-0.024646351,0.03342753,0.013927185,-0.0007785765,0.018822473,0.068639606,-0.0018411465,0.011021076,-0.04032886,0.0006170125,-0.044162508,-0.043610625,0.0356235,0.012427289,0.030030226,-0.06581858,0.020282015,-0.029968435,0.012499432,0.016039377,0.0609508,-0.028036619,0.009649485,0.030707581,-0.01383484,0.0035568182,0.02485935,-0.004086375,-0.005320578,0.026847878,-0.03910033,0.0091769155
artificial intelligence course,0.8754765,-0.20984751,-0.26329142,-0.061779894,0.10337859,0.057418935,0.13716239,-0.103312306,0.02766441,0.04145809,0.04635299,-0.036046803,0.04499634,-0.06652959,0.07476033,0.027864363,-0.11198005,-0.06914313,0.078442074,0.009195797,-0.0008982248,-0.033429623,-0.023722133,0.08342861,0.021365378,0.036294814,0.055756558,-0.051534172,-0.06463683,0.00364824,0.018246518,-0.015022626,0.03970009,0.01840706,0.003253366,-0.038815875,0.013099531,-0.021291858,-0.036976445,0.012561153,0.010966504,-0.01630706,-0.031575058,-0.01796958,0.0075388253,-0.015618436,-0.032295603,4.6618108e-05,0.031472303,0.00602279
generative ai certificate program,0.7539322,0.05858671,0.21707408,0.37456897,-0.24886177,-0.06789135,0.08096657,0.105927125,-0.17402728,-0.006331973,0.049310844,-0.15328361,0.06809905,-0.028582865,-0.008747425,-0.1245252,-0.010444706,-0.1431443,-0.031895798,0.09381386,-0.061558083,0.081766404,0.06740862,-0.044009186,0.061071936,-0.027902866,-0.06419815,-0.068074636,-0.02670214,0.014961011,0.00056810456,-0.035254724,-0.00411576,-0.0028252313,-0.048844818,-0.008259892,0.0049657314,-0.024129864,-0.04786824,0.0128306,0.08981742,0.038561743,0.0007228695,0.0045177974,-0.025245858,0.010816134,-0.011410988,-0.011377244,-0.002252325,-0.013004712
course in generative ai,0.8567487,0.42047128,0.051446613,0.067057125,0.0060353195,-0.09949263,0.049768202,-0.118797705,-0.033781577,-0.008815495,0.0009863339,0.037000526,0.052372675,-0.09893959,0.05304812,0.07075749,-0.020226447,0.013420821,-0.026698776,0.010941447,0.026836209,0.007963327,0.006276114,0.0974126,-0.034606725,0.011365011,0.001493838,0.02195479,0.034996964,0.013697337,-0.031498082,0.027827183,0.03895338,-0.07290713,0.002629635,-0.026008239,-0.0058225063,-0.011173444,-0.010642624,-0.032037668,0.04906525,-0.029863052,-0.027400307,0.031634614,0.014349524,0.014394112,0.0019281686,-0.009087867,-0.025138302,-0.02924102
course on machine learning and artificial intelligence,0.78525245,-0.17293906,-0.25605917,-0.026769945,-0.046244845,0.07781099,0.17197892,-0.19632943,0.10881535,0.01641772,-0.03517051,0.009204761,-0.09011288,-0.062036447,0.2053175,-0.0016149865,0.016523905,-0.03261534,-0.07404534,0.02326318,0.11195483,0.07477421,-0.09968996,0.060893178,-0.054050777,0.18231927,-0.039998136,-0.035209868,-0.012024246,-0.026460623,-0.052721072,0.019825121,0.09049156,-0.13672696,-0.0014750056,0.0059886756,0.100421995,-0.02006536,-0.026468491,0.04825915,-0.06876847,-0.00632258,0.031284615,0.09854114,-0.058410887,-0.016560152,0.0010328048,0.02269571,-0.02723094,-0.01799089
best ai learning course,0.8702144,-0.086724125,-0.26522812,-0.14605612,0.037078645,-0.14402674,-0.02275056,-0.0006112781,0.07948998,-0.12758431,0.06864462,0.07374182,-0.019483766,0.040490475,-0.111230746,-0.03760322,0.08391786,-0.025008587,-0.06989294,0.025967944,-0.055923454,0.08730084,0.028726464,-0.011968028,0.049456418,-0.045092482,-0.0059974515,-0.022163704,-0.08918241,0.001148058,0.07933042,0.02472875,-0.06006533,-0.08793717,0.0061466764,5.61841e-05,0.046293203,0.06489614,0.0709641,0.011833453,0.013936875,0.00946485,-0.002777468,-0.022686135,-0.020141147,-0.018283589,0.03047702,-0.042356882,0.008669975,-0.016599728
mit artificial intelligence course,0.8398655,-0.19652113,-0.13290086,0.14103359,0.31994662,0.17690271,0.055533227,-0.116141364,0.10419513,0.023968244,0.051138192,-0.023761602,-0.0306262,0.018478608,0.07708919,-0.038117684,-0.08925173,-0.057351414,0.1274717,-0.0024297975,-0.01225358,0.0047314833,-0.061742116,0.035318732,0.03671965,-0.015151289,-0.022868726,-0.040572193,-0.016178085,0.0055356305,0.00890499,-0.028657693,0.041017506,-0.004683971,0.012967378,-0.012572006,0.03204685,0.010203434,-0.006633473,0.0052121556,-0.010875195,0.016862541,-0.01348648,-0.022294428,0.022950316,0.019863596,-0.009545399,0.016352402,-4.0033992e-05,0.040705137
artificial intelligence training,0.8202797,-0.15681624,-0.04516848,-0.13852203,-0.09535077,0.10515187,0.15714963,0.015767198,-0.13145007,-0.033101767,0.15142013,0.18749148,-0.027523361,-0.036466066,0.11641882,0.067093536,-0.038412888,0.07491589,0.08159184,0.08909383,0.029453797,-0.09048748,0.021447316,0.043770928,-0.111878164,-0.016769445,-0.07268118,-0.10682663,-0.11846533,0.11593639,0.09970404,-0.046968877,0.009840502,-0.03196471,0.035418604,0.058084726,-0.098547295,0.0534292,-0.0100689875,0.061874434,-0.005435011,-0.01053466,-0.033410538,-0.0838811,-0.019120084,-0.07769842,0.011938454,0.0147600705,0.009253887,0.0040441095
best introduction to artificial intelligence,0.7018283,-0.023087095,0.004105194,-0.2176308,-0.007760703,0.08554636,0.31194693,-0.30025768,0.14754458,-0.028962662,0.06413816,-0.19240922,-0.064226516,0.049544062,-0.13539122,-0.06434995,0.039772864,0.0026384688,-0.077335164,0.23684843,0.022122817,-0.05559337,-0.15708672,-0.06353625,-0.069080584,0.02301767,-0.019166656,-0.024414318,0.08341857,-0.0059851403,0.002405074,-0.03779797,-0.07128816,0.05376827,-0.055870418,0.0031678237,-0.0049254633,0.011410015,0.14896627,0.020520633,0.08388037,-0.022838388,-0.029895207,-0.051579382,-0.051091183,0.047291905,0.086589955,0.01482035,0.05424178,-0.027239542
ai generated courses,0.89865077,-0.007619645,-0.15835242,-0.10800945,0.026956785,-0.17149426,-0.06468394,0.14496608,-0.0009544765,-0.07209868,0.038374014,0.0008443821,0.082776405,-0.0479003,0.07646539,0.027447302,-0.032753013,-0.10354349,0.1371709,-0.047431976,-0.01968381,-0.0034702374,0.03255722,-0.0426761,-0.046366625,0.04913223,-0.08563337,0.00042506077,0.0288122,0.015062592,-0.019051692,-0.027785983,-0.07404831,0.034273148,-0.035906978,0.062751405,-0.042366337,-0.0668557,0.021318192,-0.02209696,-0.009857699,0.019145198,-0.026151178,-0.01316574,0.04864027,0.0018815858,0.03899211,-0.049210105,-0.026875177,-0.013987981
artificial intelligence certification,0.7511031,-0.47246927,0.023349421,0.20371668,-0.23629087,-0.047926974,0.18912782,-0.05172115,-0.081856035,-0.00056207436,0.07101394,0.04655623,-0.08486234,-0.053726915,-0.022199094,0.07220386,-0.11232458,0.054921538,0.084530026,-0.05328464,0.04737867,-0.052702267,-0.016030494,0.04527434,0.055234715,-0.0021132554,0.02486498,-0.03696812,0.031833872,-0.014872272,0.0030254773,0.00782055,0.0054199416,0.025480747,0.007897819,0.0027816836,-0.030375104,0.012691541,0.0027414872,-0.023729261,0.0014720069,0.0031684828,-0.008669583,-0.0183939,0.038355432,-0.003554617,-0.013489939,0.017931372,0.007069317,-0.011528298
ai learning course,0.9049725,-0.098223664,-0.21732311,-0.1728557,0.056079276,-0.1207652,-0.048648838,0.06767414,-0.014741562,-0.09928283,0.0068030516,0.04507785,0.054466996,-0.08309622,0.06973392,0.0025343464,0.0044521056,0.011506409,0.055233072,0.089156926,-0.0024537384,0.05066469,-0.038347974,0.02488709,0.047862995,-0.053951908,-0.00083215075,-0.06632265,-0.03438858,0.034579895,0.047322795,0.014372351,-0.032969974,-0.06110769,-0.00015894666,-0.0097627,0.025691563,0.042966362,0.035354894,0.013363957,-0.014943599,-0.0062569925,-0.014790343,-0.02182475,-0.024527654,0.0070550074,0.0060240454,0.012889768,-0.003157145,-0.04226863
courses about ai,0.8909152,-0.10153791,-0.23561645,-0.18550031,0.042261194,-0.15170948,-0.029840833,-0.107188374,0.11838096,-0.09571609,-0.03569232,-0.0001403591,0.032140903,-0.037552487,0.007817984,-0.04847331,0.047425125,0.05876406,0.06537181,0.04973983,0.033524003,-0.038938195,-0.039650388,-0.027507287,-0.021562988,-0.023726426,-0.017107869,0.011690284,0.07118135,0.05289012,-0.063842595,0.005770403,0.0068207495,0.037623376,-0.020473592,-0.0074102506,-0.012464566,-0.014940058,-0.048462536,0.0034829515,-0.00034201812,-0.0015551369,-0.008599604,0.009568195,-0.026400212,-0.01053425,0.007241728,0.015957419,-0.048446156,-0.01986053
ai for business,0.6940624,-0.20221977,0.4325342,-0.33855078,-0.06456417,-0.031640347,-0.20982818,-0.05684516,0.024967989,0.02493857,0.018516803,-0.041599583,-0.040493365,-0.17286704,-0.0060017067,0.07090697,0.08844623,0.011016477,-0.04453027,0.010150689,-0.103767075,-0.019043805,-0.012892285,0.117973745,0.051728096,0.043948784,0.04261666,-0.115911335,0.031672142,0.04924857,0.014491542,-0.084175974,-0.030144894,0.031034596,0.012116769,0.007470894,0.022648493,-0.00627551,-0.0034510836,-0.00720392,0.033061843,-0.03815999,0.05018045,0.023294866,0.07728806,-0.0458219,-0.0064479047,0.018313887,-0.020222811,0.018995479
ai related certifications,0.77817243,-0.44831955,0.06419047,0.16630714,-0.23268707,-0.20482397,-0.063875094,0.025774103,-0.013597575,-0.085657485,-0.034757685,-0.0046665585,-0.05159715,-0.06046116,-0.049853202,0.057297267,0.0037894356,0.08161568,0.038631126,-0.017835874,0.036291543,-0.08511594,-0.0302419,-0.009771148,0.0097365845,-0.00038781873,-0.025029154,-0.020042533,0.0480144,-0.021846237,-0.067188405,0.028144315,-0.07282839,-0.014805464,0.005638854,-0.029879434,-0.04056296,-0.007956087,0.016782073,0.027798396,-0.008314809,-0.04045881,-0.004729433,0.014611776,-0.0075542396,-0.023746196,-0.008203948,0.027969372,-0.010328122,-0.00051417964
generative ai course,0.8852581,0.42015743,-0.0037068897,0.037381984,0.033628926,-0.098155804,0.050515197,-0.0059528607,-0.07036262,-0.016938353,0.014418395,0.008422114,0.029643718,-0.06329502,0.0023848556,0.029370002,-0.062344894,-0.025732344,0.00050862477,-0.00036470118,-0.012811413,-0.004807269,0.004250159,0.015339465,-0.0014420182,-0.028074944,0.060090765,-0.009299557,-0.0205265,-0.0017420549,0.008789475,0.029893357,-0.008815687,-0.014005219,-0.0068084425,-0.030054618,-0.012796495,0.00803025,0.017284138,-0.0069409288,-0.0094737625,-0.010300519,-0.0023914734,-0.0064932634,-0.020663401,-0.010726501,-0.014009022,0.007796334,-0.0047813407,0.0038559437
ai for enterprise,0.6903421,-0.23571391,0.3902815,-0.33709416,-0.051118515,0.05573749,-0.13154037,-0.021409716,-0.030004237,0.018603573,0.028120035,-0.052670464,0.06694327,-0.03626242,-0.1145705,0.050058004,0.044479635,0.077198096,-0.10593463,0.06618407,-0.031662058,-0.0017880942,-0.034258615,0.08453242,-0.07029557,0.045814585,-0.0420286,-0.17052265,0.052983616,0.058092576,-0.081353724,-0.11003068,-0.033361234,-0.010706532,0.008504367,-0.1459243,-0.030660555,0.054814167,-0.047772482,-0.00054034323,-0.0038800861,0.045500092,-0.0101140775,0.029906066,-0.00220989,-0.0317557,0.0015380891,-0.102071896,0.04416469,0.10605806
ai for engineering,0.74674225,-0.15010495,0.27220297,-0.19579905,0.10846441,0.035969958,0.2647388,0.17483877,0.020342203,0.025549963,-0.27570665,0.2099303,0.099581204,-0.09620472,-0.108020075,-0.024405241,0.12334489,0.015336507,-0.00020435671,-0.04420534,-0.048297863,-0.01902686,0.00077251985,-0.04635545,0.01568201,0.008873752,-0.016530558,-0.0037389218,0.08619554,-0.0036028393,-0.010681199,0.014225095,-0.0017574044,-0.0022567008,-0.017290656,-0.036870286,0.047031626,-0.02375429,-0.010897683,0.027484054,0.016252175,-0.026009407,0.00740296,0.047195703,0.024632212,-0.02095534,0.011288392,0.027801082,0.0010389858,0.0025373895
certification for artificial intelligence,0.7107713,-0.4832604,0.04251091,0.23344195,-0.27055007,-0.08113695,0.20061363,-0.07037071,-0.048535634,-0.010730843,0.03339081,0.024018237,-0.13555907,-0.04161734,-0.06474585,0.03687936,-0.07464128,0.07233067,0.08523723,-0.0614199,0.081914395,-0.04587435,-0.001799262,0.02275845,0.041048773,-0.018281812,-0.012353688,-0.035231184,0.06300579,-0.024306946,0.013265471,0.008172027,0.022377871,-0.017095814,0.007337208,0.027525306,-0.0012629194,0.041093543,-0.009903937,-0.042017683,-0.017765976,-0.016447544,0.013333867,0.005220106,0.046408,0.04840185,0.005732863,0.009618587,0.007664243,-0.011702362
google generative ai course,0.8641327,0.3634757,0.0030001982,0.011082713,0.01592368,-0.0028480946,0.0143288,-0.02792503,-0.041307367,0.03816159,-0.026032344,-0.052832182,0.0091818385,-0.068002954,0.055104844,0.009356905,-0.018861793,0.008047869,0.030986698,-0.014266561,-0.021850863,0.01746166,-0.09570572,-0.042931885,0.10040833,0.053585265,0.06620768,0.026934937,-0.056988753,-0.0688586,-0.017865216,-0.043778315,0.0052386476,-0.05368644,-0.09688255,0.13796258,-0.031131424,-0.03998235,0.036261465,-0.009382223,-0.086868905,0.018560275,-0.01649803,0.005561228,0.10338905,0.013010292,0.010237921,-0.041959394,-0.04211934,0.07528991
courses on generative ai,0.83296937,0.45448074,-0.02946153,0.07141119,-0.02821623,-0.12614761,0.062115047,-0.147169,0.082936935,0.036447346,-0.01953792,-0.003249177,-0.006387069,0.0149570275,0.037896283,-0.065722115,0.0266754,0.04841697,0.012107047,0.0012203081,0.01673968,-0.02119661,-0.019995153,-0.018473092,-0.023126092,0.065975055,-0.008195445,0.020501675,0.045616988,0.042160686,-0.06271941,0.033779424,0.02981865,0.047934387,0.0061018057,-0.04310167,0.021723071,0.022284254,-0.0516058,-0.021791078,0.031387065,-0.019800842,-0.0568518,0.020870648,-0.0073625953,-0.0342571,-0.02399907,0.028299728,-0.031208538,-0.0012951216
generative ai online course,0.83636284,0.40469012,-0.19929262,0.031143228,-0.1406273,0.12474609,-0.14470752,0.094258256,0.020380216,0.067098916,-0.051148426,0.006525707,-0.016412893,-0.049319096,-0.06559854,-0.030032393,-0.027762048,0.0031321587,-0.004447586,0.023570824,0.011353271,-0.0023461573,-0.038586233,0.0023531353,0.019702112,-0.012119675,0.05696009,-0.021164501,0.018859366,-0.010155227,0.0004931901,0.027190302,0.017380888,0.0012134222,0.009329742,-0.010004177,-0.0031211295,0.02599497,0.01869696,-0.004332362,-0.04990544,0.013342265,-0.004567938,0.016128104,-0.012237379,-0.0015341523,-0.016218372,0.045277007,-0.0018204178,0.0041021653
python and ai course,0.80314845,-0.11856084,-0.15438952,-0.18755071,0.03154314,0.009998244,0.1282585,0.008475788,-0.060182296,-0.12614244,0.037266802,-0.056199245,0.09215505,-0.11160431,-0.045280937,0.013001592,-0.0056933532,0.022951972,0.016160382,0.051970866,-0.052873462,0.13372289,0.015027268,0.13245153,0.050878137,-0.1215644,0.0947233,0.031106193,0.10553992,-0.002667991,-0.1313681,0.0011899623,-0.015309549,-0.040635116,-0.14651446,-0.053901996,0.0036381728,0.11498194,-0.02482775,-0.070008196,-0.12642428,0.0117450245,-0.010476664,0.027499998,-0.029679202,-0.021021632,-0.008707081,-0.10352138,0.21254852,0.007161697
artificial intelligence master online,0.7804063,-0.08033073,-0.07862732,0.0054257726,-0.20812158,0.39766607,-0.13194267,-0.0040516555,0.088038616,0.20372723,0.066553794,0.06601821,-0.014618186,-0.0076378444,-0.10372697,0.037327737,0.0042444607,0.020022864,-0.017708438,0.002999738,0.10001158,-0.0002525639,-0.0022309287,0.07520703,-0.0541155,-0.059632454,0.06296099,0.12190788,0.0052625793,-0.09017315,-0.050609015,0.023466252,-0.032108888,-0.012178447,-0.003084777,-0.015849838,0.042787526,-0.094957404,0.0025068074,0.0577191,0.03413793,0.036801487,-0.045565587,-0.03272653,-0.09089136,-0.05143126,-0.020731512,-0.049621694,-0.008000019,0.028530696
graduate certificate artificial intelligence,0.7775485,-0.3870397,0.022465533,0.24755235,-0.06554894,0.08612034,0.09798228,-0.11434087,-0.096303485,0.17668395,-0.007223669,-0.08160985,0.124952115,-0.01329281,0.032058097,-0.0807804,-0.040194403,-0.14623317,-0.033444017,0.045679543,-0.095732234,-0.009880309,0.077927686,-0.022475077,-0.04368232,0.029111272,-0.035549194,0.07212899,-0.015670815,0.0027310909,-0.0032721462,-0.042641554,-0.020971961,0.03438091,-0.05590351,-0.0067822314,-0.040852685,0.074110925,0.05567935,-0.020737607,0.0016264082,0.024952138,0.07440546,0.047075763,-0.0023822375,-0.006744296,-0.017794508,0.008289912,-0.03375091,0.0104977675
generative ai certificate course,0.87340015,0.104138955,-0.022238564,0.32700917,-0.0917154,-0.19661881,0.010117334,0.041705683,-0.09939053,0.054619275,-0.04252974,-0.104120485,-0.005207476,-0.046997197,-0.023365073,-0.036628686,-0.025087852,-0.113531485,0.0047724233,0.07410363,-0.02718507,0.028079417,0.0314852,-0.050481256,-0.012522248,-0.034503315,-0.0137445945,-0.03599238,-0.014598173,0.012519377,-0.01731228,-0.015078078,0.002392594,-0.014446908,-0.047571544,-0.04322171,-0.022284923,-0.04372947,-0.002841759,0.032495745,0.030448722,0.017539227,0.0192,-0.0160388,-0.018178487,-0.022661034,-0.0034892051,0.032191165,0.0021909534,0.030744491
executive education ai,0.6547771,-0.15831488,0.18334097,-0.22184679,0.056984615,-0.16693732,-0.2591175,-0.013797186,-0.27230796,0.17747343,0.055621404,0.05806176,0.20885782,0.23101999,-0.012318844,-0.09045194,-0.18168487,0.16872552,0.016417962,-0.039123345,0.056860507,-0.013227691,-0.031006817,-0.15028527,-0.030013429,0.0758055,0.022664225,-0.072673,-0.041162267,-0.019640064,0.06931122,0.0036383239,0.03176833,-0.07926798,-0.08214793,-0.034391403,0.041154843,-0.023540014,0.108104244,-0.013379524,0.045300476,0.008144135,0.01723421,0.0052683596,-0.03439806,-0.03295943,-0.020398209,0.01524739,0.056331825,-0.0065569575
generative ai courses,0.8762407,0.40182576,-0.077271536,0.061867964,-0.004352124,-0.16711117,0.021615691,0.00562606,0.0053761597,0.009840554,0.01268141,0.056517977,0.011402408,0.0070347334,0.058326717,0.006289303,-0.045587096,-0.00552582,0.045134854,-0.04778573,-0.03719212,-0.019872414,0.06005171,-0.032520805,-0.051460743,0.023045413,-0.020891678,-0.026061332,-0.0097888755,0.046712898,-0.028294964,-0.014126986,-0.0068713455,0.03381429,0.0037504889,-0.008985097,-0.019605186,0.012297731,-0.026752511,-0.032419406,-0.0016572647,-0.0104664825,-0.009909058,-0.013505328,-0.008326001,-0.009471227,-0.013780413,-0.018268257,0.011624365,-0.012294949
best ai classes online,0.80140376,-0.008040883,-0.2921044,-0.123685144,-0.15291803,0.12967671,-0.211147,0.07528305,0.12395649,-0.105372466,0.07876823,0.053282775,-0.01813636,-0.016143547,-0.1927967,-0.010590877,0.12136003,0.0545447,-0.0946082,-0.0077931923,-0.06094614,0.051574014,-0.042731855,-0.08349185,-0.056718823,0.033023432,-0.053841252,0.056520097,0.0008154161,-0.053661563,0.13681637,-0.0007425186,0.038685706,0.08164037,-0.07199918,-0.024070268,0.011934416,0.025215676,-0.02043073,0.01817352,-0.023995662,-0.0075171017,0.034328647,0.040134642,0.010886157,0.0058888183,0.011601812,0.011548164,0.006941688,-0.0010661174
mit generative ai course,0.8570626,0.3515452,0.107489124,0.20328826,0.23640108,0.0043745786,-0.030391045,-0.053997193,0.02985499,-0.0072292304,0.0030174998,0.017383285,-0.0115467375,-0.04839695,0.03983114,-0.0022088264,-0.0675719,0.0065926076,0.028581692,0.0028270893,0.011765955,0.029917382,-0.020841796,0.011034926,0.008910735,-0.06059767,-0.047888353,-0.007459674,0.015761724,-0.024352917,0.014674806,0.0050859847,-0.007285472,-0.045522187,0.004959575,-0.028879886,0.0134960525,-0.0383707,0.0044713477,-0.030092191,-0.021591306,-0.0017781687,0.03411951,-0.0018339715,-0.01013724,0.0071108066,0.03333508,-0.023244416,0.01322986,0.022933967
generative ai course stanford,0.85735583,0.4156396,0.027037289,0.048759766,0.0791927,0.03026982,0.07707414,-0.07373983,-0.16511083,-0.05544489,-0.10412472,-0.07196272,-0.015830064,0.03565697,0.03728031,0.04213784,0.011844924,0.016335567,0.0019339257,-0.06214213,0.028948702,-0.0012291183,0.034620486,0.0034010904,0.015417165,-0.028651137,0.0145699065,-0.013533677,-0.044851646,-0.031874046,0.02415242,-0.007967549,-0.047049724,0.0016812197,-0.028223386,-0.028955337,-0.016170347,-0.0150955785,0.028949691,-0.016032524,-0.030842034,-0.0020188803,-0.0121893855,-0.014662173,-0.017063586,0.011309236,-0.010421803,0.0007732138,-0.02667535,0.0046263803
stanford generative ai course,0.84800375,0.39687216,-0.002979288,0.048597742,0.08810041,0.059829444,0.073792666,-0.097565904,-0.17209192,-0.067438744,-0.14570189,-0.09095325,-0.027823573,0.068631545,0.037814457,0.021006403,0.057094462,0.027124979,0.0029552584,-0.055558406,0.041512538,0.0024334253,0.022353642,0.004885372,0.021359103,-0.03713219,0.015655946,-0.021423573,-0.04140954,-0.02947422,1.4587049e-06,-0.011022601,-0.04386737,0.021043131,-0.024198247,-0.036756996,-0.012779264,-0.019746106,0.011697411,-0.016937044,-0.043417603,-0.0032900837,-0.020462524,-0.019504491,-0.014202708,0.016629983,-0.00022310164,-0.004583641,-0.0018184421,0.024873363
bootcamp ai,0.6403569,-0.08782082,0.059312552,-0.20090137,-0.036778267,0.11406023,0.07477278,0.28113067,-0.045591474,-0.26185983,0.15931396,0.24016674,-0.10208964,0.26481336,0.14586419,-0.056759622,-0.0043403734,-0.1988856,-0.19208528,0.10279634,-0.010426765,-0.1946083,-0.102426045,-0.006821813,-0.002064589,-0.08495352,0.026032938,0.05884652,0.03772293,0.01425758,-0.06041504,-0.026440728,-0.017340064,-0.0055440324,-0.016077671,-0.107281566,0.01812836,0.008509448,-0.007924727,-0.074185334,0.018622098,-0.028453112,0.026115617,-0.015359349,0.053670187,0.035184044,-0.0397531,-0.02958311,-0.03153779,-0.0018005837
generative ai online program,0.71243656,0.4316269,0.06500484,-0.009522032,-0.31669122,0.3189096,-0.09075612,0.16868794,-0.023693345,0.010603818,0.04178938,0.008965254,0.069123656,0.010507992,-0.045303605,-0.1321917,-0.025659474,0.028588422,0.024026241,0.014860373,-0.052810542,0.046391316,0.0021026703,0.020033611,0.057067335,-0.0052154567,0.026405744,-0.016744751,0.00692422,0.0011342918,0.03911007,0.03447966,-0.005312491,0.042915203,0.0300013,0.05854643,0.011115967,0.038849957,-0.055171147,-0.044918258,0.030590158,0.008974396,-0.041440684,0.040006395,-0.01836517,0.0076723103,-0.037521802,-0.015591198,0.0401078,-0.02605801
best course for artificial intelligence,0.84105736,-0.15095896,-0.28691044,-0.12406626,0.06017058,-0.06148181,0.18677108,-0.21605745,0.1416165,0.00761416,0.067850366,-0.027135627,-0.08351771,0.015028049,-0.09638291,-0.052762166,0.041357074,-0.05829348,-0.026477152,0.021154424,-0.012890456,0.041506678,0.048459746,0.060644493,-0.012243777,-0.016416352,-0.047675505,-0.013292203,-0.06551615,-0.035680257,0.019886289,0.0036767924,0.004615887,-0.07436616,0.010016933,-0.014396617,-0.0049480363,0.0118346065,0.05291514,-0.047434717,0.022272084,0.0041089603,-0.015197641,-0.037418883,0.031740185,0.0042161616,-0.021915086,-0.019510837,-6.6239874e-05,0.017652731
course generative ai,0.84337515,0.3942432,-0.05349323,0.058725104,0.07188836,-0.09810396,0.01865582,0.057626292,-0.17656435,-0.0059703025,0.0107925655,0.09084406,-0.006641582,-0.09976527,0.01222249,0.09668592,-0.07846127,-0.10007455,0.004309396,-0.012673812,0.0005442475,0.010495665,0.061004985,0.052379135,-0.004352403,0.005404257,-0.0058985134,-0.010048241,-0.029420406,-0.013334782,0.0016298317,0.05052171,-0.038590733,-0.047718767,-0.022986017,-0.026231159,-0.037446015,0.002610633,0.08288961,-0.029103857,-0.0013119378,-0.057114936,0.0022649977,0.019197028,0.015296521,-0.009308263,0.009331899,-0.016167093,-0.024348648,-0.061053097
artificial intelligence for leadership,0.53758764,-0.043909375,0.2572552,-0.30947164,0.053744227,0.09828091,-0.014200519,-0.18231104,-0.2320498,0.24724326,0.16386564,0.11097639,-0.08797036,0.057812802,-0.23553619,0.022352245,-0.037942573,-0.1747327,0.13061002,0.022038154,0.19638066,0.05237837,-0.020320887,-0.07753968,-0.115359806,-0.15779789,-0.091947846,0.25959384,-0.013861286,0.07861498,0.048618168,0.031390797,0.018994221,-0.061148793,0.07601077,0.098436676,0.03128241,-0.044264577,-0.082126126,0.036233824,-0.0026058361,-0.04358601,-0.048301548,0.11056367,0.011084328,0.016732804,-0.05748042,-0.0066466914,0.08916085,-0.013394721
generative ai fundamentals course,0.8431704,0.38458747,0.06060987,0.007704783,0.019919954,-0.037794605,0.105489336,-0.11125755,-0.016427306,-0.017616302,-0.057003602,-0.09786784,0.028557034,0.019631006,0.014661269,-0.02679799,-4.39368e-05,0.04696993,-0.018087571,0.04489284,0.021902906,-0.06905742,-0.066240415,-0.01578514,-0.05432635,-0.08565639,0.044752773,0.054353967,0.032629263,0.0051497878,-0.05059465,-0.012101217,0.034301847,-0.0065508485,-0.06434225,-0.000488057,-0.00814663,0.03218668,0.020921817,0.11751533,-0.045726873,0.037315432,0.14966969,-0.080162786,0.016688488,-0.03892119,-0.072892934,-0.027193123,-0.014526405,-0.044669908
best generative ai course,0.87597984,0.4033625,-0.031584192,0.0297157,0.010284411,-0.12498287,0.060377154,-0.067830674,0.00274956,-0.021641579,0.032913253,0.0031611125,-0.014224154,0.012097377,-0.10887319,-0.03741324,0.023421286,-0.024270415,-0.09090388,-0.010735763,-0.049238373,0.020204613,0.012233588,0.0003432799,0.027401833,-0.019322027,0.04777517,0.028773878,-0.029612273,-0.024068026,0.033402137,0.035760134,-0.03746545,-0.025445748,-0.010951033,-0.013757667,-0.0074018203,0.024226842,0.032024425,-0.019570967,-0.0073314365,0.01819157,-0.018671896,-0.026341485,-0.013286196,-0.015870428,-0.01093172,0.009105579,-0.012437419,0.041546717
