Day,k_policy,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Oracle_k,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-12,full,357,294.09015,147.72673,423.1267761073542,184,356.9999965693603,328.5400000000001,0.3839428619430099,0.2783776396809091,144,35,0.2692687145082713,0.8888888888888888,384,1.43888521194458,0.907406210899353,-9.65575576907832e-06,119.90999911220453,64.9,63.292686,27.624985,0.19334595302877378,0.08438856526286927,117.08999745715573,46.629999999999995,226.56955,82.88014,0.1758696598150555,0.06433389855125934,120.0,217.01,4.2279196,37.22159,0.014727249099180623,0.12965517586678052,0.0,0.0,0.0,0.0,0.0,0.0,121.539998794436,328.5400000000001,127.107285,147.72673,0.1808585020738375,0.2783776396809091,235.45999777492432,0.0,166.98288,0.0,0.20308435966154964,0.0,46.359999835806114,21.919999999999998,51.75385,1.466968,0.06711915326849978,0.005053734938080169,102.31999836677713,28.659999999999997,128.12172,2.2454872,0.15279597730680955,0.006470763112160817,208.31999836677704,277.96,114.2146,144.01425,0.16402773703442924,0.26685313429486807
2025-12-13,full,357,254.10754,139.9938,344.2689711059893,182,357.06000439206923,336.40000000000003,0.3995325640866491,0.2686594940358627,113,35,1.3296782356972006,0.7699115044247787,384,1.4448754787445068,0.9076152443885804,-5.28541310681985e-05,134.26000415460842,93.39,77.64341,33.27935,0.23718441876180124,0.10166148402613273,85.79999937436634,43.230000000000004,167.09186,75.62469,0.12970140191178584,0.05870201020556603,137.0000008630945,199.78,9.372274,31.08977,0.032646743413061986,0.10829599980416393,1.0800000095385918,0.0,0.01185751,0.0,4.130364698822485e-05,0.0,137.02000203236338,336.40000000000003,139.15884,139.9938,0.19359243854623776,0.2686594940358627,218.96000235016726,0.0,114.936844,0.0,0.20589882698508266,0.0,33.68000069733148,50.43,36.475548,3.2045696,0.05502061552735904,0.011111459607851542,114.0900014091869,23.650000000000002,136.54324,5.784244,0.18416579548130152,0.016296304682838332,209.29000228555088,262.32,81.088745,131.005,0.1603461581218488,0.24125173093057004
2025-12-14,full,357,312.15924,146.11441,436.6157208422613,178,357.14000000000067,413.4800000000001,0.441986293334061,0.3122558571555909,57,38,0.17681934442219835,0.8070175438596491,384,1.4659298658370972,0.9066256284713744,-7.883480914703735e-05,121.81999968919251,90.74999999999999,62.088764,28.044703,0.18966820999768172,0.08567071554585369,112.96000085360893,38.21,228.56917,68.22451,0.17742181998556905,0.052957784582886316,122.35999945719932,284.52000000000004,21.501326,49.84519,0.07489626335081016,0.1736273570268509,0.0,0.0,0.0,0.0,0.0,0.0,119.51999954615603,413.4800000000001,129.5451,146.11441,0.19159807179334284,0.3122558571555909,237.6200004538447,0.0,182.61415,0.0,0.2503882357808944,0.0,60.43999967675497,37.900000000000006,70.79036,2.29238,0.08931054849740143,0.007760075241972864,86.14000143541664,51.63,103.55884,9.762563,0.12098123187932858,0.030311722845622068,210.55999888782912,323.95,137.81006,134.05946,0.23169451762718785,0.27418406553100105
2025-12-15,full,357,148.14786,120.5203,263.92666720814503,182,357.1400000000024,332.14000000000004,0.3282268809633968,0.23785399453514547,142,37,2.4277956542823422,0.8943661971830986,384,1.479215145111084,0.9060846567153932,-2.101598300408048e-05,163.59999793583154,86.68,84.69537,28.24953,0.25872669700961876,0.08629642315601767,29.179999945650422,32.68,55.973434,62.743126,0.04344815485658197,0.0487029828270797,164.36000211852038,212.78,7.479053,29.52764,0.026052029097196047,0.1028545885520481,1.2999999815159802,0.0,0.01185751,0.0,4.130364698822485e-05,0.0,82.08999848941554,332.14000000000004,26.560669,120.5203,0.08170494075397765,0.23785399453514547,273.7500015290707,0.0,121.57533,0.0,0.24648064276142878,0.0,0.0,67.02000000000001,0.0,3.8676147,0.0,0.0132922784291665,122.74000235330048,42.760000000000005,77.6217,8.171555,0.1741414000958774,0.02456156964625466,234.39999764670185,222.36,70.52617,108.481125,0.15408548068707478,0.20000013780202094
2025-12-16,full,357,195.85289,131.75572,317.4738588769805,178,357.0499947981437,352.65,0.3503727285858477,0.25990150036142357,28,41,13.43000033955942,0.9642857142857143,384,1.4779438972473145,0.9065135717391968,-0.0001065444313475,148.18000108855614,93.49999999999999,65.91994,30.76381,0.2013716324268815,0.09397700752265298,57.72000135823772,38.720000000000006,112.148834,68.65782,0.08705308680914478,0.05329413313296497,151.14999235134985,220.43000000000004,17.784122,32.334084,0.06194800934982144,0.11263035970580565,0.0,0.0,0.0,0.0,0.0,0.0,43.290001018678296,352.65,90.10687,131.75572,0.06994348407734537,0.25990150036142357,313.7599937794654,0.0,105.746025,0.0,0.280429241547427,0.0,35.00000051260639,45.050000000000004,39.333317,2.8526616,0.053217021803641594,0.009740526786335807,92.55000114601087,34.63999999999999,81.77372,5.837537,0.1301073827891675,0.017975188303695752,229.49999313952645,272.96000000000004,74.74586,123.06551,0.16704833125232918,0.23218578784248206
2025-12-17,full,357,278.58218,112.30873,386.92018109043886,163,357.0999964432444,319.74999999999994,0.39878737921565405,0.22331656056441085,30,35,0.17634114724685324,0.8,384,1.4572731256484983,0.9081496000289916,-7.08576688911709e-05,123.4200011002369,79.72,60.188835,24.8782,0.18386433477633485,0.07599771253453762,108.31999881842516,32.46,201.62273,58.080784,0.15650523372994773,0.045083938756321405,125.35999652458224,207.57000000000002,16.770666,29.349743,0.05841781070937147,0.10223490927355182,0.0,0.0,0.0,0.0,0.0,0.0,124.56000016107748,319.74999999999994,120.64424,112.30873,0.19510397649907565,0.22331656056441085,232.53999628216687,0.0,157.93799,0.0,0.20368340345147098,0.0,21.570000183372827,43.80999999999999,11.927576,2.948426,0.03579089767159491,0.00996257869577346,112.25000006959647,19.6,122.26398,1.9788575,0.16092469770056783,0.006238057056276293,223.27999619027506,256.34,144.39067,107.38144,0.20207178490609531,0.20711592208415222
2025-12-18,full,357,279.547,124.44156,406.9855906856503,174,356.6999962603646,342.63999999999993,0.36882697763019234,0.269074376882897,42,42,1.4548895920314928,0.6904761904761905,384,1.4659383296966553,0.9078963398933412,1.11159102586097e-05,121.26999898767794,86.81,53.27631,28.244698,0.162748012450899,0.08628165284628608,113.78999768435992,31.02,215.02573,56.25677,0.16690901938254185,0.043668088728904285,121.63999958832677,224.81000000000003,11.244965,39.940098,0.0391699457967515,0.1391246353077066,0.0,0.0,0.0,0.0,0.0,0.0,98.17999972060446,342.63999999999993,112.80057,124.44156,0.14002459823884186,0.269074376882897,258.51999653976014,0.0,166.74644,0.0,0.22880238531350122,0.0,49.54999901155379,48.12,58.28437,3.5861037,0.06365668220621952,0.01210009824498561,85.33999918684073,38.52,107.34004,5.5443926,0.12190496575743104,0.017498280039844417,221.8099980619701,256.0,113.92259,115.311066,0.1832653316307455,0.23947600296798108
2025-12-19,full,357,274.50058,108.00901,379.2334538132094,152,356.44000453239113,242.35000000000002,0.3913638845888645,0.19209224969948252,31,33,0.5115143106248234,0.5806451612903226,384,1.456436038017273,0.9087600708007812,-2.3531019017303203e-05,121.79000127961555,57.33000000000001,60.305397,20.105722,0.18422040703208115,0.06141878173527287,112.65000273230164,34.18,199.09447,64.837875,0.15454271589182175,0.05032898333383155,122.00000052047392,150.84,15.100702,23.06541,0.05260076166496164,0.0803444846303781,0.0,0.0,0.0,0.0,0.0,0.0,63.52999992996119,242.35000000000002,59.676994,108.00901,0.0813702283000623,0.19209224969948252,292.9100046024299,0.0,214.82358,0.0,0.3099936458879917,0.0,10.80999967277023,38.629999999999995,8.864543,2.8212097,0.010718929960481263,0.009554349946300876,111.42000214300023,20.810000000000002,113.903595,3.2653766,0.1558742790349463,0.010173810059662367,234.21000271662066,182.91000000000003,151.7324,101.922424,0.22477068101550432,0.17236409665380048
2025-12-20,full,357,197.64589,132.3078,312.9033738312176,173,357.1400000000013,291.04,0.35650009972190877,0.26139846318348764,44,34,0.7481208197293657,0.7727272727272727,384,1.4625169038772583,0.9087138175964355,4.020027567402376e-05,148.96000002666278,102.13,66.19592,34.514553,0.2022147345247754,0.10543478251268754,57.76000182359086,35.17,112.148834,68.221504,0.08705308680914478,0.05295545125550308,150.41999814974767,153.74,19.301138,29.571749,0.06723227838798859,0.10300822941529701,0.0,0.0,0.0,0.0,0.0,0.0,48.320001367693145,291.04,90.2189,132.3078,0.07033373892917241,0.26139846318348764,308.8199986323081,0.0,107.427,0.0,0.28616635492494197,0.0,55.64000017101919,38.019999999999996,48.591255,2.5986843,0.08149809509295049,0.008974440595264225,54.24000179309383,20.929999999999996,63.20748,3.1058266,0.07339139484053078,0.00922534921467396,247.2599980358883,232.09,85.84715,126.6033,0.20161060539461376,0.24319865904226934
2025-12-21,full,357,231.66136,125.66281,339.3133481462991,184,356.91999837285516,375.89,0.3811881113825119,0.2684931856493381,71,38,2.253272540780634,0.8591549295774648,384,1.4601945877075195,0.9092632532119752,-5.539289225777195e-05,142.200001683052,79.36000000000001,71.22372,26.39747,0.2175735959433897,0.08063877108773744,72.20000004722091,34.47,146.00217,58.335316,0.11333099018841532,0.0452815135486046,142.51999664258224,262.06,14.435465,40.930027,0.0502835252507069,0.1425729010129961,0.0,0.0,0.0,0.0,0.0,0.0,125.89000084909762,375.89,127.298546,125.66281,0.1844338126812419,0.26849318564933816,231.02999752375752,0.0,104.36281,0.0,0.19675430249283654,0.0,36.050000420763,56.459999999999994,41.086258,3.740789,0.05859957975496687,0.013030411168760402,65.93000043965135,42.88,76.97537,6.6582317,0.10185549185167767,0.020477332575186205,254.9399975124408,276.55,113.599724,115.2638,0.22073304692313372,0.23498543676127706
2025-12-22,full,357,87.91467,122.146034,212.12686398147565,167,357.1100016468942,398.87,0.27986917451862936,0.27719722848682105,66,32,1.296884609125138,0.8787878787878788,384,1.4677695035934448,0.9091805219650269,-9.1615137650711e-05,178.57000000000028,76.97,61.52709,24.772017,0.18795240691690912,0.07567334254910671,0.0,29.659999999999997,0.0,50.852203,0.0,0.03947291118653533,178.5400016468939,292.23999999999995,26.387596,46.52182,0.09191676760172024,0.16205097475117902,0.0,0.0,0.0,0.0,0.0,0.0,20.709999995297423,398.87,3.6002936,122.146034,0.012172460872078527,0.27719722848682105,336.4000016515968,0.0,84.314384,0.0,0.26769671874478396,0.0,36.219999724017015,53.629999999999995,9.820473,3.0249486,0.030798609017707576,0.010531818620707805,81.61999928888294,20.209999999999997,24.695179,1.4088912,0.07602452472309443,0.004451513666750963,239.27000263399424,325.03000000000003,53.399033,117.712204,0.1730460399473362,0.26221388918471655
2025-12-23,full,357,182.83382,121.05852,281.539423677568,178,356.8499944603191,316.92,0.3346395309410929,0.23585060883380338,62,33,2.9222824937783343,0.9193548387096774,384,1.474419116973877,0.9091783761978148,-6.702758409107507e-05,152.4099981809334,73.19,67.57972,24.970154,0.20644196803719558,0.07627861061428513,51.84999958705397,36.43999999999999,100.94579,64.694855,0.0783569651606405,0.050217972618606194,152.5899966923316,207.29,14.30831,31.393509,0.04984059774325679,0.10935402560091205,0.0,0.0,0.0,0.0,0.0,0.0,141.56999837040678,316.92,139.35635,121.05852,0.19683274973531448,0.23585060883380338,215.2799960899122,0.0,43.477467,0.0,0.1378067712136564,0.0,75.67999937328403,31.67,49.88736,2.107417,0.08544448263823887,0.007093446484212897,96.66999900278712,27.400000000000002,61.55844,4.0975847,0.11883223047085194,0.011850185788612418,184.4999960842478,257.85,71.38802,114.853516,0.13036280908561676,0.21690697118968918
2025-12-24,full,357,269.52942,98.42458,381.6191994799388,153,357.10999216611845,218.07000000000002,0.36975254765457544,0.17347930829631603,25,38,3.0160274141627625,0.72,384,1.454147458076477,0.911001443862915,-1.9402238870338933e-05,123.89999649558656,55.24,51.213776,21.516455,0.15644740035150206,0.0657282861642256,108.35999915442812,31.46,202.12032,59.157505,0.15689146455553152,0.04591972004297517,124.84999651610377,131.37,16.195322,17.750618,0.05641368274754189,0.06183130208911526,0.0,0.0,0.0,0.0,0.0,0.0,109.77999654510441,218.07000000000002,121.204346,98.42458,0.16373044536496037,0.17347930829631603,247.3299956210141,0.0,148.32504,0.0,0.20602211756790537,0.0,29.089999850771534,52.96,50.28186,4.151301,0.040895102000553,0.014404157954776247,76.82999905530966,19.95,108.294716,1.4974483,0.10130306217559723,0.004722403125870503,251.18999326003728,145.16000000000003,110.952835,92.77583,0.22755439481188255,0.15435274689931733
2025-12-25,full,357,302.34183,145.4884,414.43440299058807,180,356.7400040129492,487.68,0.4199658947547466,0.3417627655490759,52,26,0.15997504758689804,0.8076923076923077,384,1.4630120992660522,0.9109447002410888,2.125458477146902e-05,119.86000274485689,111.84,61.95914,33.00835,0.18927224916583188,0.10083362418869557,116.79000140061126,30.64,224.0915,55.73346,0.17394614526156404,0.043261882488945747,120.08999986748104,345.20000000000005,16.291153,56.746597,0.056747500327350694,0.19766725887143458,0.0,0.0,0.0,0.0,0.0,0.0,89.50000161145655,487.68,115.37803,145.4884,0.12354199136066757,0.3417627655490759,267.24000240149263,0.0,186.96378,0.0,0.29642388998439384,0.0,20.24000031249616,36.18,30.710537,2.648612,0.02695767989140858,0.009147188873918546,82.41000081228502,21.540000000000003,104.42967,3.5691311,0.11627289493055927,0.011128616877151233,254.09000288816804,429.96,167.20163,139.27066,0.27673530569260246,0.3214869444784571
2025-12-26,full,357,104.91284,126.04859,236.19466282848697,162,356.94999825941704,311.38,0.3250742813521001,0.26066216845109724,158,33,2.6696752331017795,0.9430379746835443,384,1.4690834283828735,0.9110984802246094,-8.362619660556317e-05,177.83999814725942,75.85,94.20797,25.862394,0.2877856936710573,0.07900421927686899,0.0,36.010000000000005,0.0,61.809166,0.0,0.04797801386360222,179.11000011215762,199.51999999999998,10.704859,38.377026,0.0372885876810428,0.13367993531062608,1.0,0.0,0.01185751,0.0,4.130364698822485e-05,0.0,71.2799992152579,311.38,35.980896,126.04859,0.11006780290996195,0.2606621684510973,284.6699990441591,0.0,68.920074,0.0,0.21496518665587702,0.0,24.62999980589241,29.930000000000003,12.006486,1.9193552,0.03675495034213637,0.006245822094503207,43.289999549326254,19.189999999999998,23.60772,3.2830136,0.07218414052098518,0.010109852638849422,289.02999890419835,262.26,69.29863,120.846214,0.21613520297257402,0.24430649502382087
