Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.011005029490535232,0.01438653442575913,0.012705395466943749,0.026114078727160185
Australia,A,0.12236069117264302,0.014946642239714892,4.19522369734776,0.5124563053616534,4.842788813741969,1.1201747678864007
Austria,B,0.0,0.0,0.1855602930619214,0.03321704642430314,0.1751638658398954,0.03274579560155239
Belgium,A,0.244721382345286,0.029893284479429783,5.296469917901548,0.6469760855190875,6.114020877349235,1.414220644456581
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.051356804289164414,0.06713716065354261,0.059291845512404164,0.12186570072674752
Canada,A,0.262201481084235,0.03202851908510334,6.275355447282692,0.7665492234368066,7.244004933889028,1.6755947569634078
Chile,B,0.11133617583715283,0.019930227854581883,2.5731027304586434,0.46060971041700355,2.4289389396465495,0.4540750323415265
China,B,0.14844823444953714,0.026573637139442517,6.2966792779012,1.1271651086646868,5.94389384750045,1.111173997412678
Colombia,B,0.24741372408256185,0.04428939523240419,6.074006926226893,1.0873046529555228,5.7336972084925755,1.071879042690815
Denmark,A,0.017480098738949002,0.0021352346056735558,3.8281416238298314,0.46761637864250877,4.4190447925395455,1.0221594756963406
Egypt,B,5.733194521303163,1.026296011022886,123.32337076895294,22.076049053591866,116.41390523719447,21.76285575679172
France,A,0.52440296216847,0.06405703817020669,17.550019133904797,2.1437755440962505,20.258999870820567,4.6860644456581095
Germany,A,0.6118034558632152,0.07473321119857447,18.161822589768015,2.218508755294825,20.965239906157937,4.849423265974877
Hong Kong,B,0.04948274481651237,0.008857879046480837,1.9545684202522386,0.3498862223359931,1.845059386846898,0.34492238033635186
Hungary,B,0.0,0.0,1.5092237169036273,0.27016531091766555,1.4246661088311492,0.2663324708926261
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.8215646407306032,0.10035602646665714,0.9483794760244688,0.21936755871108685
Israel,A,0.9614054306421952,0.11743790331204558,19.560230488883935,2.389327523748709,22.579502844071925,5.222814855270343
Italy,A,0.12236069117264302,0.014946642239714893,2.7618556007539423,0.3373670676964219,3.188169302380129,0.7374483888585471
Japan,A,0.209761184867388,0.02562281526808267,5.366390312857344,0.6555170239417817,6.1947340242449345,1.4328902239213543
"Manitoba, Canada",USA,0.0,0.0,0.0073366863270234875,0.009591022950506086,0.008470263644629166,0.01740938581810679
Mexico,A,1.1362064180316853,0.13879024936878118,51.37401019377113,6.275454506074582,59.30398468161519,13.717473511742217
Netherlands,A,0.10488059243369402,0.012811407634041337,1.5732088865054104,0.19217111451062005,1.816045805153238,0.4200655379574003
Norway,A,0.0,0.0,0.52440296216847,0.06405703817020668,0.6053486017177461,0.1400218459858001
"Ontario, Canada",USA,0.014673372654046975,0.019182045901012176,0.22010058981070463,0.28773068851518263,0.25410790933887495,0.5222815745432037
Poland,B,0.012370686204128093,0.0022144697616202098,0.8288359756765823,0.14836947402855405,0.7823986007515328,0.14626455368693403
Portugal,B,0.012370686204128092,0.0022144697616202093,0.6556463688187889,0.1173668973658711,0.6189123259676304,0.11570181112548512
"Quebec, Canada",USA,0.0,0.0,0.08070354959725837,0.10550125245556696,0.09317290009092083,0.19150324399917468
Romania,B,0.09896548963302475,0.017715758092961675,2.7215509649081806,0.4871833475564461,2.5690700323184656,0.48027166882276845
Saudi Arabia,B,0.06185343102064047,0.011072348808101047,4.094697133566399,0.7329894910962893,3.8652826395336914,0.7225905562742562
Singapore,B,0.1608189206536652,0.028788106901062725,1.9174563616398543,0.34324281305113247,1.810026613678919,0.3383732212160414
South Africa,B,0.4948274481651237,0.08857879046480836,13.36034110045834,2.391627342549826,12.611798340472468,2.357697283311772
Spain,A,0.5943233571242661,0.07259797659290092,19.367949402755496,2.3658399430863004,22.357541690108754,5.171473511742217
Sweden,A,0.0,0.0,0.5418830609074191,0.06619227277588025,0.6255268884416709,0.14468924085199344
Switzerland,A,0.034960197477898004,0.004270469211347112,1.1711666155095832,0.14306071858012825,1.3519452105029661,0.31271545603495354
Taiwan,B,0.012370686204128092,0.0022144697616202093,1.6824133237614205,0.30116788758034846,1.5881523836150515,0.296895213454075
Turkiye,B,0.4036554908406996,0.07225814832166744,21.14150272285491,3.7845288226089377,19.957003114692082,3.730837645536869
United Arab Emirates,B,0.08659480342889665,0.015501288331341467,2.931852630378358,0.5248293335039896,2.7675890802703473,0.5173835705045278
United Kingdom,A,0.0,0.0,1.6606093802001554,0.20284728753898784,1.9169372387728625,0.44340251228836697
United States,USA,7.64343318235634,9.992023620066746,159.63895778970408,208.69106838006195,184.30446664348602,378.8108260161856
