Location,Region,Opt_Conversions,Act_Conversions,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,6.85372378135312e-06,6.30749618627916e-06,0.01009664056925272,0.009291959220483764,0.057382334000220796,0.05082716247506821
Australia,A,0.0005268829497791001,0.013682958664365443,6.5475020942879935e-06,0.00017003624913000082,0.018064558278140574,0.4691300113496723,0.07733479160968118,2.008869470234844
Austria,B,0.0,0.0,5.029284696635571e-07,1.2410595193592235e-05,0.001833928664628161,0.04525523537343409,0.002862225166515048,0.06494825355756792
Belgium,A,0.0010537658995582,0.027365917328730886,8.266221394038592e-06,0.00021467076452662606,0.022806504826152475,0.5922766393289614,0.0976351744072225,2.536197706171491
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,3.1984044312981226e-05,2.9434982202636074e-05,0.047117655989846026,0.04336247636225756,0.26778422533436375,0.23719342488365164
Canada,A,0.001129034892383786,0.02932062570935452,9.793971882705791e-06,0.00025434588932362625,0.027021568424385276,0.7017403086438848,0.1156799591161481,3.0049339158929547
Chile,B,0.0011003571987768966,0.027153141224060453,6.973941446001325e-06,0.00017209358668447903,0.02543047748284383,0.6275392638449527,0.03968952230900867,0.9006157826649418
China,B,0.001467142931702529,0.036204188298747275,1.7066039403916706e-05,0.0004211328635692299,0.06223131268638227,1.535660987005197,0.09712484065041065,2.203910737386805
Colombia,B,0.0024452382195042145,0.060340313831245454,1.6462525240320434e-05,0.0004062401493369192,0.060030598288828466,1.4813547045570759,0.09369017045059258,2.125972833117723
Denmark,A,7.526899282558571e-05,0.0019547083806236345,5.9745956610377935e-06,0.00015515807733112576,0.016483909428803272,0.428081135356576,0.07056799734383408,1.8330933915892953
Egypt,B,0.056662282641461406,1.398235922254535,0.0003342462609384,0.008248081565661399,1.2188289905118757,30.076629429184294,1.902234845665901,43.16460931435963
France,A,0.002258069784767572,0.058641251418709045,2.739038376110477e-05,0.0007113183088605035,0.07557006879688806,1.9625272141461292,0.3235172115671663,8.403770617149098
Germany,A,0.0026344147488955006,0.06841479332182722,2.8345227816521775e-05,0.0007361152618586286,0.07820448354578358,2.0309420074679565,0.3347952020102448,8.696730748225013
Hong Kong,B,0.0004890476439008429,0.012068062766249091,5.297513213789468e-06,0.00013072493603917155,0.019317381934083295,0.4766884792668391,0.030148771753958508,0.6841216041397153
Hungary,B,0.0,0.0,4.090484886596931e-06,0.0001009395075745502,0.014915953138975709,0.3680759143705973,0.023279431354322394,0.5282457956015524
India,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,1.2822191601313988e-06,3.3298765454625166e-05,0.003537642662802529,0.09187129388931084,0.015144730023562567,0.393403604587657
Israel,A,0.004139794605407214,0.1075089609342999,3.0527728514617766e-05,0.0007927940115686289,0.08422600297183042,2.187318677917847,0.3605734658801385,9.36635390496996
Italy,A,0.0005268829497791001,0.013682958664365443,4.310438878739595e-06,0.00011194053067725056,0.011892500866442545,0.3088439241385343,0.05091207114304011,1.3225057345712725
Japan,A,0.0009032279139070285,0.023456500567483614,8.375346428943392e-06,0.00021750470201212607,0.023107580797454817,0.6000954728514558,0.09892408760071718,2.569678864008738
"Manitoba, Canada",USA,0.0,0.0,4.569149187568747e-06,4.2049974575194395e-06,0.0067310937128351464,0.006194639480322509,0.038254889333480535,0.0338847749833788
Mexico,A,0.004892484533663072,0.12705604474053625,8.017961939630172e-05,0.002082235567471135,0.22121556991439645,5.744887930652863,0.9470289689202209,24.60028072091753
Netherlands,A,0.00045161395695351433,0.011728250283741807,2.4553132853579975e-06,6.37635934237503e-05,0.006774209354302715,0.1759237542561271,0.029000546853630443,0.7533260513380665
Norway,A,0.0,0.0,8.184377617859992e-07,2.1254531141250102e-05,0.002258069784767572,0.05864125141870904,0.009666848951210148,0.2511086837793555
"Ontario, Canada",USA,0.013462187425670293,0.012389278960645017,0.00013707447562706242,0.00012614992372558318,0.2019328113850544,0.18583918440967526,1.147646680004416,1.0165432495013642
Poland,B,0.0001222619109752107,0.003017015691562273,2.2464138311638883e-06,5.543399186471199e-05,0.008191548035339119,0.20214005133467228,0.012784605743767217,0.29010219922380337
Portugal,B,0.0001222619109752107,0.0030170156915622724,1.7770139261445682e-06,4.38507696840259e-05,0.006479881281686168,0.15990183165280045,0.01011319558835317,0.22948382923673996
"Quebec, Canada",USA,0.0,0.0,5.0260641063256214e-05,4.625497203271383e-05,0.07404203084118662,0.06814103428354759,0.42080378266828583,0.37273252481716684
Romania,B,0.0009780952878016857,0.024136125532498182,7.3762842217321705e-06,0.0001820220628393528,0.02689762041454636,0.6637434521437,0.04197930244222071,0.9525743855109962
Saudi Arabia,B,0.0006113095548760536,0.015085078457811364,1.1097954897242492e-05,0.00027386046727193535,0.040468692532794746,0.9986321939071122,0.06315976867443207,1.4331914618369985
Singapore,B,0.0015894048426777396,0.039221203990309546,5.196927519856757e-06,0.0001282428170004531,0.018950596201157664,0.46763743219215226,0.0295763267206555,0.6711319534282018
South Africa,B,0.004890476439008429,0.12068062766249091,3.6210849815776106e-05,0.000893562853938641,0.13204286385322758,3.2583769468872545,0.20608021198908347,4.67627425614489
Spain,A,0.0025591457560699142,0.06646008494120358,3.0227634668629568e-05,0.0007850006834835038,0.08339804405074898,2.165816885730987,0.35702895459802814,9.274280720917531
Sweden,A,0.0,0.0,8.457190205121992e-07,2.196301551262511e-05,0.0023333387775931577,0.060595959799332674,0.00998907724958382,0.25947897323866737
Switzerland,A,0.00015053798565117142,0.003909416761247269,1.8278443346553979e-06,4.746845288212523e-05,0.005043022519314243,0.1309654615017835,0.021589295991035998,0.560809393773894
Taiwan,B,0.0001222619109752107,0.003017015691562273,4.559884791616251e-06,0.00011252272975523628,0.016627619892628658,0.4103141340524691,0.025950841509736436,0.5888641655886158
Turkiye,B,0.003989406155121126,0.09844522201567696,5.730031697700127e-05,0.0014139804790566086,0.20894560585663513,5.156079816879924,0.3261028539716145,7.399771021992238
United Arab Emirates,B,0.0008558333768264752,0.021119109840935908,7.946269820684203e-06,0.00019608740405875735,0.028976072901124944,0.7150327189002587,0.04522315763093777,1.026182406209573
United Kingdom,A,0.0,0.0,2.591719578988997e-06,6.730601528062533e-05,0.007150554318430644,0.1856972961592453,0.0306116883454988,0.7951774986346258
United States,USA,7.0125207409687835,6.453637356994793,0.09942011717230836,0.0914965396781655,146.46186809757995,134.78916045233748,832.3881370072029,737.2988188633394
