Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai certificate programs,B,Broad match,new,12.212654353684956,24.942348235487003,22.567989104627628,24.942348,-2.4473760618093365e-07,8.010511
ai certification cost,B,Broad match,new,12.212654353684956,24.963960788587,22.56798901353207,24.963963,-1.7663446385540738e-06,10.98873
ai certification courses,B,Broad match,new,12.212654353684956,24.679532147487,22.56798896892865,24.679533,-8.572737435486033e-07,7.354481
ai for business leaders,B,Broad match,new,12.212654353684956,25.174202439327,22.44575190259909,25.174206,-3.340702296128484e-06,8.492126
ai for engineering,B,Broad match,new,12.212654353684956,25.051393835227,22.56798848358821,25.051395,-1.58103276604038e-06,7.2288237
ai for engineers,B,Broad match,new,12.212654353684956,25.009303225527,22.56798876667996,25.009304,-8.211038604599707e-07,7.228823
ai for enterprise,B,Broad match,new,12.212654353684956,25.394927917627,22.56798857322088,25.39493,-1.9682372567331186e-06,7.9482718
ai for executives,B,Broad match,new,12.212654353684956,25.245442150127,22.543459890376635,25.245443,-1.1939892097245774e-06,6.8659935
ai related certifications,B,Broad match,new,12.212654353684956,24.817963018587,22.567989244630706,24.817965,-1.5352460067674656e-06,8.129295
artificial intelligence certification,B,Broad match,new,12.212654353684956,24.942348235487003,22.567989104627628,24.942348,-2.4473760618093365e-07,8.129294
artificial intelligence for engineers,B,Broad match,new,12.212654353684956,25.009303225527,22.56798876667996,25.009304,-8.211038604599707e-07,7.0712986
artificial intelligence for enterprise,B,Broad match,new,12.212654353684956,25.394927917627,22.56798857322088,25.39493,-1.9682372567331186e-06,10.42138
artificial intelligence short course online,B,Broad match,new,14.552654558855146,41.48114949468701,34.688518822232176,41.481155,-5.9008208026511966e-06,26.808538
artificial intelligence workshop,B,Broad match,new,12.212654353684956,24.963960788587,22.56798901353207,24.963963,-1.7663446385540738e-06,8.129294
certification for artificial intelligence,B,Broad match,new,12.212654353684956,24.942348235487003,22.567989104627628,24.942348,-2.4473760618093365e-07,8.129295
certification in machine learning and ai,B,Broad match,new,12.212654353684956,24.598814153087,22.56798901499496,24.598814,1.4246688095909121e-07,9.728405
controllable video generation,B,Broad match,new,12.992654748619032,36.21607322908701,30.536360933554786,36.21608,-6.482827053844176e-06,13.515072
courses about ai,B,Broad match,new,12.212654353684956,24.817963018587,22.567989244630706,24.817965,-1.5352460067674656e-06,8.775308
generative ai foundations course,B,Broad match,new,12.992654748619032,34.84540401818701,29.18319307687232,34.845413,-9.189820801225324e-06,10.612082
generative ai online training,B,Broad match,new,12.992654748619032,29.176861016486995,24.57770177576434,29.176863,-1.7001878092059997e-06,12.611946
generative ai workshop online,B,Broad match,new,12.992654748619032,34.94174427958701,29.1831926819918,34.941753,-9.107864158863777e-06,8.7387295
large language model course,B,Broad match,new,12.212654353684956,24.817963018587,22.567989244630706,24.817965,-1.5352460067674656e-06,8.412478
learn prompt engineering,B,Broad match,new,12.212654353684956,26.069102802187,23.915469207674057,26.069105,-2.3461284328618603e-06,9.633433
learning chatgpt,B,Broad match,existing,12.992654748619032,29.301037412687,28.18967519383019,19.177258,10.123779874845203,10.671543
leverage ai for business,B,Broad match,new,12.992654748619032,35.29798370032701,29.06095700889024,35.29799,-5.191274553340008e-06,7.356717
mba in ai,B,Broad match,new,12.212654353684956,24.696522206587,22.66569706849496,24.696522,4.475537949133468e-07,8.168035
mit ai course,B,Broad match,existing,12.212654353684956,25.088346005487,22.567988873529,25.088346,-4.758362415202555e-07,8.956331
mit ai courses,B,Broad match,new,12.212654353684956,24.695154414487,22.5679890969516,24.695154,2.244235233206382e-07,8.4124775
mit ai program,B,Broad match,new,12.212654353684956,24.963960788587,22.56798901353207,24.963963,-1.7663446385540738e-06,8.129294
mit applied generative ai,B,Broad match,new,12.212654353684956,25.051393835227,22.56798848358821,25.051395,-1.58103276604038e-06,8.673147
mit generative ai course,B,Broad match,new,12.212654353684956,24.721622757187,22.56798916267406,24.721624,-1.6172026491290126e-06,8.515623
mit professional development,B,Broad match,new,12.212654353684956,25.166988351087,22.922702767590906,26.263153,-1.0961647250848756,12.269301
online ai and ml courses,B,Broad match,new,12.212654353684956,24.598814153087,22.56798901499496,24.598814,1.4246688095909121e-07,8.95633
online course generative ai,B,Broad match,existing,14.552654558855146,42.92496980108701,36.035998949188816,42.924976,-6.547789944022497e-06,34.857464
online generative ai course,B,Broad match,new,12.992654748619032,34.94174427958701,29.1831926819918,34.941753,-9.107864158863777e-06,10.4545555
python and ai course,B,Broad match,new,12.212654353684956,24.963960788587,22.56798901353207,24.963963,-1.7663446385540738e-06,11.248416
