Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Cost_USA,Opt_Cost_A,Opt_Cost_B,Act_Cost_USA,Act_Cost_A,Act_Cost_B,N_Opt,N_Obs,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias
2025-12-16,300,281.40857,200.36053,489.8018076620002,310,299.99999941528506,367.58000000000004,1.087843244666184,1.6725573437897423,297.23959882682914,317.52,32.71,17.349999999999998,30,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-16,350,333.9296,200.36053,556.6436888034448,310,349.99665620906194,367.58000000000004,0.0,1.4678432513397168,348.5288129577222,317.52,32.71,17.349999999999998,34,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-16,400,379.0164,200.36053,621.7496923610595,310,399.81802708861574,367.58000000000004,0.0,0.0,399.81802708861574,317.52,32.71,17.349999999999998,38,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-16,450,419.3107,200.36053,685.9235031357996,310,449.7272415339199,367.58000000000004,0.0,8.877843140589547,440.84939839333026,317.52,32.71,17.349999999999998,43,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-16,500,456.18814,200.36053,750.6356781115753,310,499.8978287050927,367.58000000000004,2.555686496005901,1.087843244666184,496.2542989644207,317.52,32.71,17.349999999999998,52,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-16,550,504.482,200.36053,815.6583204880556,310,549.9991995852432,367.58000000000004,1.4678432513397166,1.087843244666184,547.4435130892372,317.52,32.71,17.349999999999998,56,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-17,300,266.06598,183.26677,588.3866648815749,295,299.81527576687716,335.03000000000003,0.0,0.0,299.81527576687716,288.87,28.500000000000004,17.66,22,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-17,350,307.7419,183.26677,675.1464064267121,295,349.9999999999991,335.03000000000003,0.0,13.917512512179746,336.0824874878194,288.87,28.500000000000004,17.66,26,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-17,400,342.71725,183.26677,758.6974910266193,295,399.99998222635827,335.03000000000003,27.835025024359396,41.262523233714205,330.9024339682847,288.87,28.500000000000004,17.66,31,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-17,450,358.99338,183.26677,835.0570979504884,295,449.9999999999997,335.03000000000003,54.72213649434965,68.11756267603477,327.16030082961527,288.87,28.500000000000004,17.66,34,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-17,500,394.88962,183.26677,907.9422723439521,295,499.78547671431124,335.03000000000003,55.180050087097605,96.44258766201548,348.16283896519815,288.87,28.500000000000004,17.66,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-17,550,409.16772,183.26677,980.0884207676979,295,549.9680139432658,335.03000000000003,69.09756259927732,151.1326377874918,329.7378135564966,288.87,28.500000000000004,17.66,41,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-18,300,310.6252,156.55954,524.2467201853503,266,299.93389392988263,320.42999999999995,0.0,0.0,299.93389392988263,263.68,47.44,9.31,23,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-18,350,355.60458,156.55954,601.5687574403808,266,349.9999994201193,320.42999999999995,0.2776024143248505,27.39425138803685,322.3281456177576,263.68,47.44,9.31,28,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-18,400,395.42438,156.55954,676.6041634838361,266,399.8880251578471,320.42999999999995,27.394251388036857,27.394251388036846,345.0995223817734,263.68,47.44,9.31,32,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-18,450,432.2725,156.55954,747.6329725152476,266,449.5307805225095,320.42999999999995,27.39425138803686,40.85137694163023,381.28515219284236,263.68,47.44,9.31,38,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-18,500,486.32684,156.55954,817.7560964758206,266,499.93640878073546,320.42999999999995,40.85137694163022,40.85137694163022,418.2336548974751,263.68,47.44,9.31,43,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-18,550,532.81415,156.55954,885.1971123608452,266,549.9999791998821,320.42999999999995,40.85137694163022,54.30850249522358,454.84009976302826,263.68,47.44,9.31,50,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-19,300,397.153,127.44395,532.44082350538,219,299.46017110672346,255.50000000000003,0.0,0.0,299.46017110672346,215.20000000000002,31.09,9.21,26,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-19,350,439.0661,127.44395,604.3057567748283,219,349.99995787412513,255.50000000000003,0.0,0.0,349.99995787412513,215.20000000000002,31.09,9.21,32,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-19,400,479.09308,127.44395,673.1781389416116,219,399.9999938947302,255.50000000000003,0.0,0.0,399.9999938947302,215.20000000000002,31.09,9.21,38,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-19,450,520.24164,127.44395,740.3072171840056,219,450.0000000000001,255.50000000000003,0.0,0.0,450.0000000000001,215.20000000000002,31.09,9.21,42,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-19,500,560.5996,127.44395,806.6644366429817,219,499.8141471016935,255.50000000000003,0.0,0.0,499.8141471016935,215.20000000000002,31.09,9.21,46,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-19,550,602.58295,127.44395,872.585537105642,219,549.9999823872554,255.50000000000003,0.0,0.0,549.9999823872554,215.20000000000002,31.09,9.21,52,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-20,300,310.96136,262.9592,495.15694369174406,351,299.9999964754374,456.1700000000001,0.0,0.1726826023793095,299.8273138730581,379.69,42.73,33.75,29,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-20,350,366.9926,262.9592,571.5542082217928,351,349.9999999999982,456.1700000000001,0.0,0.1056659992828624,349.89433400071533,379.69,42.73,33.75,34,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-20,400,431.67395,262.9592,643.7073698336766,351,399.8939506608627,456.1700000000001,0.5074042538154049,0.0,399.38654640704726,379.69,42.73,33.75,37,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-20,450,480.78528,262.9592,715.8070279060792,351,449.99837471774146,456.1700000000001,0.0,0.7374042656486641,449.2609704520928,379.69,42.73,33.75,43,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-20,500,535.27356,262.9592,786.0006604186246,351,499.9999313158047,456.1700000000001,0.0,0.0,499.9999313158047,379.69,42.73,33.75,48,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-20,550,575.8061,262.9592,855.4571567760481,351,549.8524147897527,456.1700000000001,0.0,1.0148085076308098,548.8376062821219,379.69,42.73,33.75,53,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-21,300,305.6963,186.37947,465.4621538327383,270,299.98978635923663,340.28000000000003,0.0,27.234382688609486,272.7554036706271,295.09999999999997,25.719999999999995,19.46,25,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-21,350,371.8444,186.37947,532.6390030239149,270,349.91855257530034,340.28000000000003,13.617191344304684,27.234382688609465,309.0669785423862,295.09999999999997,25.719999999999995,19.46,29,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-21,400,420.91156,186.37947,598.4638662283252,270,399.9999999999993,340.28000000000003,13.617191344304748,40.85157403291424,345.5312346227803,295.09999999999997,25.719999999999995,19.46,32,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-21,450,452.00754,186.37947,663.3299777371795,270,449.99999999999955,340.28000000000003,13.617191344304713,40.85157403291423,395.5312346227806,295.09999999999997,25.719999999999995,19.46,37,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-21,500,484.94254,186.37947,727.4533820185242,270,499.99999999999966,340.28000000000003,27.23438268860945,54.468765377218986,418.2968519341712,295.09999999999997,25.719999999999995,19.46,41,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-21,550,520.9587,186.37947,790.0200301990511,270,549.8064238372178,340.28000000000003,27.2343826886095,68.08595672152371,454.4860844270846,295.09999999999997,25.719999999999995,19.46,44,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-22,300,309.9914,195.05719,453.86137808245974,297,299.99999999999955,351.6900000000001,0.0,0.0,299.99999999999955,289.71000000000004,43.400000000000006,18.58,50,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-22,350,321.3431,195.05719,516.456849392905,297,349.65274400383817,351.6900000000001,0.0,0.0,349.65274400383817,289.71000000000004,43.400000000000006,18.58,65,37,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-23,300,304.68994,183.02435,449.04116625667666,275,299.9763280437099,323.91,0.0,0.0,299.9763280437099,276.55,31.919999999999998,15.440000000000003,50,41,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-23,350,356.2331,183.02435,515.4795187781164,275,349.99999861211774,323.91,0.0,0.0,349.99999861211774,276.55,31.919999999999998,15.440000000000003,56,41,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-23,400,398.4544,183.02435,580.8098747449715,275,399.99999999999795,323.91,0.0,0.0,399.99999999999795,276.55,31.919999999999998,15.440000000000003,66,41,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-23,450,443.0127,183.02435,644.9988554889001,275,449.95751167250006,323.91,0.0,0.0,449.95751167250006,276.55,31.919999999999998,15.440000000000003,72,41,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-23,500,475.9625,183.02435,708.9186613160173,275,499.9287976851361,323.91,0.0,0.0,499.9287976851361,276.55,31.919999999999998,15.440000000000003,79,41,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-23,550,522.9205,183.02435,772.4952514128009,275,549.9861236682355,323.91,0.0,0.0,549.9861236682355,276.55,31.919999999999998,15.440000000000003,80,41,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-24,300,396.80084,170.92743,441.64258606106046,294,299.999999102927,353.90999999999997,20.617042421462926,20.61704242146292,258.7659142600012,309.58000000000004,25.22,19.11,22,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-24,350,446.02582,170.92743,491.27367011241074,294,349.99999872121225,353.90999999999997,20.61704242146285,20.617042421463022,308.76591387828637,309.58000000000004,25.22,19.11,28,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-24,400,492.74203,170.92743,540.6998684521355,294,399.962402617374,353.90999999999997,20.617042421462923,20.617042421462912,358.7283177744482,309.58000000000004,25.22,19.11,33,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-24,450,534.629,170.92743,589.3771697594666,294,449.94761503628746,353.90999999999997,20.617042421462926,22.014084972740648,407.3164876420838,309.58000000000004,25.22,19.11,38,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-24,500,577.407,170.92743,637.3650420913167,294,499.9999999999954,353.90999999999997,20.617042421462923,22.65408502418493,456.72887255434756,309.58000000000004,25.22,19.11,42,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-24,550,624.224,170.92743,684.824702261395,294,549.8928269455995,353.90999999999997,20.617042421462926,20.61704242146272,508.658742102674,309.58000000000004,25.22,19.11,43,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-25,300,357.2631,167.16289,507.94950460580236,281,300.0000000000003,351.03999999999996,0.0,0.0,300.0000000000003,289.27000000000004,48.02,13.75,33,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-25,350,397.49753,167.16289,570.0250310267382,281,349.99407208142776,351.03999999999996,0.0,0.0,349.99407208142776,289.27000000000004,48.02,13.75,43,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-25,400,436.1786,167.16289,628.2651238705978,281,400.00000000000125,351.03999999999996,0.0,0.0,400.00000000000125,289.27000000000004,48.02,13.75,53,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-25,450,476.34695,167.16289,685.1013640657665,281,449.82889569959247,351.03999999999996,0.0,0.0,449.82889569959247,289.27000000000004,48.02,13.75,62,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-25,500,512.8735,167.16289,741.1407454910757,281,499.9999999999988,351.03999999999996,0.0,0.0,499.9999999999988,289.27000000000004,48.02,13.75,71,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-25,550,543.2723,167.16289,796.7230425389012,281,549.9999999999999,351.03999999999996,0.0,0.0,549.9999999999999,289.27000000000004,48.02,13.75,76,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-26,300,310.4886,191.73,464.3361775307712,295,299.99457815715914,352.57000000000005,13.89738310271597,13.89738310271597,272.1998119517272,299.72,33.720000000000006,19.13,25,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-26,350,343.1786,191.73,532.0741207881383,295,349.9999936083109,352.57000000000005,0.0,13.89738310271597,336.10261050559495,299.72,33.720000000000006,19.13,28,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-26,400,381.48288,191.73,598.8756496512863,295,399.87887743263167,352.57000000000005,13.89738310271597,13.897383102715963,372.0841112271997,299.72,33.720000000000006,19.13,31,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-26,450,420.19968,191.73,663.8284110336944,295,449.9999999999992,352.57000000000005,13.89738310271597,13.897383102715972,422.2052337945673,299.72,33.720000000000006,19.13,36,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-26,500,453.53107,191.73,727.7417828432132,295,499.91794338293533,352.57000000000005,13.89738310271597,27.794766205431948,458.2257940747874,299.72,33.720000000000006,19.13,39,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-26,550,492.44016,191.73,790.9846147807931,295,549.9574764838967,352.57000000000005,13.89738310271597,27.79476620543194,508.2653271757489,299.72,33.720000000000006,19.13,43,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-27,300,315.11282,186.19745,496.67433212171846,283,299.8633440849308,332.59000000000003,15.537167190582716,107.02017077155838,177.3060061227898,283.45,33.67,15.469999999999999,20,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-27,350,371.5936,186.19745,564.5877144258018,283,349.95201464695225,332.59000000000003,31.074334381165432,107.02017077155841,211.85750949422842,283.45,33.67,15.469999999999999,24,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-27,400,394.15155,186.19745,631.3476721145468,283,399.9999999999756,332.59000000000003,46.61150157174848,122.55733796214109,230.83116046608615,283.45,33.67,15.469999999999999,29,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-27,450,444.9937,186.19745,696.8105421504621,283,449.88935417617074,332.59000000000003,46.611501571748114,138.09450515272385,265.1833474516988,283.45,33.67,15.469999999999999,32,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-27,500,459.75735,186.19745,759.5244374293472,283,499.99999999999045,332.59000000000003,62.148668762330864,138.09450515272388,299.7568260849358,283.45,33.67,15.469999999999999,37,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-27,550,507.09637,186.19745,820.4306683873625,283,549.9999999999667,332.59000000000003,77.68583595291358,138.09450515272385,334.2196588943292,283.45,33.67,15.469999999999999,41,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-28,300,277.66568,173.06177,511.30084058806403,309,299.9295307626244,338.32,0.0,0.0,299.9295307626244,286.82,33.36,18.140000000000004,54,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-28,350,330.51065,173.06177,579.5177350014884,309,349.9999999999983,338.32,10.257398935458918,30.772196806376755,308.97040425816266,286.82,33.36,18.140000000000004,58,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-28,400,364.4848,173.06177,646.6271821038698,309,399.99999999999744,338.32,10.25739893545892,61.558677974373836,328.1839230901648,286.82,33.36,18.140000000000004,67,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-28,450,407.19443,173.06177,713.1675101932864,309,449.9999999999988,338.32,30.77219680637676,92.39919211557338,326.8286110780486,286.82,33.36,18.140000000000004,70,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-28,500,441.2942,173.06177,779.2347127677208,309,499.9999999999887,338.32,61.54439361275352,112.9139899864912,325.541616400744,286.82,33.36,18.140000000000004,73,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-28,550,474.55676,173.06177,844.6284145686446,309,549.989300729431,338.32,71.80179254821245,133.42878785740908,344.75872032380965,286.82,33.36,18.140000000000004,81,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-29,300,347.61826,176.6833,508.6569733357607,302,299.94827959179764,329.52,0.0,0.0,299.94827959179764,288.19,28.12,13.210000000000003,36,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-29,350,392.60635,176.6833,577.8430743523344,302,349.9529923719949,329.52,0.0,0.0,349.9529923719949,288.19,28.12,13.210000000000003,42,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-29,400,434.1892,176.6833,645.911241593673,302,399.98025196070364,329.52,0.0,0.0,399.98025196070364,288.19,28.12,13.210000000000003,47,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-29,450,483.72745,176.6833,713.393034301623,302,449.9977038528075,329.52,0.0,0.0,449.9977038528075,288.19,28.12,13.210000000000003,48,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-29,500,518.97253,176.6833,780.6316393180242,302,499.97477363522097,329.52,0.0,0.0,499.97477363522097,288.19,28.12,13.210000000000003,57,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-29,550,562.74945,176.6833,846.2499370799384,302,549.9420357210342,329.52,0.0,0.0,549.9420357210342,288.19,28.12,13.210000000000003,62,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-30,300,256.64154,142.21928,535.1598130514719,276,299.9649570090394,295.62999999999994,1.9119204170599642,0.0,298.05303659197943,258.98,24.97,11.68,39,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-30,350,296.22513,142.21928,614.8797110826065,276,349.9941840892159,295.62999999999994,0.6373068056866548,0.0,349.35687728352923,258.98,24.97,11.68,43,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-30,400,319.0911,142.21928,689.1331010249718,276,399.97263599210424,295.62999999999994,1.9119204170599642,0.0,398.06071557504424,258.98,24.97,11.68,51,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-30,450,344.63318,142.21928,759.6081974166437,276,449.8680165722946,295.62999999999994,1.2746136113733095,0.0,448.5934029609213,258.98,24.97,11.68,49,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-30,500,380.84622,142.21928,829.3931999227372,276,500.00000000000006,295.62999999999994,1.9119204170599655,0.0,498.08807958294005,258.98,24.97,11.68,55,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-30,550,407.12088,142.21928,895.6434413708446,276,550.0000000000025,295.62999999999994,1.9119204170599646,0.0,548.0880795829424,258.98,24.97,11.68,67,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-31,300,292.52008,114.29727,505.6554050652046,231,299.7124627243034,233.60000000000002,13.597401816817904,29.39480398541196,256.7202569220735,170.29,39.11,24.200000000000003,26,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-31,350,342.93527,114.29727,578.790789930805,231,349.9999999999996,233.60000000000002,29.39480398541196,29.834804257631788,290.770391756956,170.29,39.11,24.200000000000003,31,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-31,400,395.54,114.29727,649.7806324949983,231,399.9999999999986,233.60000000000002,29.394803985411954,29.39480398541196,341.2103920291746,170.29,39.11,24.200000000000003,35,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
