Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.00655101226118895,0.01438653442575913,0.006942721159354753,0.026114078727160185
Australia,A,0.07204801266731166,0.014946642239714892,2.4702175771649713,0.5124563053616534,2.608188466523232,1.1201747678864007
Austria,B,0.0,0.0,0.19529897830464707,0.03321704642430314,0.09653123144817226,0.03274579560155239
Belgium,A,0.14409602533462332,0.029893284479429783,3.118649691170776,0.6469760855190875,3.292837938985581,1.414220644456581
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.030571390552215097,0.06713716065354261,0.03239936541032218,0.12186570072674752
Canada,A,0.1543885985728107,0.03202851908510334,3.6950337925092698,0.7665492234368066,3.9014152478410016,1.6755947569634078
Chile,B,0.11717938698278824,0.019930227854581883,2.708145832491106,0.46060971041700355,1.3385664094146554,0.4540750323415265
China,B,0.15623918264371767,0.026573637139442517,6.627145330471024,1.1271651086646868,3.275626453807979,1.111173997412678
Colombia,B,0.2603986377395294,0.04428939523240419,6.392786556505447,1.0873046529555228,3.159788976070172,1.071879042690815
Denmark,A,0.01029257323818738,0.0021352346056735558,2.2540735391630364,0.46761637864250877,2.3799719757024493,1.0221594756963406
Egypt,B,6.034087433019245,1.026296011022886,129.79570098126842,22.076049053591866,64.15465642045528,21.76285575679172
France,A,0.3087771971456214,0.06405703817020669,10.33374353114013,2.1437755440962505,10.910921751622189,4.6860644456581095
Germany,A,0.3602400633365584,0.07473321119857447,10.69398359447669,2.218508755294825,11.291282569656827,4.849423265974877
Hong Kong,B,0.05207972754790589,0.008857879046480837,2.0571492381422827,0.3498862223359931,1.016795637920748,0.34492238033635186
Hungary,B,0.0,0.0,1.5884316902111295,0.27016531091766555,0.7851206824451344,0.2663324708926261
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.4837509421948069,0.10035602646665714,0.5107702413607996,0.21936755871108685
Israel,A,0.5660915281003058,0.11743790331204558,11.517389453531678,2.389327523748709,12.16067872516457,5.222814855270343
Italy,A,0.07204801266731167,0.014946642239714893,1.6262265716336062,0.3373670676964219,1.7170574071277944,0.7374483888585471
Japan,A,0.12351087885824855,0.02562281526808267,3.1598199841235255,0.6555170239417817,3.336307746760968,1.4328902239213543
"Manitoba, Canada",USA,0.0,0.0,0.0043673415074593,0.009591022950506086,0.0046284807729031685,0.01740938581810679
Mexico,A,0.6690172604821798,0.13879024936878118,30.249872747032715,6.275454506074582,31.93944126296575,13.717473511742217
Netherlands,A,0.06175543942912429,0.012811407634041337,0.9263315914368643,0.19217111451062005,0.978070674946212,0.4200655379574003
Norway,A,0.0,0.0,0.3087771971456214,0.06405703817020668,0.326023558315404,0.1400218459858001
"Ontario, Canada",USA,0.0087346830149186,0.019182045901012176,0.131020245223779,0.28773068851518263,0.13885442318709507,0.5222815745432037
Poland,B,0.013019931886976472,0.0022144697616202098,0.8723354364274236,0.14836947402855405,0.43117283380183613,0.14626455368693403
Portugal,B,0.01301993188697647,0.0022144697616202093,0.6900563900097529,0.1173668973658711,0.341077017783542,0.11570181112548512
"Quebec, Canada",USA,0.0,0.0,0.0480407565820523,0.10550125245556696,0.050913288501934856,0.19150324399917468
Romania,B,0.10415945509581177,0.017715758092961675,2.864385015134824,0.4871833475564461,1.4157913945731933,0.48027166882276845
Saudi Arabia,B,0.06509965943488236,0.011072348808101047,4.309597454589212,0.7329894910962893,2.1301225072896677,0.7225905562742562
Singapore,B,0.16925911453069414,0.028788106901062725,2.018089442481353,0.34324281305113247,0.9974893916311134,0.3383732212160414
South Africa,B,0.5207972754790589,0.08857879046480836,14.061526437934589,2.391627342549826,6.950248664268403,2.357697283311772
Spain,A,0.3499474900983709,0.07259797659290092,11.404171147911617,2.3658399430863004,12.041136753782256,5.171473511742217
Sweden,A,0.0,0.0,0.3190697703838088,0.06619227277588025,0.33689101025925083,0.14468924085199344
Switzerland,A,0.02058514647637476,0.004270469211347112,0.6896024069585545,0.14306071858012825,0.7281192802377356,0.31271545603495354
Taiwan,B,0.01301993188697647,0.0022144697616202093,1.7707107366288,0.30116788758034846,0.8752164984634284,0.296895213454075
Turkiye,B,0.4248403774720423,0.07225814832166744,22.25106359484279,3.7845288226089377,10.99812496966176,3.730837645536869
United Arab Emirates,B,0.09113952320883531,0.015501288331341467,3.085723857213424,0.5248293335039896,1.5251934568811218,0.5173835705045278
United Kingdom,A,0.0,0.0,0.9777944576278012,0.20284728753898784,1.032407934665446,0.44340251228836697
United States,USA,4.5499400558861725,9.992023620066746,95.0289838608069,208.69106838006195,100.71111313760005,378.8108260161856
