Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.003211444246137363,0.005050400313048965,0.006878765891299404,0.011840711616497399
Australia,A,0.06806329532375366,0.013045642129844943,2.3335986968144113,0.4472791587375409,2.6172327912549345,1.2488913162206445
Austria,B,0.0,0.0,0.20129472009577387,0.015538900358093972,0.09701732059951604,0.020103492884864165
Belgium,A,0.13612659064750732,0.02609128425968989,2.9461683547281945,0.5646899379061455,3.304256398959355,1.5767252867285637
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.014986739815307694,0.023568534794228505,0.03210090749273055,0.05525665421032119
Canada,A,0.1458499185509007,0.02795494742109631,3.4906747173182238,0.669055074944905,3.914944050252173,1.8681332605133807
Chile,B,0.12077683205746431,0.009323340214856384,2.7912867853280643,0.21547275163223642,1.3453068456466224,0.2787684346701164
China,B,0.16103577607661912,0.012431120286475179,6.8306008352499274,0.5272866854846555,3.2921210790102444,0.6821785252263907
Colombia,B,0.2683929601276985,0.020718533810791962,6.589047171134998,0.5086400050549427,3.175700294290825,0.6580543337645536
Denmark,A,0.009723327903393381,0.0018636631614064206,2.1294088108431506,0.4081422323480061,2.388224922020128,1.1396133260513381
Egypt,B,6.219335868559092,0.4801002247305767,133.7804709756513,10.327153177989253,64.47771127043835,13.360781371280723
France,A,0.2916998371018015,0.05590989484219262,9.762221215006955,1.8711178140520464,10.94875717674981,5.224528672856363
Germany,A,0.3403164766187684,0.06522821064922472,10.102537691625724,1.9363460247012712,11.330436958807821,5.4066586564718735
Hong Kong,B,0.0536785920255397,0.004143706762158392,2.120304385008818,0.16367641710525652,1.021915776981569,0.21175679172056922
Hungary,B,0.0,0.0,1.6371970567789609,0.126383056245831,0.7890742075427304,0.1635084087968952
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.45699641145948894,0.08759216858610178,0.5125414216207581,0.2445745494265429
Israel,A,0.5347830346866359,0.10250147387735314,10.880403923897193,2.0854390776137848,12.202847889226133,5.822955761878754
Italy,A,0.06806329532375367,0.013045642129844943,1.5362858087361542,0.29445877950221444,1.7230115875761653,0.822186783178591
Japan,A,0.11667993484072056,0.022363957936877045,2.985061666341768,0.5721445905517711,3.3478769454802704,1.5975401419989077
"Manitoba, Canada",USA,0.0,0.0,0.002140962830758242,0.0033669335420326435,0.004585843927532936,0.007893807744331599
Mexico,A,0.6320163137205698,0.12113810549141735,28.57686070807315,5.4773060313734705,32.050196556242724,15.29371490988531
Netherlands,A,0.05833996742036029,0.011181978968438524,0.8750995113054043,0.16772968452657785,0.9814622967206005,0.46833424358274167
Norway,A,0.0,0.0,0.2916998371018014,0.055909894842192616,0.3271540989068668,0.15611141452758057
"Ontario, Canada",USA,0.004281925661516484,0.006733867084065287,0.06422888492274725,0.1010080062609793,0.13757531782598809,0.23681423232994797
Poland,B,0.013419648006384927,0.001035926690539598,0.89911641642779,0.06940708826615308,0.43334403201117166,0.08979560155239327
Portugal,B,0.013419648006384925,0.001035926690539598,0.711241344338401,0.0549041145985987,0.34279453278495664,0.07103234152652005
"Quebec, Canada",USA,0.0,0.0,0.02355059113834066,0.03703626896235908,0.050444283202862296,0.08683188518764759
Romania,B,0.1073571840510794,0.008287413524316785,2.9523225614046837,0.22790387191871161,1.4229207021262353,0.29485122897800775
Saudi Arabia,B,0.06709824003192463,0.005179633452697991,4.44190349011341,0.342891734568607,2.140848874562654,0.44361707632600256
Singapore,B,0.17445542408300402,0.013467046977014778,2.080045440989663,0.16056863703363772,1.0025123128616658,0.20773609314359637
South Africa,B,0.536785920255397,0.041437067621583924,14.49321984689572,1.118800825782766,6.985247083165155,1.4474514877102198
Spain,A,0.330593148715375,0.0633645474878183,10.773447316959867,2.0649387828383143,12.082891386293616,5.765714909885308
Sweden,A,0.0,0.0,0.30142316500519484,0.05777355800359904,0.3380592355370957,0.1613151283451666
Switzerland,A,0.01944665580678676,0.003727326322812841,0.6514629695273565,0.12486543181423018,0.7306441542253359,0.3486488257782632
Taiwan,B,0.013419648006384925,0.001035926690539598,1.8250721288683498,0.14088602991338534,0.8796237067689454,0.1822716688227684
Turkiye,B,0.4378831144483401,0.033802287912307084,22.934178442911836,1.770398714132173,11.053506726971527,2.2904579560155236
United Arab Emirates,B,0.09393753604469449,0.007251486833777187,3.1804565775132274,0.24551462565788476,1.5328736654723534,0.3176351875808538
United Kingdom,A,0.0,0.0,0.9237161508223712,0.17704800033360996,1.035987979871745,0.49435281267067177
United States,USA,2.2304764867122437,3.5077050334250277,46.58521023446858,73.26110694108829,99.78337801918916,171.76136270891126
