Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,85.40501532258065,4.430766425225021,353.93999963166914,0.012563637080398664,0.10576405038123406,0.005619337936455311,0.24129800364880533,410.03225806451616,20.45690376255577,-0.3841900006052978,-0.4218817831283424,-0.06387124739216152,138.68728245161293,4.125737360940123,332.27645161290314,12.418868514147986,0.11298023918889345,0.004201419203873651,0.41738522780778164,37.774193548387096,0.726916713543388
