Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.00894971583551427,0.011335443369763248,0.012592849424616649,0.02061395263531947
Australia,A,0.10743904551282597,0.00982316078090199,3.683624417582605,0.3367940839166396,4.811260100013037,0.8839759694156198
Austria,B,0.0,0.0,0.3162362911722793,0.01365053083116302,0.17746003408690234,0.018560802069857697
Belgium,A,0.21487809102565195,0.01964632156180398,4.650575827198039,0.4252025309447576,6.074215876266459,1.1160196613872202
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.04176534056573326,0.05289873572556183,0.05876663064821103,0.09619844563149085
Canada,A,0.23022652609891284,0.02104963024478998,5.510088191300647,0.5037878171919735,7.196843232936168,1.3222807209175313
Chile,B,0.18974177470336756,0.00819031849869781,4.385143237588939,0.18928736085879386,2.4607791393383787,0.2573764553686934
China,B,0.25298903293782343,0.010920424664930416,10.730951480446011,0.4632080128707985,6.021810490015553,0.6298298835705045
Colombia,B,0.4216483882297057,0.018200707774884025,10.351467931039274,0.4468273758734028,5.808858449111269,0.6075569210866753
Denmark,A,0.015348435073260853,0.0014033086829859983,3.361307281044127,0.30732460157393365,4.3902748412618955,0.8066280720917531
Egypt,B,9.770647276252856,0.4217559009135,210.1706391130968,9.072142790390942,117.93993865415527,12.335509055627425
France,A,0.4604530521978256,0.04209926048957995,15.409828813553897,1.4089219177179424,20.127104751721202,3.6979661387220095
Germany,A,0.53719522756413,0.04911580390450995,15.947024041118029,1.4580377216224525,20.82874684963977,3.8268793009284545
Hong Kong,B,0.08432967764594114,0.0036401415549768053,3.331022267014675,0.1437855914215838,1.8692456923820377,0.1955071151358344
Hungary,B,0.0,0.0,2.5720551682012047,0.11102431742679256,1.4433416105734722,0.15096119016817594
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.7213764484432602,0.06595550810034194,0.9422051029192198,0.17311196067722556
Israel,A,0.8441639290293469,0.07718197756422991,17.174898846978895,1.5703024162613322,22.432500216310782,4.121537957400327
Italy,A,0.10743904551282599,0.00982316078090199,2.425052741575215,0.22172277191178777,3.167412899175249,0.5819508465319497
Japan,A,0.18418122087913025,0.01683970419583198,4.711969567491082,0.43081576567670155,6.154403544600009,1.1307525942108136
"Manitoba, Canada",USA,0.0,0.0,0.0059664772236761796,0.007556962246508833,0.008395232949744431,0.013742635090212979
Mexico,A,0.9976482797619557,0.0912150643940899,45.10905068031366,4.12432421929585,58.91788930807632,10.825022392135446
Netherlands,A,0.09209061043956512,0.00841985209791599,1.3813591565934769,0.12629778146873985,1.8042225375048888,0.33149098853085746
Norway,A,0.0,0.0,0.4604530521978256,0.04209926048957995,0.6014075125016296,0.11049699617695248
"Ontario, Canada",USA,0.011932954447352357,0.015113924493017664,0.17899431671028537,0.22670886739526497,0.25185698849233296,0.41227905270638937
Poland,B,0.021082419411485285,0.0009100353887442013,1.412522100569514,0.06097237104586149,0.7926548189214971,0.08290491591203104
Portugal,B,0.021082419411485285,0.0009100353887442012,1.11736822880872,0.048231875603442664,0.6270254537737215,0.06558150064683052
"Quebec, Canada",USA,0.0,0.0,0.06563124946043797,0.08312658471159716,0.09234756244718875,0.15116898599234277
Romania,B,0.16865935529188225,0.00728028310995361,4.6381322705267625,0.20020778552372429,2.6027471666079007,0.27222509702457953
Saudi Arabia,B,0.10541209705742642,0.004550176943721006,6.978280825201629,0.3012217136743306,3.9159514188509776,0.4095750323415265
Singapore,B,0.27407145234930874,0.011830460053674618,3.267775008780219,0.1410554852553512,1.8337536855646572,0.19179495472186286
South Africa,B,0.8432967764594114,0.03640141554976805,22.76901296440411,0.9828382198437374,12.777122454256967,1.3363777490297541
Spain,A,0.5218467924908691,0.047712495221523946,17.006066061173026,1.5548660207484863,22.21198412839352,4.081022392135445
Sweden,A,0.0,0.0,0.4758014872710865,0.04350256917256596,0.6214544295850173,0.1141802293828509
Switzerland,A,0.03069687014652171,0.002806617365971997,1.0283451499084773,0.0940216817600619,1.3431434445869728,0.24677662479519386
Taiwan,B,0.02108241941148528,0.0009100353887442012,2.8672090399619985,0.12376481286921137,1.6089709757212476,0.16828460543337645
Turkiye,B,0.6879193453967648,0.029694454734723288,36.02985477422835,1.55525047936384,20.218613216967736,2.11469404915912
United Arab Emirates,B,0.147576935880397,0.006370247721209409,4.996533400522012,0.2156783871323757,2.803868538573057,0.2932606727037516
United Kingdom,A,0.0,0.0,1.4581013319597813,0.13331432488366987,1.904457122921827,0.34990715456034954
United States,USA,6.215935636398079,7.872918838035367,129.82457790996997,164.4319415217857,182.6718737534891,299.0259969279442
