Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
357,171.1557062962963,6.8345880437864075,357.0838884776413,0.013985942455567307,0.2763660806322799,0.005030311172856439,0.47931511843333463,98.48148148148148,8.566044802725978,0.428967892113576,0.3030403172001833,0.11670493753565894,119.77575370370369,2.8464732281368272,325.6159259259259,10.123599959611163,0.24748353064701561,0.006526138864123661,0.367843659253176,35.81481481481482,0.8095530704621484
