Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Cost_USA,Opt_Cost_A,Opt_Cost_B,Opt_Cost_new,Opt_Cost_existing,Opt_Cost_existing_searches,Act_Cost_USA,Act_Cost_A,Act_Cost_B,Act_Cost_new,Act_Cost_existing,Act_Cost_existing_searches,N_Opt,N_Obs,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias
2025-12-04,300,268.0346,222.36336,292.75956111338996,308,299.9999888601039,370.06000000000006,103.5735653918216,98.75002956764935,97.67639390063296,0.0,299.9999888601039,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,28,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,350,311.46674,222.36336,339.7310450934443,308,350.00000000000006,370.06000000000006,124.19647890575192,112.98927366880741,112.8142474254407,0.0,350.00000000000006,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,400,358.9222,222.36336,387.32588084034984,308,399.9999999999986,370.06000000000006,144.8807692230355,127.64927510508582,127.46995567187727,0.0,399.9999999999986,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,22,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,450,397.7401,222.36336,434.1413724069738,308,449.99998801177196,370.06000000000006,155.9035661613289,147.04820493110927,147.04821691933378,0.0,449.99998801177196,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,25,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,500,443.55032,222.36336,481.4257329909436,308,499.99999999999943,370.06000000000006,167.0471299807661,166.8093529336368,166.14351708559647,0.0,499.99999999999943,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,28,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,550,474.3207,222.36336,525.339528712816,308,549.9999778959431,370.06000000000006,186.17356875449764,182.4171297507388,181.40927939070656,0.0,549.9999778959431,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,29,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,300,319.9155,192.39749,324.28433894440354,303,300.00000067280314,326.77000000000004,119.49506706174466,91.3026043855106,89.20232922554783,0.0,300.00000067280314,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,13,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,350,376.20618,192.39749,383.67635825783736,303,349.99999002108274,326.77000000000004,119.4950670617437,119.49506706174733,111.00985589759173,0.0,349.99999002108274,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,14,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,400,420.24673,192.39749,433.6653209156468,303,399.99999999999943,326.77000000000004,135.29450830553412,135.27260212413677,129.4328895703285,0.0,399.99999999999943,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,17,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,450,464.64636,192.39749,482.466197739592,303,449.6880925427498,326.77000000000004,179.24260059261684,135.27260212413688,135.17288982599607,0.0,449.6880925427498,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,17,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,500,504.54968,192.39749,533.8026146607689,303,499.99998912429817,326.77000000000004,179.24260059261695,161.56767279817421,159.18971573350706,0.0,499.99998912429817,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,23,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,550,547.73785,192.39749,590.7638799591788,303,549.9999985074043,326.77000000000004,183.76175896257635,183.1576715825047,183.0805679623233,0.0,549.9999985074043,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,27,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,300,317.62796,220.87614,373.0008527091927,309,300.00000000000284,443.0,100.57292017638288,100.5729201763829,98.854159647237,0.0,300.00000000000284,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,15,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,350,364.3262,220.87614,429.96513806068344,309,349.9999999999983,443.0,123.9154001386527,113.30583983498015,112.77876002636543,0.0,349.9999999999983,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,17,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,400,388.96774,220.87614,488.2788572846476,309,399.9999999999993,443.0,133.45298019056816,133.45298019056844,133.09403961886272,0.0,399.9999999999993,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,28,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,450,455.31195,220.87614,545.2686254141145,309,449.9758414453101,443.0,150.29056092902883,149.83056098079578,149.8547195354855,0.0,449.9758414453101,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,22,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,500,483.33768,220.87614,597.5408771625766,309,499.97155942955845,443.0,166.98348031715216,166.52348036891885,166.46459874348744,0.0,499.97155942955845,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,550,554.3325,220.87614,651.7491685141786,309,549.9999999999993,443.0,185.69292266377238,183.382477811812,180.92459952441493,0.0,549.9999999999993,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,26,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,300,309.83072,189.07526,348.7701412882202,304,299.99978357136854,355.98,100.20572490168996,99.92833334745717,99.86572532222142,0.0,299.99978357136854,0.0,306.54,34.54,14.9,0.0,355.98,0.0,18,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,350,352.83884,189.07526,405.07496025862974,304,349.99999951435797,355.98,124.59523974878523,112.94858773898304,112.45617202658974,0.0,349.99999951435797,0.0,306.54,34.54,14.9,0.0,355.98,0.0,19,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,400,400.39978,189.07526,462.7363480350294,304,399.99999999999585,355.98,133.8004453728396,133.52096592260884,132.6785887045474,0.0,399.99999999999585,0.0,306.54,34.54,14.9,0.0,355.98,0.0,28,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,450,448.09433,189.07526,514.59029759211,304,449.9386257359022,355.98,150.03620925214702,149.97096580509984,149.93145067865538,0.0,449.9386257359022,0.0,306.54,34.54,14.9,0.0,355.98,0.0,30,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,500,485.20377,189.07526,564.9555293870787,304,499.99992235230695,355.98,186.89285962318144,157.30858670191554,155.79847602721009,0.0,499.99992235230695,0.0,306.54,34.54,14.9,0.0,355.98,0.0,24,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,550,539.5492,189.07526,622.3091289260248,304,549.9999966712842,355.98,187.00044314199727,186.8928596231813,176.10669390610553,0.0,549.9999966712842,0.0,306.54,34.54,14.9,0.0,355.98,0.0,21,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,300,256.29953,193.11932,405.9090938966221,310,299.9601691468059,355.0,100.05448367184637,100.05448367184643,99.85120180311318,0.0,299.9601691468059,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,18,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,350,279.82242,193.11932,463.6341556028,310,349.9999999999997,355.0,117.15896480865999,116.48759322033276,116.35344197100707,0.0,349.9999999999997,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,28,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,400,305.74463,193.11932,520.4916339280645,310,400.0000000000008,355.0,134.4669919594039,132.79120559079522,132.7418024498017,0.0,400.0000000000008,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,32,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,450,370.0126,193.11932,575.5188269997184,310,450.0000000000007,355.0,160.6969922860368,144.70120601791137,144.60180169605258,0.0,450.0000000000007,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,32,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,500,395.9765,193.11932,633.0175022493327,310,499.9125747562729,355.0,167.33732659447477,167.03508669469167,165.5401614671066,0.0,499.9125747562729,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,38,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,550,427.02078,193.11932,687.5017597608897,310,550.0000000000025,355.0,186.71284673912368,181.91732747671315,181.36982578416567,0.0,550.0000000000025,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,37,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,300,287.40134,207.37494,421.4193387112198,323,299.99998647692024,362.77,102.92951353978452,99.24951333599967,97.82095960113605,0.0,299.99998647692024,0.0,303.69,37.0,22.08,0.0,362.77,0.0,26,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,350,321.97107,207.37494,480.9097254260377,323,350.00000000000307,362.77,116.78570275839874,116.78570275839874,116.42859448320552,0.0,350.00000000000307,0.0,303.69,37.0,22.08,0.0,362.77,0.0,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,400,353.27,207.37494,531.3889578378516,323,399.3704305701401,362.77,135.83808076885484,131.87808071286045,131.65426908842474,0.0,399.3704305701401,0.0,303.69,37.0,22.08,0.0,362.77,0.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,450,408.822,207.37494,584.9507527996076,323,449.9304290130544,362.77,153.85332358180634,148.31045851277068,147.76664691847728,0.0,449.9304290130544,0.0,303.69,37.0,22.08,0.0,362.77,0.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,500,433.07114,207.37494,637.2745717583268,323,499.3413739484252,362.77,167.70951280041976,165.67902554221814,165.95283560578727,0.0,499.3413739484252,0.0,303.69,37.0,22.08,0.0,362.77,0.0,39,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,550,500.1986,207.37494,691.8933265599995,323,549.9828065087532,362.77,184.38189062628985,184.3818906262899,181.21902525617355,0.0,549.9828065087532,0.0,303.69,37.0,22.08,0.0,362.77,0.0,36,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,300,250.8445,174.3934,476.62149285255055,285,299.9534957831563,347.52,100.38883129786662,99.83733206266398,99.72733242262576,0.0,299.9534957831563,0.0,294.57,34.55,18.4,0.0,347.52,0.0,27,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,350,275.8723,174.3934,551.5556110153635,285,349.9999871797526,347.52,125.07449920795207,112.9573323295159,111.96815564228471,0.0,349.9999871797526,0.0,294.57,34.55,18.4,0.0,347.52,0.0,27,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,400,302.6854,174.3934,622.6923240354137,285,399.892161903052,347.52,138.97166578661336,130.5316649331108,130.38883118332794,0.0,399.892161903052,0.0,294.57,34.55,18.4,0.0,347.52,0.0,31,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,450,333.38763,174.3934,698.5774524654895,285,449.9999624116745,347.52,152.86883236527467,152.86883236527504,144.26229768112483,0.0,449.9999624116745,0.0,294.57,34.55,18.4,0.0,347.52,0.0,34,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,500,365.83005,174.3934,772.6910492977842,285,499.99988520983464,347.52,166.85841769180976,166.8583029016458,166.2831646163792,0.0,499.99988520983464,0.0,294.57,34.55,18.4,0.0,347.52,0.0,38,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,550,396.76364,174.3934,844.2190859961948,285,550.0000000000009,347.52,183.5521654730509,183.3374981591527,183.11033636779743,0.0,550.0000000000009,0.0,294.57,34.55,18.4,0.0,347.52,0.0,47,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,300,339.30356,128.63017,347.78070166990733,218,299.999995291423,227.73,100.15395719273937,99.92301904933714,99.92301904934645,0.0,299.999995291423,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,19,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,350,391.8949,128.63017,401.70805749134973,218,349.7887548257304,227.73,123.3351460041997,113.61301565221805,112.84059316931263,0.0,349.7887548257304,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,17,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,400,443.80063,128.63017,455.28188683105776,218,399.9999603113884,227.73,137.2527195367154,131.37364027050023,131.3736005041728,0.0,399.9999603113884,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,22,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,450,486.86203,128.63017,512.3985838694632,218,449.9999948491393,227.73,151.1702930754866,151.17029306923212,147.6594087044206,0.0,449.9999948491393,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,500,546.0181,128.63017,561.5671146430187,218,499.9999891928087,227.73,166.867867250681,166.86786725068006,166.26425469144766,0.0,499.9999891928087,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,23,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,550,594.09436,128.63017,611.5441682176975,218,549.9999789427114,227.73,185.00271900629826,184.46301519522575,180.53424474118742,0.0,549.9999789427114,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,24,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,300,256.4861,106.50841,291.70772670366205,242,300.0000000000001,240.51999999999995,120.59204066866255,89.738282099174,89.66967723216356,0.0,300.0000000000001,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,38,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,350,319.22998,106.50841,342.7771769536391,242,350.00000000000006,240.51999999999995,120.59204066866256,120.59204066866275,108.81591866267473,0.0,350.00000000000006,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,32,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,400,345.1565,106.50841,389.07918156017615,242,399.99999562114044,240.51999999999995,133.8644088963094,133.32838721437705,132.80719951045398,0.0,399.99999562114044,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,72,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,450,366.91553,106.50841,434.17169659190085,242,449.9734471365258,240.51999999999995,150.6543013128807,149.75827966008762,149.56086616355745,0.0,449.9734471365258,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,67,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,500,424.11557,106.50841,481.56244149441034,242,499.99999945695686,240.51999999999995,181.6840826621012,159.1579586689493,159.15795812590633,0.0,499.99999945695686,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,61,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,550,487.99854,106.50841,532.9031843209718,242,549.9413997289022,240.51999999999995,183.55214768507312,183.27612598031553,183.11312606351353,0.0,549.9413997289022,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,65,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
