Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.05722702609896933,0.0438325780020674,18.73353,14.348796,57.72999945605692,53.68
B,0.061850272904927145,0.03761732666286475,79.680534,48.46169,50.169999635011756,27.93
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.011183456149052156,0.10223318849588343,3.2105625,29.349249,60.299998976317625,170.95
