Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.05625933483618763,0.11120099490085691,18.416752,36.402157,61.55000057779378,110.84
B,0.0804758692327999,0.03963900974774769,103.67554,51.066185,52.22000026907545,34.74
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.022223385156112937,0.12094049336114225,6.379921,34.71977,60.82999852998394,228.71
