Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.06179161115503814,0.09269392499132258,20.227768,30.343782,57.629999325836344,86.67999999999999
B,0.0949163467912997,0.04873748527716788,122.27893,62.78758,57.679998842884274,32.68
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.0025942201625198807,0.11517680503427549,0.7447524,33.06512,63.13999869050201,212.78
