Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
177,64.64061961290322,5.837102663911253,176.96676372511936,0.009756894246128724,0.08231540515991616,0.00757977245785801,0.3652698294992207,225.09677419354838,11.013320853052402,-0.5588175166865975,-0.17162665472681615,-0.30165014146124774,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,0.11787129925415225,0.004316898432589868,0.44094831344284835,37.774193548387096,0.726916713543388
