Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
product management qualification,0.5235447,-0.49186966,0.16201258,-0.14185813,-0.13603018,-0.33638424,-0.22828217,0.20724086,0.08922251,0.026333382,0.027975922,0.08058373,-0.0099381395,-0.13334344,0.14135267,-0.05549277,0.041874614,-0.07924585,-0.023750246,0.10093681,-0.023975331,-0.045768097,-0.011051369,-0.1243524,-0.029783113,0.071968734,0.011749431,-0.018701347,-0.026332133,0.035687294,-0.04558739,0.07288687,-0.16441153,-0.010015483,-0.0031603838,-0.026511587,-0.06550557,-0.055693742,-0.0058656614,0.10493044,-0.00798153,-0.08387346,-0.10921411,0.07084166,0.025451498,-0.07544316,0.059941214,0.13035993,0.02032421,0.0581789
strategic thinking in complex problem solving,0.53962123,0.15944937,-0.35647783,0.26046103,-0.08117865,-0.26034424,0.005170126,-0.12607013,0.044544656,0.16456,-0.082671665,-0.12147175,0.14208283,-0.11342902,0.14832905,-0.0353948,-0.046537954,-0.003911843,0.21634367,0.05782154,0.15900673,-0.10985025,-0.13619667,0.108091004,0.10936533,-0.13176297,-0.014427241,-0.061433915,0.11469215,0.03262932,-0.10589113,-0.10150362,-0.12157005,-0.09413424,0.030349262,0.06528864,-0.031699385,-0.044435862,0.058883592,0.115039065,0.06793071,-0.11987044,-0.013417744,0.12671082,0.039940912,-0.0087054875,-0.08338028,-0.0030201029,-0.04157502,0.090443626
infrastructure architect course,0.62721497,-0.24633066,-0.009232065,-0.06466901,0.20041333,0.33069435,-0.065480135,-0.2748564,-0.099162266,0.083908014,0.026642585,0.003630156,0.033012748,0.10821271,0.2148287,-0.14527628,-0.005905813,-0.14194088,-0.06623652,-0.03282733,0.14174297,-0.052277613,0.017117573,0.00053041836,0.06454135,0.0022540698,-0.037654947,-0.11255335,0.08466787,-0.023142178,0.013984269,0.06611693,0.0960278,-0.010977285,0.1899718,-0.15530622,0.10049055,-0.083669454,0.05311517,-0.10665746,-0.05158404,0.013231197,-0.0013391846,-0.07694265,0.027597181,-0.07363331,0.08286076,0.045204267,0.0332588,0.09771327
business systems course,0.79359907,0.010541601,0.08273826,-0.22921363,0.23249625,0.03374739,-0.07083494,0.15919055,-0.15456624,0.07225468,-0.12625243,0.01617969,-0.029335272,-0.21355258,0.18465409,-0.015134542,0.09019874,-0.075610496,-0.007615218,-0.08414964,-0.12449711,0.08529425,0.027247056,-0.024539845,-0.021705797,-0.027822755,-0.0732681,0.029415542,0.015862014,0.030605264,-0.0018908983,-0.12150537,-0.052601412,0.07305377,0.008939695,-0.012803292,0.08308706,-0.06729496,-0.0031446358,-0.020780208,-0.034629848,0.001812708,0.022561777,-0.019310992,-0.053285237,-0.020588618,-0.01259568,-0.030702954,-0.040179733,-0.047093324
carnegie mellon software architecture certification,0.54535526,-0.28512785,0.1645511,-0.3984459,-0.29330173,0.24956273,-0.066613205,-0.21308303,0.14503895,-0.020492129,0.0911605,-0.18224795,0.013509804,0.067957945,-0.019654503,0.02573009,-0.016690196,-0.0875956,-0.03637855,-0.10399615,0.039108068,-0.10210317,-0.16927482,0.0027598683,-0.113760985,0.1396097,0.036464874,-0.039330497,-0.054353386,-0.004657212,0.035895977,-0.09558504,-0.03571192,-0.049210418,-0.0059334934,0.09437735,0.12172774,0.06796845,0.008922818,-0.017361088,-0.03464185,0.043069128,-0.015634306,-0.041060507,-0.081274346,-0.09996543,0.028344098,0.0069385576,-0.05828265,-0.027716316
it project management methodologies,0.58297974,-0.26804796,0.024824837,0.37565845,-0.2661193,0.09256161,0.12659596,-0.037592914,-0.1686627,-0.036810655,-0.2549239,-0.075880215,0.0024422796,-0.012898575,0.09662566,0.016845677,0.1507945,0.102598906,-0.070231184,-0.008636455,-0.12243122,-0.072467625,-0.004921913,-0.110360555,-0.16791855,-0.08932119,0.059138987,0.13525432,-0.117372036,-0.08419708,-0.0039703283,-0.009306034,0.076446705,0.023850426,0.045265906,-0.05475727,-0.049817584,0.055876523,0.08442872,0.020181345,0.041419014,-0.09507348,-0.08595546,-0.028843964,-0.10465759,0.14777504,0.02338342,0.0017371312,-0.11000979,0.026747728
process modeling in system analysis and design,0.4355077,0.20216747,0.47906503,0.04346044,-0.05539867,-0.13975424,0.10557766,-0.08679779,0.012554096,0.028795168,-0.0865724,0.10492556,0.062192038,0.0026048904,0.09304434,0.05843439,-0.25951928,-0.1308537,0.040478047,0.18887734,-0.19371752,-0.17702606,0.15902768,0.06203082,-0.011463697,0.042187944,0.12969719,0.029601404,-0.033174142,0.2453269,0.13805546,-0.111311495,0.21522129,-0.01686228,-0.05168378,-0.072942495,0.02916326,0.06276292,-0.03626315,0.12815076,0.060772784,-0.08028464,0.07330415,0.12913528,-0.02050304,-0.10577644,-0.050978556,-0.07510699,-0.0024771271,0.0071688816
product management bootcamps,0.48805895,-0.30913857,0.25632685,0.10547793,-0.12816034,-0.32566503,-0.29405406,0.29202834,0.06893262,-0.14150882,-0.026623081,-0.09765829,-0.005620591,0.0713035,-0.096598655,0.055602144,-0.08451672,0.10719325,-0.056825563,-0.082961924,0.06795629,-0.07895116,0.03653825,0.022042014,-0.06701022,-0.004652888,-0.14752652,-0.009484965,-0.09670788,-0.17717682,-0.078953624,0.0925606,0.09868642,-0.005620908,0.1013597,0.032391805,-0.06853441,0.121793635,0.010853091,-0.042593256,0.022328008,-0.10055197,0.139284,0.046713337,0.012143087,-0.14469627,0.05262491,-0.031744126,-0.116928525,-0.07746171
project management maturity model,0.4422206,-0.3575449,0.06430592,0.35690346,-0.27497932,0.04774686,0.19812383,-0.048638914,-0.058705583,-0.12122987,-0.09934999,-0.026577964,0.052045576,-0.024059473,0.22238046,-0.015439901,-0.048491836,-0.031827427,-0.03170125,0.14567119,-0.031185849,-0.037942242,0.045533042,-0.03667057,-0.10242327,0.015637083,0.02350269,-0.044685382,-0.007861596,-0.0057520494,-0.028543307,-0.06632161,-0.08646518,0.007773578,0.07494631,0.14530908,-0.028359542,0.118106365,-0.16060068,0.16569819,-0.22120777,0.11906373,-0.24473423,0.1454018,0.09178068,0.03293116,0.17861082,-0.050336625,-0.017519059,-0.056547903
complex systems course online,0.74161637,0.1771126,0.066434346,-0.06965388,0.2996233,0.1607223,0.047419816,0.15212016,0.13012755,0.16312459,-0.20698403,-0.08518887,-0.008358305,-0.13379943,-0.121980324,0.22231227,0.025840439,-0.0073727006,-0.020885818,0.04426179,-0.018985929,-0.022229893,-0.0887742,-0.004745959,0.0013030093,0.018469824,-0.13352185,-0.058523297,0.10821327,-0.0861745,0.009498869,-0.021095196,-0.033418085,0.0021699106,-0.0067021023,0.047117285,0.031511873,-0.058985002,0.0898812,0.02960072,-0.053826228,-0.08447427,-0.016827244,0.029557005,0.049962644,-0.0020993832,-0.048540838,-0.079530254,-0.0014874352,-0.011374001
systems thinking leadership,0.6826252,0.38809544,-0.23300253,0.1000806,-0.19456124,-0.14851694,0.051078472,0.044902973,-0.1326688,-0.07369735,-0.012861086,-0.0833322,-0.038949866,-0.026704945,0.092441685,0.04069455,0.01684802,0.05103655,-0.037515163,-0.12180495,0.08819806,-0.1872426,0.07013352,-0.015295792,0.021362316,-0.10733611,0.06552929,-0.08527319,-0.1339409,-0.068295725,0.09759702,0.11474272,-0.12173892,0.040456712,0.07904197,-0.09374664,0.07183498,-0.067309484,-0.06502423,-0.0023497462,0.050527308,0.108158134,-0.045489617,-0.034625605,-0.033818647,0.02595548,-0.03659586,-0.07770534,-0.05489442,0.029674457
systems thinking for engineers,0.76907283,0.42869794,-0.013158278,0.1066382,-0.1677253,-0.0757707,-0.03686098,-0.065867685,-0.22919898,0.0893805,0.057137735,0.0036441367,-0.06548118,0.13362704,-0.045736432,-0.11175114,-0.03025526,-0.10640489,-0.0384698,0.04869768,0.13183527,-0.1029709,0.016251642,-0.0057317615,0.043180898,0.043199304,-0.030712374,0.023362743,0.028422939,0.041481085,-0.026981693,0.053455982,0.027772259,-0.012516745,0.00752704,0.044956315,-0.015710283,-0.040725023,-0.04819875,-0.06098973,0.045987308,0.0036216015,-0.013487245,-0.001502161,-0.045997713,-0.009028634,-0.009321308,-0.008629474,0.017579027,0.03833864
