Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.018044794611314783,0.0,23.601517,0.0,36.72
B,0.0,0.006046007600341262,0.0,43.805103,0.0,26.46
USA,0.06710314141475288,0.05842695326315368,51.67546,44.994015,176.99999999998624,163.57
