Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Conv_Match_Exact match,Act_Conv_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Conv_Match_Phrase match,Act_Conv_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Conv_Match_Broad match,Act_Conv_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-11,357,230.95697,106.05346,426.1011989759664,205,357.13999999999993,424.93,6.613393952560674,2.947207228623211,0.015730444578558357,0.04259600766859551,76,46,3.1367253980185077,0.7763157894736842,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.494765281677246,0.9034402966499328,-2.2434189717335048e-05,119.04666666666667,119.01,40.81841,37.673527,1.1131622303971924,1.0273979899777894,0.005953854356868066,0.005495136137240416,119.04666666666662,22.14,180.9446,27.627506,5.247884071239445,0.8012726201604071,0.001456616919937323,0.00022240339919180112,119.04666666666665,283.78000000000003,9.193958,40.752426,0.25234765092403705,1.1185366184850145,0.008319973301752968,0.0368784681321633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.3067765558963,424.93,80.49751,106.05346,2.2864021203499476,2.947207228623211,0.010339969175311669,0.04259600766859551,221.83322344410365,0.0,150.45946,0.0,4.326991825666823,0.0,0.005390475187492369,0.0,87.030000698315,38.89,53.62805,2.964491,1.5335051877119439,0.08115859024339206,0.002497280997618168,0.0017851533292092276,121.63666370819038,43.74,93.549866,7.02806,2.6865325055811007,0.19183906705745785,0.00324451055836182,0.001785186629565911,148.4733355934946,342.29999999999995,83.77905,96.0609,2.3933561689128777,2.6742094929843927,0.00998865294218959,0.03902566593517004
2025-12-12,357,206.09073,144.86601,411.9405821792596,184,357.0599997934224,328.5400000000001,5.918058734662269,4.098420784155243,0.011574979648299056,0.03866483291335333,222,35,0.5069093499211739,0.9099099099099099,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5260478258132937,0.9017971754074096,-3.3396144695690065e-05,119.25999798288824,64.9,28.093523,25.4906,0.7661408061444531,0.6951562915153473,0.0040977771721647065,0.0037181097255393697,118.62000377273851,46.629999999999995,171.25801,81.48249,4.966946404433357,2.3632132443150757,0.0013786391000460362,0.0006559398703097328,119.17999803779554,217.01,6.7391963,37.89291,0.1849715240844585,1.0400512483248197,0.006098563376088314,0.03429078331750422,4.599999921354295,0.0,0.46230567,0.0,0.01268027581976033,0.0,0.00038092093659602554,0.0,65.56999885353079,328.5400000000001,61.11761,144.86601,1.7567264960571383,4.098420784155243,0.002489812816076192,0.03866483291335332,286.89000101853725,0.0,144.51082,0.0,4.148651944852593,0.0,0.008704245573769627,0.0,73.04000483466976,21.919999999999998,55.453934,1.6165316,1.5958559892141488,0.044310187448440196,0.0015639653070827768,0.001208684865175634,52.439998517270986,28.659999999999997,61.24614,2.9016302,1.7761218124659497,0.08014064900084242,0.0005386694456353423,0.0012321382566912078,231.57999644148157,277.96,89.390656,140.34784,2.546081102208366,3.9739700048752358,0.009472344543054859,0.0362240078163466
2025-12-13,357,242.89676,142.84875,388.14317630401536,182,357.01000758787103,336.40000000000003,6.957990073361765,4.034374873039584,0.016486015131182752,0.03420074374596697,97,35,1.9110983969192117,0.711340206185567,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.525627613067627,0.902451992034912,-7.939409204491614e-05,118.94000326045203,93.39,41.184807,34.371,1.1231542968883517,0.9373343594143281,0.006007297877487048,0.0050134222193739374,118.480000852111,43.230000000000004,191.83904,76.90857,5.563852373281872,2.2305571227942713,0.0015443179378468448,0.0006191194778396627,119.59000347530804,199.78,9.872927,31.569195,0.27098340319154124,0.8664833908309848,0.008934399315848857,0.028568202048753367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.00000276603012,336.40000000000003,116.23265,142.84875,3.3289727480937925,4.034374873039584,0.005000278451424337,0.03420074374596697,245.01000482184094,0.0,126.664116,0.0,3.629017312180167,0.0,0.011485736248249777,0.0,61.96000165729378,50.43,35.666626,3.2994065,1.0177007900259236,0.09051187414334878,0.002392136163049434,0.002781697557011005,108.9200020661189,23.650000000000002,87.73515,5.7371063,2.527604188094736,0.15730331613980647,0.002979994524045939,0.0009392686239368122,186.13000386445842,262.32,119.49499,133.81226,3.4126848414163353,3.7865597970379588,0.011113884027811056,0.03047977684430617
2025-12-14,357,239.94075,145.90286,320.54259027359126,178,357.14000000000004,413.4800000000001,6.852543056708549,4.098929207028486,0.015680976686289542,0.05083867650180259,145,38,0.3308687068227581,0.7379310344827587,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4828176498413086,0.905549943447113,8.8946421260606e-05,119.18999906303873,90.74999999999999,55.30063,31.160788,1.5081080498521895,0.8497883813110959,0.00806625974008874,0.004545174205811512,118.65000060950277,38.21,177.80722,64.15633,5.156891689749754,1.8607074845221954,0.0014313608280221728,0.0005164630102754758,119.30000032745855,284.52000000000004,6.832896,50.585762,0.18754331710660557,1.3884333411951948,0.0061833561181786284,0.045777039285715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.34999975716244,413.4800000000001,82.003975,145.90286,2.3432289231394923,4.098929207028486,0.004430999247237806,0.050838676501802585,266.7900002428376,0.0,157.93677,0.0,4.509314406857657,0.0,0.011249977778678574,0.0,61.29000010792984,37.900000000000006,47.620758,2.4857044,1.355108991680414,0.06824613171443457,0.0033101304443299956,0.0019636745757607463,92.88000016993549,51.63,78.31158,9.747647,2.23550357955559,0.2661261421554964,0.004330958015371582,0.0023284382717371683,202.96999972213473,323.95,114.008415,133.66951,3.2619307620948343,3.764557131687546,0.008039887932626895,0.04654656299378595
2025-12-15,357,279.9562,126.19648,388.3668211448091,182,356.60999498537996,332.14000000000004,8.021734628299622,3.5560601503368354,0.017719790853125986,0.034853373026294834,102,37,1.3725017511724833,0.5588235294117647,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5086301565170288,0.9042171239852904,-4.746959449107203e-05,118.4699970806426,86.68,47.52083,30.343784,1.2959444648077607,0.8275078176344534,0.006931482570426062,0.004426004485983413,118.68999980304878,32.68,222.49303,62.78758,6.4529012805382795,1.8210100882132259,0.0017910847610811118,0.0005054444934111266,119.44999810168872,212.78,9.942351,33.065117,0.2728888829535827,0.9075422444891564,0.008997223521618813,0.02992192404690029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1699970975641,332.14000000000004,124.47083,126.19648,3.5627753192727645,3.5560601503368354,0.008022826482059452,0.034853373026294834,217.43999788781593,0.0,155.48537,0.0,4.4589592570113945,0.0,0.009696964092856867,0.0,78.43999848370983,67.02000000000001,70.62776,3.950329,2.022965308591166,0.10833826569083944,0.002592509796478081,0.003200139744747844,105.6399984125448,42.760000000000005,102.898834,8.22633,2.9547314634569233,0.224877210657125,0.0032900318178109116,0.0016347722707922366,172.52999808912546,222.36,106.42962,114.01982,3.0440380353250593,3.222844692700442,0.011837249345675977,0.030018461316530805
2025-12-16,357,259.2556,130.12947,373.3638189109787,178,357.034999439902,352.65,7.440769126468889,3.6675769268262437,0.013800279366686704,0.03456774583204912,127,41,0.5509243201274902,0.7716535433070866,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5236403942108154,0.903623104095459,-0.0001061306348012,119.38499836298887,93.49999999999999,38.879715,32.421288,1.0602919448560875,0.8841636325565361,0.005671072592160286,0.0047290335156293375,118.37000327402947,38.720000000000006,213.29015,65.31605,6.185992773094312,1.8943425500904365,0.0017170009126689883,0.0005257988501958746,119.2799978028836,220.43000000000004,7.0857863,32.392136,0.19448440851849094,0.8890707441792709,0.006412205861857428,0.029312913466223913,1.2999999636153112,0.0,0.10324645,0.0,0.002833817429916483,0.0,9.34317607975067e-05,0.0,137.0400013865068,352.65,123.62127,130.12947,3.5394568876594104,3.6675769268262437,0.007254011207768436,0.03456774583204913,218.69499808977983,0.0,135.53113,0.0,3.8984783693640996,0.0,0.006452836119911092,0.0,46.47000045917612,45.050000000000004,40.975056,2.979103,1.1733111236595029,0.0816275016128792,0.0017554758065904282,0.002090947142208132,86.53999917721463,34.63999999999999,55.18139,5.8677745,1.5707814898286019,0.16028772934523647,0.0031822635537604774,0.0014087224641233555,224.02499980351112,272.96000000000004,163.09918,121.28259,4.696676651322799,3.425661692228716,0.008862539488622728,0.031068077252994528
2025-12-17,357,258.27237,118.2205,391.69058875448707,163,357.0799999541017,319.74999999999994,7.405661382393247,3.3292645278089665,0.015876711545347783,0.034943193210136086,160,35,0.3726747055119264,0.71875,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5400490760803225,0.902932345867157,6.194987928874692e-05,119.04666666666877,79.72,40.873077,27.130348,1.1146530976096027,0.7398739854135128,0.005961828402344757,0.003957286576293357,119.04666666665265,32.46,208.29584,57.359543,6.041144280512466,1.6635823284922244,0.0016767963726566745,0.00046174841793298065,118.9866666207803,207.57000000000002,9.10347,33.730618,0.24986400427117772,0.9258082139032296,0.00823808677034635,0.03052415821590975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.2398914099911,319.74999999999994,109.8196,118.2205,3.1633561249316937,3.3292645278089665,0.006472724043014973,0.034943193210136086,251.84010854411062,0.0,148.45279,0.0,4.242305192358284,0.0,0.0094039867926145,0.0,71.54999941799696,43.80999999999999,96.01694,2.9482446,2.784641705682354,0.08089880160010648,0.0008363568583221345,0.0021979936576994297,61.53645090990971,19.6,41.868286,2.2938614,1.1976517105235378,0.06264832313517908,0.001846805494798744,0.0007323139310814374,223.99354962619506,256.34,120.38715,112.97839,3.4233679254558416,3.185717308156606,0.01319354856767485,0.03201288608882876
2025-12-18,357,262.04852,124.63933,383.4552703629779,174,357.00999823710976,342.63999999999993,7.509334304066341,3.50363639355528,0.017725694022949073,0.03917197568462309,81,42,9.66754337578936,0.8888888888888888,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.519315242767334,0.9045427441596984,8.805201710961439e-05,121.69000016697608,86.81,42.675564,30.176182,1.1638088548772918,0.8229371148332207,0.0062247426583099015,0.004401557646121304,113.66999826472356,31.02,208.51877,56.5432,6.047609881543366,1.6399062135878513,0.0016785909823948712,0.00045517681133879287,121.64999980541013,224.81000000000003,10.854167,37.919937,0.29791556764568455,1.0407930651342088,0.009822360382244303,0.03431524122716299,2.7500000804519833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.97000043003008,342.63999999999993,120.35324,124.63933,3.44975906374531,3.5036363935552806,0.004296648626987755,0.03917197568462309,243.2899977266277,0.0,141.69527,0.0,4.059575311968203,0.0,0.013429046321433944,0.0,52.47000001449798,48.12,58.4463,3.4910474,1.6814312582167052,0.09564092083580913,0.001712751833706521,0.0023904977494787253,109.19000008854485,38.52,86.390205,5.628042,2.477210933467102,0.15367077703777174,0.006506396799121173,0.0016314734069471002,195.3499981340669,256.0,117.212006,115.52023,3.350692265386591,3.254324597544144,0.0095065460993206,0.03515000138237153
2025-12-19,357,289.6962,109.66382,379.4399215406293,152,356.670002680752,242.35000000000002,8.309441771873933,3.1057156655409908,0.020586872922497675,0.026637710415104984,63,33,0.07900679772907464,0.8095238095238095,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5403608083724976,0.9035025238990784,-8.334930202474647e-05,119.02000057896619,57.33000000000001,40.782578,20.207905,1.1121851719323987,0.5510914031897416,0.005948628466482394,0.0029475649301746684,118.18000257252893,34.18,234.82663,63.84515,6.810609219297435,1.851682527764947,0.001890371145635226,0.0005139580188282838,119.4699995292569,150.84,14.086994,25.610767,0.38664738064410065,0.7029417345863027,0.012747873310380055,0.02317618746610203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.53999944993802,242.35000000000002,131.71817,109.66382,3.7616941380127984,3.1057156655409908,0.01458123610098441,0.026637710415104984,164.130003230814,0.0,157.97798,0.0,4.547747646948941,0.0,0.006005637253021907,0.0,91.59000051938872,38.629999999999995,48.350536,2.7679367,1.3751885789410303,0.07585075884578132,0.006023011476789501,0.001982505832250973,106.93000099905638,20.810000000000002,80.85959,2.779366,2.31754222453077,0.07586912781496434,0.006281301210755346,0.0007193288321932351,158.1500011623069,182.91000000000003,160.48607,104.11652,4.61671066266804,2.9539957984594913,0.00828256100584435,0.023935876171701096
2025-12-20,357,261.93945,130.50385,385.4099221030278,173,356.9498966391503,291.04,7.502281388363686,3.6755464475118327,0.02078121361663267,0.0330597594477299,97,34,0.11527069474265145,0.8247422680412371,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5163155794143677,0.9053558707237244,-4.811891082018893e-05,118.90000169048994,102.13,41.729828,36.112465,1.1380176115283578,0.9848261420073601,0.006086795733424294,0.005267436548090484,118.80989572188761,35.17,205.80234,64.25114,5.968826024053636,1.863457245781983,0.0016567235214754521,0.0005172262414601635,119.23999922677281,153.74,14.40726,30.140255,0.39543775278169163,0.8272630597224898,0.013037694361732922,0.027275096658179253,4.290000074641399,0.0,0.058624387,0.0,0.0016090704175667286,0.0,5.3051505990937996e-05,0.0,142.74000166617583,291.04,125.49049,130.50385,3.590761824241155,3.675546447511833,0.008945549452904466,0.0330597594477299,209.9198948983331,0.0,136.3903,0.0,3.9099107182500523,0.0,0.011782612827031596,0.0,64.89000145755847,38.019999999999996,62.460915,2.9391642,1.7904629565444263,0.08062074791779225,0.0022209280264655898,0.0024405500849456925,88.32989347657484,20.929999999999996,93.283455,3.4412951,2.684292150035886,0.09393325351968568,0.002391041527741317,0.0004951573104159848,203.730001705017,232.09,106.19505,124.1234,3.0275264721408517,3.500992300599421,0.016169243822922362,0.030124051526413707
2025-12-21,357,271.29572,124.58887,379.7956853654332,184,356.97999814935247,375.89,7.78430151150771,3.50415407542047,0.013557076182195739,0.03996186338851434,150,38,0.3705293337916024,0.92,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5480334758758545,0.9038049578666688,8.978155689438795e-06,119.07000060855759,79.36000000000001,43.067978,27.930843,1.174510412289436,0.7617043552542956,0.006281980958787304,0.004074048391453228,118.99999878287522,34.47,222.1647,57.511936,6.443379012408102,1.6680021487451917,0.0017884417345419758,0.0004629751952161978,118.9099987579197,262.06,6.0630064,39.1461,0.1664120868101714,1.0744475714209831,0.00548665348886646,0.03542483980184492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.19999982102505,375.89,135.586,124.58887,3.8912875764597543,3.5041540754204705,0.004443395395988127,0.039961863388514346,241.77999832832745,0.0,135.70972,0.0,3.8930141530491404,0.0,0.009113680739747625,0.0,67.29999926946833,56.459999999999994,48.29113,3.9409251,1.3859567349673108,0.10816703385804279,0.0020920295080241163,0.003566297647445237,133.91999962350172,42.88,117.4324,7.3455453,3.375086674597039,0.20066709554085882,0.003947204336406563,0.0021888813314268935,155.75999925638243,276.55,105.572174,113.302414,3.023258536309754,3.195319942193293,0.007517842190906503,0.0342066846225176
2025-12-22,357,240.44115,123.87024,392.2809647599169,167,355.8685898059093,398.87,6.872100806056633,3.4729820569730703,0.02345855788678595,0.04669468033175754,31,32,8.42799411741359,0.5161290322580645,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5178908109664917,0.9060792326927184,-3.021063109755122e-05,119.66000043705296,76.97,42.888176,27.02101,1.1696070185841994,0.7368921469577652,0.00625575468989481,0.003941337928920642,117.81999912589184,29.659999999999997,180.14561,50.05003,5.2247114633558045,1.4515866220008868,0.0014501850681158683,0.00040290631531838975,118.38859024296457,292.23999999999995,17.40738,46.799206,0.4777823241166294,1.2845032880144178,0.015752618128775275,0.04235043608751852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.96945622291358,398.87,132.9026,123.87024,3.8062221334378417,3.47298205697307,0.008723501896991068,0.04669468033175754,213.8991335829958,0.0,107.53855,0.0,3.0658786206033275,0.0,0.014735055711585216,0.0,61.16978189979511,53.629999999999995,64.05542,2.293952,1.8438908133388263,0.06295075420640327,0.001884824759462512,0.0020257741040577986,76.4092384397141,20.209999999999997,68.30596,2.082759,1.959751598423609,0.056860586041827775,0.0023047720203942645,0.0005689943132023501,218.28956946640017,325.03000000000003,108.07978,119.49353,3.0684583291909284,3.3531706645414965,0.01926896039721087,0.04409991091237528
2025-12-23,357,244.7047,133.24146,387.5171852111847,178,357.1399999998208,316.92,7.005814375313914,3.755643581498842,0.017833630600549433,0.03988436726462587,93,33,0.07091662963541855,0.9032258064516129,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5630210638046265,0.9037206172943116,3.623727272626621e-05,119.30999909756822,73.19,42.724747,27.738983,1.1651501256169197,0.7564720677738834,0.006231916572784185,0.004046063002836042,117.15999950407492,36.43999999999999,190.85733,66.49095,5.535380273793507,1.928417949199112,0.001536415144778648,0.0005352569102866707,120.67000139817773,207.29,11.122623,39.011513,0.30528397590348627,1.0707535645258466,0.010065298882986597,0.03530304735150316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.38999853279535,316.92,118.02339,133.24146,3.3876688218161886,3.755643581498842,0.007557489696500206,0.03988436726462587,240.7500014670255,0.0,126.68132,0.0,3.6181456055131878,0.0,0.010276141182258893,0.0,89.88022036125288,31.67,68.88267,2.6913571,1.9761522117741142,0.07369592904464696,0.0036710930368100605,0.0016849382586947262,125.49999993802655,27.400000000000002,104.01963,4.787071,2.982723290875516,0.13137138338777424,0.004700733975708599,0.0009904171561295105,141.75977970054143,257.85,71.80242,125.76302,2.0469391492248334,3.550576334523922,0.00946180403553477,0.03720901151811894
2025-12-24,357,273.33557,99.456604,382.03127902297166,153,356.80999190560715,218.07000000000002,7.83704168339283,2.8196703123952473,0.017165301690770976,0.01949159496971443,40,38,1.055183255053683,0.75,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5167385339736938,0.9071706533432008,-0.0001016304819331,118.64999703778412,55.24,43.19663,21.722342,1.1780189593277275,0.5923917851724462,0.006300746757248462,0.0031684639622234848,118.90999761798092,31.46,220.09094,60.232254,6.383234761340035,1.7468987448976592,0.0017717479332778005,0.00048487394818426865,119.2499972498421,131.37,10.047975,17.50201,0.27578796272506634,0.4803797823251422,0.009092807000244714,0.015838257059306676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.19999645930565,218.07000000000002,124.22142,99.456604,3.5564082505836914,2.8196703123952473,0.0072222146226789885,0.01949159496971443,222.6099954463015,0.0,149.11412,0.0,4.280633198448197,0.0,0.009943086575166179,0.0,61.92999860363362,52.96,82.75682,4.418498,2.38648382002,0.12119661789451597,0.001819386025669606,0.003660292657460587,98.91999768599678,19.95,99.53463,2.5543122,2.8558309451942923,0.06979902003592789,0.003276801193210022,0.0006964329879209818,195.95999561597677,145.16000000000003,91.04412,92.483795,2.5947266741696215,2.6286746443804003,0.012069114379246506,0.015134869233553767
2025-12-25,357,266.98517,150.71107,374.99537419299077,180,356.9800016179471,487.68,7.648639093615053,4.2171090699340485,0.02201340639741804,0.060635758438338384,50,26,0.41528156432361074,0.84,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.535650610923767,0.9065231084823608,-7.014003923576705e-05,118.89000026169145,111.84,40.333263,34.07245,1.0999318892156478,0.9291926910187058,0.005883090615217863,0.004969875729450223,119.00000219015426,30.64,210.70148,55.620014,6.110914355538307,1.6131312790518137,0.0016961619436960393,0.0004477450879725801,119.08999916610136,345.20000000000005,15.950412,61.018616,0.437792848861096,1.6747850998635292,0.014434153838504134,0.05521813762091558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.21000127095914,487.68,131.75105,150.71107,3.801309474304312,4.2171090699340485,0.00546491755664496,0.060635758438338384,255.7700003469879,0.0,135.2341,0.0,3.8473296125989584,0.0,0.016548487901106315,0.0,61.46999869122604,36.18,52.054054,3.0065649,1.4889439339945933,0.08243800541172727,0.0033479786929557814,0.00236060557487896,91.96000073603935,21.540000000000003,114.639404,4.32614,3.3118332853377423,0.11809531843437836,0.0031431192164762473,0.0011346360169659116,203.55000219068174,429.96,100.29169,143.37837,2.8478616008262385,4.016575641752736,0.015522307424446727,0.05714051497798287
2025-12-26,357,244.1784,129.1467,417.2293278947452,162,356.9399974200741,311.38,6.995863799400868,3.6383407190995545,0.015451947580921381,0.0385031499668338,143,33,2.5942363770399255,0.916083916083916,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5144083499908447,0.9083556532859802,1.5134461961435562e-05,118.75999877435754,75.85,41.927563,28.330254,1.1434101586515526,0.7725967053862477,0.006115638286025628,0.004132307164989333,118.9600013544431,36.010000000000005,193.6565,63.39904,5.616563617168898,1.8387441343262303,0.001558948613500976,0.0005103668032938315,119.21999729127351,199.51999999999998,8.594345,37.4174,0.23589002358041605,1.0269998793870763,0.007777360681394775,0.033860475998550625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8500009019762,311.38,113.53406,129.1467,3.264392190924394,3.638340719099554,0.003247862268317092,0.0385031499668338,261.0899965180979,0.0,130.64435,0.0,3.7314718362935118,0.0,0.01220408558977578,0.0,58.54000108670598,29.930000000000003,73.18798,2.4909248,2.121529355393449,0.0685395729750927,0.0010081642305083257,0.0016797675976779087,105.16999963006032,19.189999999999998,77.1613,4.1944695,2.2175820282026053,0.1144423023609319,0.005221696088862686,0.0008472028255009866,193.22999670330785,262.26,93.82914,122.4613,2.656752677736014,3.455358774155302,0.0092220876308079,0.03597617910048553
2025-12-27,357,249.71512,112.941795,398.2506332023108,167,356.9231161753424,326.56,7.1432552245360075,3.18103669388996,0.017785516998527064,0.030508565995098613,115,32,0.33403539270745747,0.8956521739130435,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5261372327804563,0.908158838748932,-6.887787716101828e-05,119.04666666671623,83.52,48.10322,28.971931,1.3118270744688534,0.7900959556502891,0.007016432222998617,0.00422590357401348,119.04666666652994,32.93,191.4143,55.419292,5.551534097806506,1.6073098041195086,0.0015408988439342712,0.0004461292636193216,118.82978284209622,210.10999999999999,10.197575,28.550575,0.27989405226064745,0.7836309341201624,0.009228185931594175,0.02583653315746581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.94989167235913,326.56,102.49988,112.941795,2.941852669992584,3.1810366938899604,0.004726118545674243,0.03050856599509861,248.9732245029833,0.0,147.21524,0.0,4.201402561087325,0.0,0.013059398668607142,0.0,60.179999913509846,18.17,41.5506,2.4599595,1.1783242430445693,0.06718238976694717,0.0026906759954717476,0.0007755039133086906,100.99677491746924,13.600000000000001,98.24489,1.9327624,2.833478077899652,0.052781834310628224,0.0030907392844195633,0.0003175091614549387,195.74634134436332,294.79,109.91964,108.54907,3.1314527310930305,3.061072323994623,0.012004101456818555,0.029415551822630063
2025-12-28,357,235.58545,124.680336,404.4344294325334,184,357.07000195791784,323.51,6.748343050285172,3.520853977733642,0.015527427216000627,0.031667645266667266,149,39,2.6973634587815383,0.8993288590604027,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5161139965057373,0.9092304706573486,-6.091604855768311e-05,118.99000267427648,78.54999999999998,40.621555,28.158337,1.1077938184490224,0.767908239575843,0.005925140893552238,0.004107230458441047,118.68999874918276,33.699999999999996,186.0076,66.65944,5.394724464590631,1.9333045451322535,0.0014973743373234644,0.0005366132470922261,119.39000053445858,211.26,8.956304,29.862558,0.24582476724551816,0.8196411930255455,0.008104911985124924,0.02702380156113399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.3400017556055,323.51,129.39888,124.680336,3.7102444164859762,3.520853977733642,0.0051446730425378576,0.031667645266667266,226.73000020231234,0.0,106.18657,0.0,3.0380988583442825,0.0,0.010382754342757098,0.0,41.640000435653896,42.1,43.301834,3.1468906,1.2421250093162715,0.08625789261558334,0.001534854589309794,0.002351095128305855,105.47000078636746,21.72,105.52264,4.946351,3.0336132573125094,0.1351210192249867,0.0033180692747734842,0.0008277702893255171,209.9600007358965,259.69,86.76097,116.5871,2.472604907212885,3.299475044847857,0.010674503090222128,0.028488779452505747
