Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.006009202637636678,0.009044735983566508,0.010422703339769131,0.018135216304821296
Australia,A,0.06837611716669938,0.01280500994296363,2.3443240171439785,0.4390289123301816,3.9124229142309965,1.2436482796286183
Austria,B,0.0,0.0,0.1665630562647811,0.008057853691328082,0.1447410338462976,0.009032988357050454
Belgium,A,0.13675223433339875,0.02561001988592726,2.9597090716442733,0.5542740018168543,4.939433929216634,1.5701059530311308
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.028042945642304494,0.042208767923310374,0.048639282252255944,0.08463100942249938
Canada,A,0.14652025107149866,0.02743930702063635,3.506718008977868,0.6567140813605633,5.852332609203866,1.8602905516111417
Chile,B,0.09993783375886864,0.004834712214796848,2.309674380204964,0.11173557118641606,2.0070756693353267,0.1252574385510996
China,B,0.1332504450118249,0.006446282953062465,5.652039709251572,0.2734298352590662,4.911545748517699,0.30651940491591206
Colombia,B,0.22208407501970812,0.010743804921770773,5.452164041733834,0.2637604108294725,4.7378565079021415,0.2956798188874515
Denmark,A,0.00976801673809991,0.00182928713470909,2.1391956656438804,0.4006138825012907,3.570085909235784,1.1348290551611142
Egypt,B,5.146243228394186,0.24896081954973323,110.69780719357351,5.355249563256642,96.19489109424939,6.00332406209573
France,A,0.29304050214299737,0.0548786140412727,9.807088805052311,1.8366042832479264,16.36696919119967,5.202595303113053
Germany,A,0.34188058583349695,0.06402504971481815,10.148969390885808,1.9006293329627446,16.93753086619169,5.38396067722556
Hong Kong,B,0.04441681500394162,0.002148760984354155,1.754464192655694,0.08487605888198912,1.5246055565143348,0.09514747736093145
Hungary,B,0.0,0.0,1.3547128576202194,0.06553721002280172,1.1772270752832206,0.07346830530401036
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.45909678669069587,0.08597649533132723,0.7661828207035702,0.2435477880939378
Israel,A,0.5372409205954951,0.10061079240899995,10.9304107299338,2.0469723037394716,18.24167183760202,5.798510103768433
Italy,A,0.06837611716669938,0.01280500994296363,1.5433466446197859,0.2890273672840362,2.5756784185354062,0.8187351174221738
Japan,A,0.11721620085719892,0.021951445616509076,2.9987811385966725,0.5615911503556906,5.004640977787149,1.5908334243582742
"Manitoba, Canada",USA,0.0,0.0,0.004006135091757785,0.006029823989044339,0.006948468893179421,0.012090144203214196
Mexico,A,0.6349210879764943,0.11890366375609086,28.70820119327564,5.376274888910016,47.910878937187086,15.22950955761879
Netherlands,A,0.058608100428599465,0.01097572280825454,0.879121506428992,0.1646358421238181,1.4671585928366238,0.4663681048607319
Norway,A,0.0,0.0,0.2930405021429973,0.0548786140412727,0.48905286427887457,0.1554560349535773
"Ontario, Canada",USA,0.00801227018351557,0.012059647978088677,0.12018405275273354,0.18089471967133017,0.20845406679538264,0.3627043260964259
Poland,B,0.011104203750985406,0.0005371902460885388,0.7439816513160222,0.035991746487932096,0.6465099511801293,0.04034734799482536
Portugal,B,0.011104203750985404,0.0005371902460885387,0.5885227988022265,0.028471083042692552,0.5114183195902515,0.031916558861578265
"Quebec, Canada",USA,0.0,0.0,0.04406748600933563,0.06632806387948773,0.07643315782497363,0.13299158623535617
Romania,B,0.08883363000788325,0.00429752196870831,2.442924825216789,0.11818185413947853,2.122868496412365,0.13248382923674
Saudi Arabia,B,0.05552101875492703,0.0026859512304426934,3.675491441576169,0.1778099714553063,3.193952146874967,0.19932794307891333
Singapore,B,0.1443546487628103,0.006983473199151004,1.7211515814027378,0.0832644881437235,1.4956573497450751,0.09334087968952134
South Africa,B,0.44416815003941623,0.021487609843541547,11.992540051064239,0.5801654657756218,10.421354436933427,0.6503751617076327
Spain,A,0.332112569095397,0.06219576258010906,10.822962545814702,2.0268501452576717,18.0623524540331,5.741509557618788
Sweden,A,0.0,0.0,0.3028085188810973,0.05670790117598179,0.5053546264215037,0.16063790278536322
Switzerland,A,0.019536033476199824,0.00365857426941818,0.6544571214526941,0.12256223802550903,1.0922180635561531,0.34718514472965595
Taiwan,B,0.011104203750985404,0.0005371902460885388,1.510171710134015,0.07305787346804127,1.3123187068730982,0.08189909443725744
Turkiye,B,0.36233016839465376,0.017528517729869016,18.977084210434057,0.9180581305653126,16.490828456221507,1.0291584734799484
United Arab Emirates,B,0.07772942625689784,0.0037603317226197713,2.6316962889835414,0.1273140883229837,2.286908334771502,0.14272121604139718
United Kingdom,A,0.0,0.0,0.9279615901194915,0.17378227779736355,1.5486674035497694,0.49227744401966145
United States,USA,4.173631599944177,6.281930930026283,87.16949346155764,131.20294017761577,151.19173464669103,263.0694477177377
