Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.1162492052099554,0.02231712612274045,0.03657728510906154,0.0815969279871878,0.03198481167902235,0.04666381792761226,0.8021538668028569,0.9456980539266071,0.9167588968186897
357,0.07798131921471865,0.03508310860302757,0.05950644834868403,0.30569371675896917,0.36056420403084766,0.30683645162624906,0.6163249640263122,0.6043527005390251,0.6336571041988063
