Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
357,138.1905517037037,5.507558804113998,357.01333040594983,0.031104852617616287,0.23144522668996934,0.006475654984669779,0.3870739267538585,91.62962962962963,11.03053882395873,0.15374395426935727,0.05227837157700422,-0.06480554045400953,119.77575370370369,2.8464732281368272,325.6159259259259,10.123599959611163,0.24748353064701561,0.006526138864123661,0.367843659253176,35.81481481481482,0.8095530704621484
