Day,k_policy,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-01,20,1.992550253868103,0.9038686156272888,8.528917577803289e-05,2.7755637645721434,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-02,20,2.0475962162017822,0.9013112187385559,-0.00012758502034138533,2.728129482269287,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-03,20,2.137057065963745,0.8971660733222961,2.967729547858967e-05,2.732189655303955,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-04,20,2.1103403568267822,0.8986387252807617,0.00015804123216983142,2.4574414014816286,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-05,20,2.003727436065674,0.9038325548171997,-4.6852357592844284e-05,2.863667058944702,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-06,20,2.0141398906707764,0.9034156799316406,0.00016521542695895836,2.701852035522461,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-07,20,2.056535482406616,0.9014272093772888,-1.5115300756862579e-05,2.7588869094848634,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-09,20,2.0835790634155273,0.9010294675827026,0.00022702729950073628,2.6062458515167237,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-10,20,2.0218276977539062,0.904217004776001,-0.00028669061138197216,2.7583439350128174,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-11,20,2.067967176437378,0.9020931720733643,-0.00016749560448685487,2.4900365352630613,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-12,20,2.0832221508026123,0.901520848274231,0.00030646519415439787,2.57629771232605,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-13,20,2.157036066055298,0.8983470797538757,9.020636928751963e-05,2.7191529989242555,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-14,20,2.048391103744507,0.903734564781189,-5.983677075569888e-05,2.646400308609009,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-17,20,2.078381061553955,0.9036283493041992,0.00010783426877547641,2.4657342433929443,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-18,20,2.023709297180176,0.9062095284461975,1.5542401358824988e-05,2.662990427017212,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-19,20,2.1300179958343506,0.9016247987747192,4.727985560571127e-05,2.718997669219971,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-20,20,2.1131207942962646,0.9024983644485474,0.0002424027093120946,2.7520538330078126,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-21,20,2.028710126876831,0.906562864780426,0.000291701002680746,2.771888494491577,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-22,20,2.079442262649536,0.9044456481933594,-4.055941730617354e-05,2.544882345199585,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-24,20,2.0724895000457764,0.9053968787193298,-9.983486226095248e-05,2.9491387844085692,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-25,20,2.1150283813476562,0.9035074710845947,-8.547766227285106e-05,2.53182053565979,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-26,20,2.0164031982421875,0.9081835746765137,-0.00015601504361742254,2.713645887374878,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-28,20,2.1807973384857178,0.9012065529823303,6.328004605917766e-05,2.776270341873169,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-29,20,2.021543025970459,0.9085758328437805,-1.3578036613000014e-05,2.8212796688079833,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-30,20,2.052525520324707,0.907349169254303,-0.0002670200900310547,2.6951735973358155,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-31,20,2.0755209922790527,0.9065485000610352,-0.00013165054855653763,2.5281630516052247,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-16,20,2.0572781562805176,0.904254674911499,2.356624087118273e-05,2.7195470571517943,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
