Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai prompt engineering course,USA,Broad match,existing,7.319999840818488,5.3295789097,4.326861414735401,5.329578,9.868789554445812e-07
applied gen ai for digital transformation mit,A,Broad match,existing,1.469999972972894,1.8865494914599994,1.509520310933266,1.8865494,1.378604510549053e-07
artificial intelligence bootcamp online,USA,Broad match,existing,7.3199998408184825,5.3697424486930005,4.5739414051825635,5.3697414,1.0088736646096663e-06
artificial intelligence short course online,USA,Exact match,existing,10.159999708960477,8.2308049547,7.170675789050586,8.230804,5.113406249535046e-07
artificial intelligence short course online,USA,Phrase match,existing,10.159999708960466,8.9413929673,7.789543101386609,8.941392,1.0224147466431077e-06
artificial intelligence short course online,A,Phrase match,existing,1.4699999729728948,2.8431731170999996,1.5095202631342404,2.8431726,5.668985836315699e-07
artificial intelligence short course online,B,Phrase match,existing,3.9499999825168635,5.557658263899999,3.738666483618932,5.5576577,5.452415514639597e-07
best prompting courses,USA,Broad match,existing,7.319999840818487,5.735481258399998,4.5711045227127425,5.73548,1.4267044416982344e-06
certification in machine learning and ai,USA,Exact match,new,0.780000019031192,1.8070188599500003,0.6107574540051761,1.8070188,1.0308354525534469e-07
certification in machine learning and ai,USA,Phrase match,new,0.780000019031176,1.7453790114500005,0.6107575104810674,1.7453791,-7.88591425493479e-08
certification in machine learning and ai,USA,Broad match,new,3.14999995920237,3.4462636597499996,1.9953679926738888,3.446263,5.848751216674941e-07
controllable video generation,USA,Broad match,existing,7.319999840818487,5.255501474799999,4.5808919925116385,5.255501,6.813429678231842e-07
course generator ai,USA,Broad match,existing,7.319999840818485,5.539298405599998,4.618892838907645,5.539297,1.3017181617058782e-06
generative ai certification online,USA,Exact match,existing,0.7800000190311849,1.6323638142199997,0.6107572496982101,1.6323642,-3.3964199985803134e-07
generative ai certification online,USA,Phrase match,existing,0.7800000190312079,1.6725935487199999,0.6107573060442186,1.6725938,-2.8329599133236627e-07
generative ai certification online,USA,Broad match,existing,0.780000019031208,1.9888676107199996,0.6107572019370406,1.9888672,4.4706185753362604e-07
learn prompt engineering,USA,Broad match,existing,7.319999840818486,5.603015215599999,4.326861293519006,5.6030145,7.464532707501803e-07
mit professional development,USA,Exact match,existing,20.200000942874134,15.895226160300004,15.06879399181627,15.895226,6.353976598205691e-07
mit professional development,USA,Phrase match,existing,20.200000942874173,16.87295760800006,15.853901168600341,16.872955,2.285734435503173e-06
mit professional development,USA,Broad match,existing,20.200000942874137,19.714829825000002,18.379499100283816,19.714828,1.3337890649722794e-06
mit xpro ai,USA,Exact match,existing,62.27999881839646,51.73139358766013,50.064384234022434,51.7314,-5.948472683314776e-06
mit xpro ai,USA,Phrase match,existing,62.279998818396464,52.75792598396011,50.89732622771926,52.757927,-9.569578622858899e-07
mit xpro ai,USA,Broad match,existing,62.279998818396464,52.75792598396019,50.852354284817736,52.757927,-9.569577770207616e-07
mitx,B,Broad match,existing,0.7600031202007278,0.9300652731199986,5.8486056997431035e-08,0.9300652,5.8486056997431035e-08
online ai training courses,USA,Broad match,existing,7.319999840818488,5.327881823899999,4.436578642251745,5.327881,9.645249994250094e-07
online course generative ai,USA,Exact match,existing,10.15999970896047,10.502921395600016,9.43430607825535,10.502921,2.911688632423193e-07
online course generative ai,USA,Phrase match,existing,1.469999972972894,1.8135461873199987,0.552306897082572,1.8135462,6.59490106968974e-09
online course generative ai,USA,Broad match,existing,7.319999840818481,6.330932064299998,4.753418369536814,6.3309307,1.3544611308091703e-06
online course generative ai,A,Phrase match,existing,1.469999972972894,3.1348768754199985,1.6918343587116245,3.134876,8.626178744641777e-07
online course generative ai,A,Broad match,existing,1.4699999729728885,3.4511509374199987,1.691834254604447,3.4511502,7.585106969187905e-07
prompt engineering course,USA,Broad match,existing,7.31999984081849,5.2901151062,4.436578738783618,5.290114,1.1802661621374e-06
