Day,k_policy,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-01,20,1.5395890474319458,0.896360456943512,-3.687091323004115e-05,1.77605459690094,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-02,20,1.5159850120544434,0.8983380794525146,5.5537042546275714e-05,1.7631788492202758,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-03,20,1.5040762424468994,0.8995093703269958,-1.6977908093783048e-05,1.7920821189880372,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-04,20,1.4983913898468018,0.9003816843032837,-8.927132172289907e-05,1.7765944004058838,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-05,20,1.4969180822372437,0.9008951187133789,2.5270051672449902e-05,1.8184416532516479,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-06,20,1.4836387634277344,0.9020621180534363,-3.4021278433705174e-05,1.7341676950454712,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-07,20,1.5358511209487915,0.899082362651825,1.270419914345656e-05,1.7778480291366576,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-10,20,1.5062134265899658,0.9023905396461487,3.152874852189746e-06,1.7987791776657105,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-11,20,1.5157603025436401,0.9020840525627136,-7.742306493265008e-05,1.823497438430786,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-12,20,1.5412405729293823,0.9008195400238037,-2.770266030294407e-05,1.809922194480896,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-15,20,1.4760618209838867,0.9062848687171936,-0.00014021030694472925,1.762460207939148,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-14,20,1.5327881574630737,0.9023669958114624,1.1241753294955515e-05,1.77717182636261,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-16,20,1.5340107679367065,0.902967095375061,-2.715325348170663e-05,1.783975315093994,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-17,20,1.5259499549865723,0.9038209915161133,2.961631625193709e-05,1.7324946880340577,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-18,20,1.5373625755310059,0.9034088253974915,1.6447179358667726e-05,1.7724528312683105,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-19,20,1.5174694061279297,0.9049365520477295,-5.486001696857007e-05,1.7218396425247193,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-20,20,1.5189672708511353,0.9051903486251831,-0.00012522687961173687,1.7783582210540771,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-21,20,1.5419801473617554,0.9041811227798462,-9.741418655079525e-05,1.7711116552352906,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-22,20,1.5419809818267822,0.9045886397361755,1.614114536209156e-05,1.7722537040710449,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-23,20,1.5441913604736328,0.9048805236816406,-3.1880916914880914e-06,1.7618274450302125,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-24,20,1.5276598930358887,0.9065022468566895,-2.5299398450128397e-05,1.7222775936126709,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-27,20,1.5365749597549438,0.9075307250022888,-5.522299307070644e-05,1.75594961643219,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-26,20,1.542468786239624,0.9066575765609741,6.076616693995357e-05,1.7453637361526488,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-28,20,1.5571746826171875,0.9067721366882324,2.1914736353617303e-05,1.7329989671707153,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-29,20,1.5559799671173096,0.907373309135437,1.6329638385017794e-05,1.7187652826309203,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-30,20,1.5018717050552368,0.9111963510513306,-5.377314671231523e-06,1.7465951442718506,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-16,20,1.5340107679367065,0.902967095375061,-2.715325348170663e-05,1.783975315093994,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-31,20,1.566153645515442,0.9076104760169983,-4.167671269261289e-05,1.7941695213317872,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
