Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.01024110931030285,0.02153003213528188,13.394761,28.16,37.32000031049388,52.4
B,0.0,0.007417886586432005,0.0,53.74477,0.0,39.41
USA,0.10353600742270817,0.08485853051419733,79.73205,65.34871,316.6700002003686,248.91000000000003
