Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
a first course in machine learning,A,Exact match,new,0.8300000016746475,1.8729962020000004,0.18810187865100136,1.8729963,-1.2826123008125023e-07
advanced machine learning courses,USA,Broad match,new,0.8300000016746475,1.5474732140000003,0.1881017902786868,1.5474734,-2.166335446585066e-07
advanced ml courses,USA,Exact match,existing searches,0.8300000016746475,1.4567454970000002,0.18810187936999534,1.4567456,-1.2754223610578208e-07
ai and cloud computing,A,Broad match,existing searches,0.8300000016746475,2.2150268840000003,0.1881017970249026,2.215027,-2.0988732885030004e-07
ai and machine learning courses free,USA,Phrase match,new,0.5199998224874063,1.6301144286000002,-3.651774655999418e-07,1.6301148,-3.651774655999418e-07
ai and machine learning courses in india,USA,Exact match,new,0.8300000016746475,1.8285000610000002,0.18810179706872576,1.8285003,-2.0984350568298282e-07
ai and ml degree,USA,Exact match,existing searches,0.8300000016746475,1.7274887476000003,0.18810175991384304,1.727489,-2.4699838840902544e-07
ai and ml degree,A,Exact match,existing searches,0.8300000016746475,2.1140155706000003,0.18810175987001987,2.1140158,-2.4704221157634265e-07
ai class,A,Exact match,existing searches,0.8300000016746475,2.3655633990000005,0.18810177485449264,2.3655636,-2.3205773880263791e-07
ai courses in islamabad,USA,Exact match,existing searches,0.8300000016746475,1.8285000610000002,0.18810179706872576,1.8285003,-2.0984350568298282e-07
ai machine learning training,A,Exact match,existing,0.8300000016746475,2.1824662006000004,0.1881018197635136,2.1824665,-3.063580074069705e-07
ai with python,A,Exact match,existing searches,0.8300000016746475,1.9740075154000005,0.1881019158058843,1.9740076,-9.110634713316301e-08
andrew machine learning,A,Exact match,existing searches,0.8300000016746475,1.8729962020000002,0.18810187865100114,1.8729963,-1.2826123030329484e-07
andrew ng education,A,Broad match,existing,0.8300000016746475,2.1140155706000003,0.18810175987001987,2.1140158,-2.4704221157634265e-07
andrew ng machine learning course review,USA,Exact match,new,0.8300000016746475,2.1557859990000003,0.18810173004858433,2.155786,-3.84450680179782e-08
app you learn ai,A,Phrase match,existing searches,0.8300000016746475,2.2150268840000003,0.1881017970249026,2.215027,-2.0988732885030004e-07
aprendizaje profundo,A,Exact match,existing searches,0.8300000016746475,1.9740075154,0.18810191580588387,1.9740076,-9.110634757725222e-08
artificial intelligence and education,USA,Broad match,existing,0.8300000016746475,1.5474732140000003,0.1881017902786868,1.5474734,-2.166335446585066e-07
artificial intelligence and machine learning course in india,A,Exact match,new,0.8300000016746475,2.2150268840000003,0.1881017970249026,2.215027,-2.0988732885030004e-07
artificial intelligence and robotics,A,Broad match,existing searches,0.8300000016746475,1.8432723200000005,0.1881018793261724,1.8432724,-1.275860590510547e-07
artificial intelligence certification,A,Broad match,existing,0.8300000016746475,1.8729962020000004,0.18810187865100136,1.8729963,-1.2826123008125023e-07
artificial intelligence geophysics,USA,Exact match,existing searches,0.8300000016746475,1.7274887476000003,0.18810175991384304,1.727489,-2.4699838840902544e-07
artificial intelligence in petrochemical industry,USA,Exact match,existing searches,0.8300000016746475,1.4864693790000003,0.18810187869482453,1.4864695,-1.2821740691393302e-07
artificial intelligence marketing,USA,Phrase match,existing searches,0.8300000016746475,1.5771970960000001,0.18810178960351576,1.5771973,-2.1730871568870214e-07
aws machine learning certification course,USA,Exact match,new,0.8300000016746475,1.5874806924000007,0.1881019158497077,1.5874808,-9.10625237438012e-08
basics of machine learning course,USA,Exact match,new,0.8300000016746475,1.4864693790000003,0.18810187869482453,1.4864695,-1.2821740691393302e-07
bayesian machine learning course,A,Exact match,existing searches,0.8300000016746475,1.8729962020000002,0.18810187865100114,1.8729963,-1.2826123030329484e-07
berkeley machine learning courses,A,Phrase match,new,0.8300000016746475,1.8729962020000004,0.18810187865100136,1.8729963,-1.2826123008125023e-07
best ai certification courses online,USA,Phrase match,existing searches,0.8300000016746475,1.6159238440000003,0.1881018501721805,1.615924,-1.567400509383532e-07
best computer vision courses,A,Phrase match,existing searches,0.8300000016746475,2.1140155706000003,0.18810175987001987,2.1140158,-2.4704221157634265e-07
best course for data science and machine learning,USA,Exact match,new,0.8300000016746475,1.9790365760000004,0.1881017748983158,1.9790368,-2.320139156353207e-07
best course for python machine learning,USA,Exact match,new,0.8300000016746475,1.4567454970000004,0.18810187936999556,1.4567456,-1.2754223588373748e-07
best course of machine learning,USA,Exact match,new,0.8300000016746475,1.4567454970000004,0.18810187936999556,1.4567456,-1.2754223588373748e-07
best course on coursera for machine learning,USA,Exact match,new,0.8300000016746475,1.4567454970000004,0.18810187936999556,1.4567456,-1.2754223588373748e-07
best courses for ai and machine learning,A,Exact match,new,0.8300000016746475,1.8432723200000003,0.18810187932617217,1.8432724,-1.275860592730993e-07
best data science and machine learning courses,USA,Exact match,new,0.8300000016746475,1.4567454970000002,0.18810187936999534,1.4567456,-1.2754223610578208e-07
best data science and machine learning courses,A,Phrase match,new,0.8300000016746475,1.8432723200000005,0.1881018793261724,1.8432724,-1.275860590510547e-07
best free courses for machine learning,A,Exact match,new,0.8300000016746475,1.8432723200000003,0.18810187932617217,1.8432724,-1.275860592730993e-07
best machine learning course in coursera,USA,Exact match,new,0.8300000016746475,1.7274887476000003,0.18810175991384304,1.727489,-2.4699838840902544e-07
best machine learning course python,A,Phrase match,new,0.8300000016746475,1.8432723200000005,0.1881018793261724,1.8432724,-1.275860590510547e-07
best machine learning courses in udemy,USA,Exact match,new,0.8300000016746475,1.5577568104000004,0.1881019165248783,1.5577569,-9.038735315769486e-08
best machine learning python course,USA,Exact match,new,0.8300000016746475,1.4567454970000004,0.18810187936999556,1.4567456,-1.2754223588373748e-07
best machine learning with python course,USA,Exact match,new,0.8300000016746475,1.4567454970000004,0.18810187936999556,1.4567456,-1.2754223588373748e-07
best math for machine learning course,A,Broad match,new,0.8300000016746475,2.1140155706000003,0.18810175987001987,2.1140158,-2.4704221157634265e-07
best mooc machine learning,USA,Exact match,existing searches,0.8300000016746475,1.4567454970000004,0.18810187936999556,1.4567456,-1.2754223588373748e-07
best online courses for ai and machine learning,USA,Exact match,new,0.8300000016746475,1.5251961270000005,0.18810193926348928,1.5251962,-6.764874216358407e-08
best online machine learning courses reddit,A,Exact match,new,0.8300000016746475,1.8432723200000003,0.18810187932617217,1.8432724,-1.275860592730993e-07
best python course for data science and machine learning udemy,USA,Exact match,new,0.8300000016746475,2.0800478894000003,0.18810181205319854,2.080048,-1.9485903290927808e-07
best python course for data science and machine learning udemy,A,Broad match,new,0.8300000016746475,2.4665747124000004,0.18810181200937537,2.466575,-1.949028560765953e-07
best site to learn ai,USA,Exact match,existing searches,0.8300000016746475,1.7959393776000003,0.18810181980733676,1.7959396,-1.8710489468887204e-07
