Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-01,357,332.80634,120.95368,421.001669455252,177,356.9898977253035,339.51,0.3804644619722263,0.25678278053693526,72,30,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.488994836807251,0.8997662663459778,-9.917821041557907e-06,118.88999943913115,34.620000000000005,281.2085,56.438164,0.21828197128939858,0.0438088878622456,119.36000112173929,225.70999999999998,10.645399,37.08498,0.0370814631875602,0.129179297792356,118.73989716443305,79.17999999999999,40.952396,27.430548,0.12510102749526747,0.08379459488233368,0.0,0.0,0.0,0.0,0.0,0.0,110.15000110066735,339.51,126.70843,120.95368,0.13002761310393357,0.25678278053693526,246.8398966246361,0.0,206.0979,0.0,0.2504368421156508,0.0,52.57000319123105,37.26,54.04037,2.4892075,0.05591528716475679,0.008642445398487094,96.86000151948542,32.980000000000004,79.02307,4.7021823,0.10325443900404423,0.013262235495822287,207.55989301458698,269.27,199.74289,113.7623,0.2212947334570054,0.23487810536584167
2025-12-02,357,160.00122,122.33064,341.5110665246517,170,357.13999839784304,333.08,0.26321344435887384,0.2531073600401658,178,36,0.45798798056959095,0.9550561797752809,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5090065002441406,0.8988060355186462,-4.908635916489144e-05,50.37999806267841,32.49,99.914406,59.028996,0.0775563732935583,0.04581996733626639,153.57999884383844,214.60999999999999,4.9105034,32.468475,0.01710491537167019,0.1130984909587578,153.1800014913262,85.97999999999999,55.176323,30.833172,0.16855215569364537,0.09418890174514162,0.0,0.0,0.0,0.0,0.0,0.0,72.92999833332925,333.08,66.59045,122.33064,0.08821653033906639,0.2531073600401658,284.21000006451385,0.0,93.41078,0.0,0.17499691214464536,0.0,12.26999997749277,60.849999999999994,-0.19252223,4.160643,-0.0006917544639023262,0.014077681999354606,45.3399993292483,14.99,11.862497,1.4913356,0.0361464502402898,0.004165180667195301,299.529999091102,257.24,148.33125,116.678665,0.22775875313448027,0.23486450262241088
2025-12-03,357,270.0748,138.57133,402.40543112945227,204,357.069997660626,349.52000000000004,0.3590616366808913,0.2848189832364535,80,37,0.4049676641044213,0.8,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5165082216262815,0.8986787796020508,7.364833965912591e-08,88.66999788540278,42.29,207.4215,67.81774,0.16100639991673504,0.052642039195158634,134.3199982000572,221.39,15.546777,37.428104,0.05415459400183438,0.13037452737145888,134.0800015751659,85.84,47.106537,33.32549,0.1439006427623219,0.10180241666983596,0.0,0.0,0.0,0.0,0.0,0.0,159.4499995507925,349.52000000000004,175.12889,138.57133,0.20337731567470088,0.2848189832364535,197.61999810983338,0.0,94.94592,0.0,0.15568431351865591,0.0,52.70999979757422,54.01,58.29336,4.775774,0.06885846562334261,0.01573763178001189,63.89000047649856,31.819999999999997,62.16181,5.590218,0.0805951117645108,0.016073144974082694,240.46999738655313,263.68999999999994,149.61961,128.20534,0.20960805934083715,0.25300820081658093
2025-12-04,357,280.5452,125.45102,445.37698072125124,174,357.1399999999327,321.47999999999996,0.3287938610704737,0.25638996531840186,144,38,0.21144931872392117,0.9305555555555556,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.516337752342224,0.8991885185241699,-0.000131321720685,119.04666666666213,35.419999999999995,232.7494,63.41482,0.18066663743025074,0.04922436897636969,119.04666666666434,227.20999999999998,4.9492064,41.20481,0.017239730661469777,0.14353003874451462,119.04666666660623,58.85000000000001,42.846622,20.831392,0.1308874929787532,0.06363555759751759,0.0,0.0,0.0,0.0,0.0,0.0,138.0933315411902,321.47999999999996,164.40729,125.45102,0.1817174688767671,0.25638996531840186,219.04666845874254,0.0,116.137924,0.0,0.14707638148311772,0.0,60.513335606366546,24.28,41.384335,1.8198006,0.03646948619044334,0.0060179511805573144,191.5466643071663,22.91,172.15892,2.7490325,0.20218895109115054,0.008250888962454055,105.08000008639985,274.28999999999996,67.001945,120.88219,0.09013542165829565,0.242121129002729
2025-12-05,357,79.62985,113.72007,223.25777509957058,170,357.13999999999544,295.81000000000006,0.2507751526782782,0.22713371434452684,70,35,0.6586698343448826,0.5857142857142857,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4711387157440186,0.9026018381118774,5.7465995026512695e-05,0.6399999812924726,37.559999999999995,0.0,59.01183,0.0,0.04580664249714892,178.25000000935384,202.65000000000003,17.553902,33.146885,0.061146073804918925,0.11546161699214595,178.2500000093492,55.59999999999999,62.075943,21.561361,0.1896290788733593,0.06586545485523194,0.0,0.0,0.0,0.0,0.0,0.0,58.010000335176144,295.81000000000006,17.077482,113.72007,0.05279641094971909,0.2271337143445268,299.1299996648193,0.0,62.552364,0.0,0.1979787492160936,0.0,67.76999551787875,28.76,15.431667,2.1163793,0.04785211768006902,0.007076481428274287,68.599999322604,19.919999999999998,20.801085,3.291933,0.0637539217191166,0.009396639399337435,220.77000515951278,247.12999999999997,43.397102,108.31175,0.1391691213829384,0.21066059078428895
2025-12-06,357,327.71432,122.18811,440.1812404897674,194,357.129996787205,374.28999999999996,0.3992650605441337,0.27178049800974685,99,40,0.6802558290059325,0.9595959595959596,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5220571756362915,0.899526059627533,-1.687325713528725e-05,117.21000094837547,34.74000000000001,267.11472,51.066185,0.20734195857781298,0.03963900974774769,119.99999666862593,228.70999999999998,15.877058,34.719772,0.0553050667517361,0.12094049336114225,119.91999917020367,110.83999999999999,44.722546,36.40215,0.1366180352145846,0.11120099490085691,2.9099999553292886,0.0,0.2018863,0.0,0.0006609659041191807,0.0,73.70999960616534,374.28999999999996,88.93167,122.18811,0.09022581817094183,0.27178049800974685,280.50999722571044,0.0,238.58076,0.0,0.3083782841642134,0.0,26.359999748783117,23.740000000000002,9.737763,1.6589175,0.029904873917116274,0.005675937437891074,85.61999984270113,28.730000000000004,129.8428,3.3113766,0.12418650024160734,0.008965074986621125,245.1499971957208,321.82,188.13374,117.21782,0.24517368763770386,0.25713948772026096
2025-12-07,357,320.5438,137.44832,399.1748461662108,188,357.139999999999,394.08000000000004,0.3714060671650052,0.2901064383129157,89,41,2.8526838788441444,0.898876404494382,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.500883936882019,0.9013800024986268,-5.520980637918149e-05,118.27000230831898,35.36000000000001,268.4488,63.614227,0.20837748216391308,0.04937915030755828,120.59999538335997,241.95,9.075447,35.42137,0.03161279853777747,0.12338439628600631,118.27000230832007,116.77000000000001,43.01956,38.412735,0.13141578646331464,0.11734289171935111,0.0,0.0,0.0,0.0,0.0,0.0,129.84000307385853,394.08000000000004,126.70032,137.44832,0.1583579036739211,0.2901064383129157,227.29999692614047,0.0,193.84348,0.0,0.21304817699636783,0.0,46.31999971509726,50.349999999999994,50.77043,3.3403337,0.040651224421879364,0.011467685550863027,57.60999682110252,26.36,15.372174,4.32102,0.04701682469101484,0.013199815035194282,253.2100034637992,317.37000000000006,254.40117,129.78697,0.2837380269831363,0.2654389396177197
2025-12-08,357,304.15735,116.85583,412.8216546408113,173,356.9599985790704,340.53,0.36017110064266167,0.2466277886209104,157,32,0.6061909825081203,0.8471337579617835,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5065865516662598,0.9014207124710084,-0.0001047275567334,118.84999910045161,31.610000000000003,250.96689,54.982536,0.19480756076108827,0.04267898888228949,119.40999894179232,235.17,6.7152643,34.85963,0.023391497538097935,0.12142767940310188,118.70000053682637,73.75000000000001,46.4752,27.01367,0.14197204234347546,0.08252112033551902,0.0,0.0,0.0,0.0,0.0,0.0,132.39999923037396,340.53,89.73578,116.85583,0.15904083176481584,0.2466277886209104,224.55999934869638,0.0,214.42157,0.0,0.20113026924529215,0.0,47.599999795116254,31.619999999999997,9.634121,2.0491564,0.030252660540265593,0.00705301766524701,105.00999993437112,21.75,86.2145,3.8459184,0.10752907776543723,0.011872510288881102,204.34999884958293,287.15999999999997,208.30873,110.960754,0.222389363487097,0.22770226012710004
2025-12-09,357,230.94452,128.43353,390.9718647724171,192,357.1399999999976,329.9,0.2837419461305599,0.2627413381689661,183,32,0.1861355686584009,0.8032786885245902,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4779270887374878,0.903725564479828,2.601532509960216e-06,98.17999803890802,34.12,186.00607,63.498474,0.14438314789057274,0.04928930535900219,142.87999881758333,206.23999999999998,4.856469,35.210155,0.016916694517805284,0.12264866085186756,116.08000314350627,89.53999999999999,40.081985,29.7249,0.12244210372218185,0.09080337195809639,0.0,0.0,0.0,0.0,0.0,0.0,96.98000267023662,329.9,49.913063,128.43353,0.09323719463076206,0.26274133816896617,260.159997329761,0.0,181.03146,0.0,0.1905047542532504,0.0,46.320003560272774,43.660000000000004,26.60892,4.054016,0.04110219250022708,0.01308336262356712,137.6199978473895,28.439999999999998,104.175224,5.3219366,0.11880398601158627,0.016434131358811555,173.19999859233536,257.8,100.1604,119.05757,0.12383577580412679,0.23322385272823437
2025-12-10,357,276.2773,92.15973,446.00749546171915,147,357.10999976400956,252.56,0.34888947366031764,0.1836830931608156,56,33,2.5523162668415313,0.4642857142857143,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.503741979598999,0.9025506973266602,4.218823529648837e-05,115.66999830874477,27.93,219.45233,48.46169,0.17034507491823755,0.03761732666286475,121.23999784548538,170.95,11.56456,29.34925,0.040283205899083185,0.10223318849588343,120.20000360977944,53.67999999999999,45.260437,14.348797,0.13826119284299687,0.0438325780020674,0.0,0.0,0.0,0.0,0.0,0.0,149.98000119762943,252.56,40.96526,92.15973,0.1292720065734358,0.18368309316081557,207.12999856638015,0.0,235.31206,0.0,0.2196174616821323,0.0,38.220000325580955,38.12,8.2290535,4.8538065,0.025358340525558513,0.015495412281388381,149.23000013905906,16.889999999999997,106.456825,1.7156669,0.1449228392280373,0.005393001464023365,169.65999929936956,197.55000000000004,161.59143,85.59026,0.17860828995533173,0.162794682424295
