Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
6 s191,USA,Phrase match,existing searches,0.4099999919004943,1.03710575101,0.254464697810232,1.037106,-2.8612989244614084e-07,0.1387235,2.0945930577298753
6 s191,USA,Broad match,existing searches,0.8299999904899559,1.4521516755000006,0.5048154189959417,1.4521521,-4.574879755026018e-07,0.16033214,2.1374148788541993
a course in machine learning,USA,Broad match,new,0.8299999904899558,1.1259301605000012,0.3643147053493969,1.1259303,-1.4879565313208334e-07,0.08535373,2.9617250464872806
a1wizard,USA,Broad match,existing searches,0.8299999904899559,1.1254556145299996,0.3783536519636239,1.125456,-3.6100253208992683e-07,0.21406043,2.851829186891742
about machine learning course,USA,Broad match,new,0.8299999904899558,1.0499519049299997,0.4428961812628547,1.0499521,-2.444611748586567e-07,0.15031546,2.4362368276925066
ai and cloud computing,USA,Phrase match,existing searches,0.4099999919004878,1.6574878323999995,0.254464351030981,1.6574883,-5.13699853987859e-07,0.0,2.0945959122020263
ai and cloud computing,USA,Broad match,existing searches,0.8299999904899559,2.275750912000001,0.504815257359803,2.2757514,-4.4031017987222754e-07,0.15031528,2.137415563230281
ai and ml,USA,Broad match,existing searches,0.8299999904899025,1.0896915597300003,0.3643145961145828,1.0896918,-1.98425822439674e-07,0.08535373,2.9617259345203686
ai duet,USA,Broad match,existing searches,0.8299999904899559,1.0256332197000009,0.364314559917591,1.0256336,-3.538321038387693e-07,0.20395392,2.961726228787056
ai in process engineering,USA,Phrase match,existing searches,0.4099999919004793,0.3736206392600003,0.302591877694315,0.37362072,-7.945757479754789e-08,0.0,1.7614484352057576
ai in process engineering,USA,Broad match,existing searches,0.8299999904899559,1.1052325530600002,0.5529427095007351,1.1052327,-1.6254668921966697e-07,0.02160871,1.9513775461678426
ai in process engineering,A,Phrase match,existing searches,0.4099999919004817,0.6627348452600001,0.3025916307958125,0.6627351,-2.593008519014006e-07,0.0,1.76144987245299
ai in process engineering,A,Broad match,existing searches,0.4099999919004816,1.14399585106,0.3025917706690697,1.143996,-1.4922991709021005e-07,0.0,1.7614490582215565
