Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai and machine learning course fees in hyderabad,USA,Broad match,new,0.48000002455398866,0.93294806889,0.3102934520572669,0.9329483,-2.2241172725756542e-07
ai and machine learning in finance course,USA,Broad match,new,0.8299999918751407,0.9737034533999999,0.6081668828509886,0.97370344,9.39594102522534e-09
ai bootcamp stanford,USA,Phrase match,existing searches,0.8299999918751407,0.7689842475000005,0.6876094681563955,0.76898426,-1.0674895745133028e-08
ai bootcamp stanford,USA,Broad match,existing searches,0.8299999918751407,0.9816606977000003,0.7391709276451831,0.9816606,9.322307159553844e-08
ai machine learning engineer salary,USA,Exact match,existing searches,0.48000002455398866,0.5444130019299998,0.3664350525491251,0.54441315,-1.4742684228963299e-07
ai machine learning engineer salary,USA,Phrase match,existing searches,0.48000002455398866,0.75608381223,0.36643519591606566,0.75608385,-3.386222413581663e-08
ai machine learning engineer salary,USA,Broad match,existing searches,0.48000002455398866,0.9002013589300009,0.3102935935415121,0.90020144,-8.092748204902023e-08
ai machine learning training,USA,Broad match,existing,0.8299999918751407,1.1069772015000003,0.5298881898308414,1.106977,2.1556860385629761e-07
applied data science program mit,USA,Exact match,existing,0.8299999918751408,2.675530218389999,1.3941631548676603,2.6755302,2.315379310502408e-08
applied data science program mit,USA,Phrase match,existing,0.8299999918751408,2.88191356539,1.3941631543563697,2.8819134,1.4185179209036392e-07
applied data science program mit,USA,Broad match,existing,0.8299999918751412,3.00772080279,1.4194804177344582,3.0077207,9.394295430453781e-08
applied data science program mit,A,Exact match,existing,0.5999999757829132,3.02155325,1.2060001808853151,3.0215528,4.4886779804187427e-07
applied data science program mit,A,Phrase match,existing,0.5999999757829132,3.021553250000001,1.206000180885316,3.0215528,4.488677989300527e-07
applied data science program mit,A,Broad match,existing,0.5999999757829109,3.1473604874000003,1.2313175634726932,3.14736,4.0095896025604816e-07
apply for mit,USA,Exact match,existing searches,0.8299999918751407,2.5569199424,1.3405851226062988,2.5569198,1.292438720490452e-07
apply for mit,USA,Phrase match,existing searches,0.8299999918751412,2.7633032894,1.3405851220950074,2.763303,2.479418701462066e-07
apply for mit,USA,Broad match,existing searches,0.8299999918751412,2.7232376848000004,1.340585044457288,2.7232378,-6.811442831988757e-08
apply for mit,A,Exact match,existing searches,0.8299999918751413,3.1340718341000007,1.3405854773647712,3.1340716,2.45583765323687e-07
apply for mit,A,Phrase match,existing searches,0.8299999918751407,3.1340718341000007,1.3405854773647712,3.1340716,2.45583765323687e-07
apply for mit,A,Broad match,existing searches,0.8299999918751412,3.094006229500001,1.3405853997270518,3.0940058,4.063646250607178e-07
artificial intelligence and machine learning course,USA,Exact match,existing,1.3400000042363605,0.9733238927000005,0.8754786810749013,0.9733237,1.8988780570161623e-07
artificial intelligence and machine learning courses in india,USA,Phrase match,existing searches,0.48000002455398866,0.9440254454400006,0.22890769288796808,0.94402575,-3.0948858831258974e-07
artificial intelligence and machine learning courses in india,USA,Broad match,existing searches,0.8299999918751407,1.3388705965400007,0.557541978013542,1.3388706,-4.802939623793634e-08
artificial intelligence and machine learning courses in singapore,USA,Broad match,new,0.8299999918751407,0.9830022380400012,0.5358304903555224,0.98300225,-7.386176781309928e-09
artificial intelligence course and machine learning,USA,Broad match,new,0.8299999918751407,0.8922109400000011,0.5358305369581615,0.89221096,-2.0388182475628014e-08
artificial intelligence course in pakistan,USA,Phrase match,existing searches,0.8299999918751407,0.8245549067000005,0.7068206234911535,0.82455474,1.653174016569281e-07
artificial intelligence course in pakistan,USA,Broad match,existing searches,0.8299999918751407,0.9423271996000007,0.7068206203201011,0.9423272,-1.7664238960435341e-09
artificial intelligence machine learning course,USA,Phrase match,new,0.8299999918751407,0.9650024292000009,0.5557586667068674,0.9650023,1.3084489836057145e-07
artificial intelligence machine learning course,USA,Broad match,new,0.8299999918751407,0.9249368246000009,0.5575420792501169,0.92493683,-6.39746611241776e-09
artificial intelligence marketing,USA,Exact match,existing searches,0.8299999918751407,0.7660278412,0.6446325513020813,0.7660278,3.301060791383037e-08
artificial intelligence marketing,USA,Phrase match,existing searches,0.8299999918751407,0.9776986514999999,0.6446324860527648,0.9776986,2.7365936183798567e-08
artificial intelligence marketing,USA,Broad match,existing searches,0.8299999918751407,0.9376330469000002,0.6446325276243349,0.9376331,-5.027178329175541e-08
artificial intelligence training,USA,Exact match,existing,0.8299999918751407,0.88564207684,0.8450020356078909,0.88564193,1.44352512165824e-07
artificial intelligence training,USA,Phrase match,existing,0.8299999918751407,1.09202542384,0.8450019158873099,1.0920253,1.4384122071220418e-07
artificial intelligence training,USA,Broad match,existing,0.8299999918751407,1.0599947637400007,0.8450018531164503,1.0599947,6.616919989710368e-08
artificial intelligence training,A,Exact match,existing,0.48000002455398866,1.1256979236399998,0.567929399946915,1.1256977,1.9166825904193274e-07
artificial intelligence training,A,Broad match,existing,0.48000002455398866,1.0936672635399998,0.5679293222748936,1.0936671,1.1399623756069843e-07
artificial intelligence training and certification,USA,Phrase match,existing searches,0.8299999918751407,0.658807212,0.5975524722386475,0.65880704,1.727391357730923e-07
artificial intelligence training and certification,USA,Broad match,existing searches,0.8299999918751407,0.7765795048999999,0.597552483968756,0.7765795,5.6553099980760635e-09
aws certified machine learning course,USA,Broad match,new,0.8299999918751407,1.0748299007400006,0.5116968398078412,1.0748298,8.392176331639689e-08
aws certified machine learning specialty course,USA,Broad match,new,0.8299999918751407,1.0916467803400003,0.5447435873430215,1.0916467,1.0904483427331968e-07
aws machine learning associate course,USA,Broad match,new,0.8299999918751407,1.0759904404400003,0.511696877074064,1.0759903,1.2118798609073167e-07
aws machine learning engineer associate course,USA,Broad match,new,0.8299999918751407,1.0475859214400014,0.5116970707510671,1.0475858,7.644641009108e-08
aws machine learning engineer course,USA,Broad match,new,0.8299999918751407,0.9851991424000002,0.511696923676703,0.98519915,-1.1023309154367666e-08
aws machine learning specialty course,USA,Exact match,new,0.8299999918751407,0.6273309667999998,0.5566053321059004,0.6273309,6.756141335273469e-08
aws machine learning specialty course,USA,Phrase match,new,0.8299999918751407,0.9638967080999998,0.5566054149557738,0.9638965,1.9511477034050984e-07
aws machine learning specialty course,USA,Broad match,new,0.8299999918751406,1.0816690009999999,0.6081667822767027,1.0816689,1.4724023422729715e-07
aws training,USA,Exact match,existing searches,0.8299999918751407,0.7590618251000003,0.6940222201977329,0.75906175,7.135015289705393e-08
aws training,USA,Phrase match,existing searches,0.8299999918751407,1.0956275664000006,0.6940221391348333,1.0956274,1.3929886533148306e-07
aws training,USA,Broad match,existing searches,0.8299999918751407,0.9723556835000013,0.6940220791642164,0.97235554,1.3893289319000246e-07
best place to learn ai and ml,USA,Broad match,existing searches,0.48000002455398866,1.0787067110900006,0.31029358462134216,1.0787066,8.896628234111859e-08
best site to learn ai,USA,Broad match,existing searches,0.8299999918751407,1.195416967290001,0.5329907936030198,1.1954166,3.975802231881431e-07
big data mit,USA,Exact match,existing searches,0.8299999918751407,3.4432491236300007,1.3532163076967731,3.443249,1.364321247088185e-07
big data mit,USA,Phrase match,existing searches,0.8299999918751407,3.5247375396299994,1.353216352801386,3.5247371,4.1995531674388076e-07
big data mit,USA,Broad match,existing searches,0.8299999918751407,3.5633949670300002,1.4300949010357376,3.5633948,1.821026320847352e-07
big data mit,A,Exact match,existing searches,0.5999999757829132,3.496034590540001,1.1650530975437854,3.4960344,2.067661974969326e-07
big data mit,A,Phrase match,existing searches,0.5999999757829131,3.496034590540001,1.1650530975437854,3.4960344,2.067661974969326e-07
big data mit,A,Broad match,existing searches,0.5999999757828949,3.53469201794,1.2419314073595555,3.534692,-3.108648938265901e-08
binary class,USA,Broad match,existing searches,0.8299999918751407,1.1936208479400008,0.5358304851050704,1.1936207,1.6617730547174858e-07
biotechnology and artificial intelligence,USA,Broad match,existing searches,0.8299999918751407,1.1741592665000002,0.5116968531889956,1.1741594,-1.4111566137842146e-07
bootcamp for data science,USA,Phrase match,existing searches,0.8299999918751407,1.3126524346400004,0.5429598944712382,1.3126522,2.0437724401745072e-07
bootcamp gratis,USA,Phrase match,existing searches,0.8299999918751407,0.9276425620000005,0.5566053768078923,0.9276424,1.5696688893118704e-07
bootcamp machine learning,USA,Phrase match,existing searches,0.8299999918751407,1.0940171019400005,0.54296000164398,1.0940169,1.9234069625895245e-07
bootcamp machine learning,USA,Broad match,existing searches,0.8299999918751407,1.0619864418400002,0.5447435929668618,1.0619863,1.1466867455567353e-07
bootcamp python data science,USA,Broad match,existing searches,0.8299999918751407,1.07937681684,0.544743597597904,1.0793767,1.1929971677204776e-07
codecademy,USA,Exact match,existing searches,0.8299999918751412,1.9025369532399998,0.7574455387884007,1.9025369,8.419092756284385e-08
codecademy,USA,Phrase match,existing searches,0.8299999918751412,2.11420776354,0.7574458311669532,2.1142075,2.5736019049205083e-07
codecademy,USA,Broad match,existing searches,0.8299999918751407,2.01333760274,0.7574458028132423,2.0133374,2.2900647955736986e-07
codecademy,A,Phrase match,existing searches,0.4800000245539886,1.9483102756400004,0.4803725677389994,1.9483104,-9.957362268053771e-08
codecademy,A,Broad match,existing searches,0.4800000245539884,1.9159990183399995,0.48037263074386916,1.9159992,-1.557780424654709e-07
codecademy machine learning,USA,Exact match,existing searches,0.8299999918751407,0.7157000606400007,0.6940222536665434,0.7157,8.991780220402035e-08
codecademy machine learning,USA,Phrase match,existing searches,0.8299999918751407,0.9273708709400008,0.6940222778241942,0.9273707,1.4387777547142377e-07
codecademy machine learning,USA,Broad match,existing searches,0.8299999918751407,0.9843386076400006,0.6940223239371502,0.9843386,2.6077958348302843e-08
coding ninjas machine learning course,USA,Broad match,new,0.48000002455398866,0.8625853705300006,0.31029361962210267,0.8625854,-5.48468914729483e-08
computer science course,USA,Exact match,existing searches,0.8299999918751407,0.9759001899000007,0.5099136400457221,0.9759002,1.671274485470775e-08
computer science course,USA,Phrase match,existing searches,0.8299999918751407,1.3124659312000007,0.5099133503665656,1.3124659,2.5056812180679344e-08
computer science course,USA,Broad match,existing searches,0.8299999918751407,1.2724003266000006,0.5116968225144598,1.2724004,-5.258090762794154e-08
course fpga,USA,Broad match,existing searches,0.8299999918751408,1.4715081627999997,0.5447434957658506,1.4715079,2.558862424173469e-07
courses on tensorflow,USA,Broad match,existing searches,0.8299999918751407,1.1395423142399999,0.5447435705151769,1.1395422,9.221698960004687e-08
cs50 harvard 2026,USA,Broad match,existing searches,0.4800000245539886,0.9002013589300008,0.310293593541512,0.90020144,-8.092748216004253e-08
cs50 harvard edu x,USA,Broad match,existing searches,0.48000002455398866,0.8899494499300014,0.3102934450243007,0.8899497,-2.294446934669736e-07
curso cs50 harvard,USA,Exact match,existing searches,0.8299999918751407,2.7462838061300006,1.5540560849157061,2.7462838,3.652245661456277e-08
curso cs50 harvard,USA,Phrase match,existing searches,0.8299999918751408,2.8277722221299997,1.554056249229609,2.8277724,-1.5679150910941075e-07
curso cs50 harvard,USA,Broad match,existing searches,0.8299999918751407,2.95329886233,1.5793735340753003,2.9532988,5.518583501284979e-08
curso cs50 harvard,A,Exact match,existing searches,0.5999999757829132,2.799069273040002,1.3658931131812984,2.7990696,-3.699806279122697e-07
curso cs50 harvard,A,Phrase match,existing searches,0.5999999757829132,2.7990692730400006,1.365893113181297,2.7990696,-3.6998062924453734e-07
curso cs50 harvard,A,Broad match,existing searches,0.5999999757829132,2.9245959132400006,1.3912103980269879,2.924596,-1.58003285566366e-07
curso de python mit,USA,Exact match,existing searches,0.8299999918751407,2.409408385690001,1.4158748339970382,2.4094083,5.477264242159663e-08
curso de python mit,USA,Phrase match,existing searches,0.8299999918751408,2.61579173269,1.4158748930903906,2.615792,-3.033665185725454e-07
curso de python mit,USA,Broad match,existing searches,0.8299999918751408,2.7178240360900006,1.4411922039671978,2.7178242,-1.8456734807159592e-07
curso de python mit,A,Exact match,existing searches,0.5999999757829132,2.755431417300001,1.2277120388286265,2.7554314,3.649488267143397e-09
curso de python mit,A,Phrase match,existing searches,0.5999999757829133,2.7554314173000014,1.227712038828627,2.7554314,3.649488711232607e-09
curso de python mit,A,Broad match,existing searches,0.5999999757829038,2.8574637207000015,1.2530293497054337,2.8574636,1.2244865876809286e-07
curso ia harvard,USA,Exact match,existing searches,0.8299999918751407,2.5792997207300012,1.4973336782113855,2.5792997,3.239076784566919e-08
curso ia harvard,USA,Phrase match,existing searches,0.8299999918751408,2.6607881367300013,1.4973336041067102,2.6607878,3.159139612129991e-07
curso ia harvard,USA,Broad match,existing searches,0.8299999918751407,2.7628204401300014,1.4411921079919399,2.7628205,-4.212402693326567e-08
curso ia harvard,A,Exact match,existing searches,0.5999999757829132,2.6320851876400013,1.309170825686266,2.632085,1.0272484018969408e-07
curso ia harvard,A,Phrase match,existing searches,0.5999999757829132,2.6320851876400013,1.309170825686266,2.632085,1.0272484018969408e-07
curso ia harvard,A,Broad match,existing searches,0.5999999757829073,2.734117491040002,1.2530292103622065,2.7341177,-2.5531314751248146e-07
cursos gratuitos mit,USA,Exact match,existing searches,0.8299999918751407,2.2185030260900005,1.4158748069623455,2.2185028,2.6615652881645246e-07
cursos gratuitos mit,USA,Phrase match,existing searches,0.8299999918751408,2.42488637309,1.4158748660556983,2.4248865,-9.198263173360033e-08
cursos gratuitos mit,USA,Broad match,existing searches,0.8299999918751408,2.7178240360900006,1.4411922039671978,2.7178242,-1.8456734807159592e-07
cursos gratuitos mit,A,Exact match,existing searches,0.5999999757829132,2.564526057700001,1.2277120117939342,2.5645258,2.1503337510608844e-07
cursos gratuitos mit,A,Phrase match,existing searches,0.5999999757829132,2.564526057700001,1.2277120117939342,2.5645258,2.1503337510608844e-07
