Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
academy openai con,USA,Broad match,existing searches,0.829999978616835,0.9368879146060004,0.5112143701991096,0.9368879,-5.2968009978116015e-09,0.1603322,2.110660488244164
ai and machine learning courses fees,USA,Exact match,new,0.8299999786168352,1.0924201979700003,0.5900434031549369,1.0924202,-2.240506069561832e-08,0.0,1.8286789860415675
ai and machine learning courses fees,USA,Broad match,new,0.8299999786168352,1.3062519326500004,0.5900431170753544,1.306252,-7.006606406179118e-08,0.02160871,1.828679872667825
ai bootcamp stanford,USA,Phrase match,existing searches,0.8299999786168347,0.7308452973060007,0.5340672681025858,0.7308454,-9.444433501926144e-08,0.2039541,2.0203446955948374
ai bootcamp stanford,USA,Broad match,existing searches,0.8299999786168352,0.8298033219060548,0.6478683989724763,0.82980365,-3.237047545567862e-07,0.2039541,1.6654616491762635
ai certification online,USA,Broad match,existing,0.8299999786168352,0.8720429263500005,0.5112142584708959,0.872043,-8.722269240202254e-08,0.08535373,2.1106609495386652
ai courses online,USA,Broad match,existing,0.8299999786168353,2.0904935169500005,0.4729685354512822,2.0904937,-1.620966303406135e-07,0.08535373,2.2813356308625474
ai internships,USA,Broad match,existing searches,0.8299999786168353,0.8533380901500004,0.5112144624873417,0.85333836,-2.706364375937298e-07,0.08535373,2.1106601072120554
ai machine learning courses fees,USA,Broad match,new,0.8299999786168352,1.3347936121060004,0.5900431123806587,1.3347937,-7.476075980505925e-08,0.02160865,1.8286798872177714
ai ml bootcamp,USA,Broad match,existing searches,0.8299999786168352,0.98860273905,0.5112143272896699,0.9886028,-7.800856316464434e-08,0.33266073,2.1106606654051987
ai online tutorial,USA,Phrase match,existing searches,0.8299999786168347,0.9161595846700006,0.5340671683835321,0.91615987,-2.835703558634606e-07,0.20395392,2.0203450728261547
ai online tutorial,USA,Broad match,existing searches,0.5600000188895301,0.7693761417700004,0.4596914479566764,0.76937634,-1.957582284051185e-07,0.20395392,1.5836710206212048
ai programing,USA,Broad match,existing searches,0.8299999786168352,1.8503823665500003,0.5112138179660162,1.8503828,-4.383206049229927e-07,0.08535373,2.110662768261898
ai research programs,USA,Broad match,existing searches,0.8299999786168352,0.7634062084500006,0.5112143072430304,0.7634063,-6.825288023648568e-08,0.33266068,2.1106607481721578
ai study,USA,Broad match,existing searches,0.5399999761931724,1.6622056455500007,0.3230370969660163,1.6622062,-5.273931145133304e-07,0.08535373,2.1731249309888856
ai tools for scientific research,USA,Broad match,existing searches,0.8299999786168352,0.9341316505500002,0.511214344126813,0.93413174,-9.097374242816869e-08,0.2890389,2.1106605958893567
ai with matlab,USA,Exact match,existing searches,0.5600000188891124,0.9510983075800008,0.3458903875055379,0.95109844,-1.3449763591744104e-07,0.0,2.104713084991963
ai with matlab,USA,Phrase match,existing searches,0.5600000188895301,1.2905468562500002,0.3458903053657534,1.290547,-1.5703277567169496e-07,0.02160871,2.1047135848071346
amazon aws machine learning course,USA,Broad match,new,0.8299999786168352,1.2916717650500005,0.5900431992617314,1.2916719,-1.0708897657529805e-07,0.15031546,1.8286796179532996
amazon course machine learning,USA,Broad match,new,0.8299999786168352,1.3484077078500003,0.590043328444025,1.3484079,-1.567206173724856e-07,0.02160871,1.8286792175877407
amazon free machine learning course,USA,Broad match,new,0.829999978616835,1.416868574606,0.5900432538853275,1.4168687,-1.1207002525992493e-07,0.225294,1.8286794486622242
amazon free machine learning courses,USA,Broad match,new,0.8299999786168352,1.2744847375060004,0.5900433498526496,1.2744849,-1.35311992721654e-07,0.09658718,1.8286791512375191
amazon machine learning course,USA,Phrase match,new,0.8299999786168352,1.1693754225500006,0.5900432496793646,1.1693754,2.9333013795707075e-09,0.22529393,1.828679461697469
amazon machine learning course,USA,Broad match,new,0.829999978616835,1.1965143559500004,0.5900432346388127,1.1965145,-1.3131654008624596e-07,0.22529393,1.8286795083115925
amazon machine learning courses,USA,Broad match,new,0.8299999786168352,1.2200543598500002,0.5900433377590883,1.2200545,-1.474055539851804e-07,0.02160871,1.8286791887182292
amazon machine learning free course,USA,Broad match,new,0.8299999786168352,1.388474236806,0.5900432575541386,1.3884743,-1.0840121422717176e-07,0.225294,1.8286794372917374
application of ai in environmental science,USA,Broad match,existing searches,0.5399999761937855,0.6296598651060004,0.3230375983365912,0.62965995,-8.562718445404016e-08,0.28903884,2.17312155819233
applied data science program mit,USA,Exact match,existing,0.829999978616835,2.356274708380001,1.3091317258970907,2.3562748,-1.3483594152319256e-07,0.06374502,0.8242103914046497
applied data science program mit,USA,Phrase match,existing,0.829999978616835,2.6768625046700008,1.3091318871468074,2.6768627,-2.1200480393446242e-07,0.21406043,0.8242102898841738
applied data science program mit,USA,Broad match,existing,0.8299999786168353,2.7083369252700007,1.4229329583663142,2.708337,-1.4328773856320256e-07,0.21406043,0.7582929089229181
applied data science program mit,A,Exact match,existing,0.599999992295805,2.785876353580002,1.1209550698580784,2.7858768,-3.973660427369907e-07,-0.0004348755,0.6958351953243769
applied data science program mit,A,Phrase match,existing,0.5999999922958049,2.897064717870001,1.1209550224354312,2.897065,-2.063701107779537e-07,0.14988053,0.6958352247620851
applied data science program mit,A,Broad match,existing,0.5999999922958051,2.928539138470001,1.2347560936549375,2.9285395,-3.760716249523455e-07,0.14988053,0.63170369759076
apply for mit,USA,Exact match,existing searches,0.5999999922956771,2.2218008025800007,1.1209548696194904,2.221801,-2.399767620175908e-07,0.07497835,0.6958353196227716
apply for mit,USA,Phrase match,existing searches,0.8299999786168352,2.7270685843500004,1.3091319016488896,2.727069,-3.1671201128347093e-07,0.22529387,0.8242102807538751
apply for mit,USA,Broad match,existing searches,0.5999999922957215,2.471468860850001,1.120955044970179,2.4714692,-3.030446524832087e-07,0.22529387,0.6958352107734957
