Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
6 s191,USA,Exact match,existing searches,1.0200000544571002,1.44617214016,0.7296017628101465,1.4461719,2.6039162848157105e-07,1.8174299164067065,0.3275878
6 s191,USA,Phrase match,existing searches,1.0200000544571015,1.5152539313600002,0.729601770715469,1.5152537,2.682969508782662e-07,1.8174298967146385,0.34919667
6 s191,USA,Broad match,existing searches,1.020000054457071,1.6449431079100008,0.8577423589895601,1.6449429,2.282331819092321e-07,1.545918837862048,0.5493026
ai and cloud computing,USA,Exact match,existing searches,0.829999986364589,1.0883753817899997,0.6854875009878452,1.0883752,1.710279757816125e-07,1.5740622268371576,0.0
ai and cloud computing,USA,Phrase match,existing searches,0.8299999863645944,1.15745717299,0.6854875386954902,1.157457,1.7893329840035221e-07,1.5740621402503572,0.15031534
ai and cloud computing,USA,Broad match,existing searches,0.8299999863645882,1.42732563714,0.7596617052933814,1.4273255,1.5000315922719665e-07,1.4203690600110674,0.15031528
ai and cloud computing,A,Broad match,existing searches,0.8299999863645859,1.7302098891400002,0.7596614381931923,1.73021,-5.749238507490873e-08,1.4203695594188597,0.15031534
ai and machine learning course in india,USA,Broad match,new,0.8299999863645947,0.98258329729,0.4400244484321203,0.98258317,1.3212123772810005e-07,2.452136434960894,0.15031534
ai courses in islamabad,USA,Broad match,existing searches,0.8299999863645947,1.04626801221,0.4400244614325646,1.0462679,1.4512168200475628e-07,2.45213636251296,0.22529379
ai free courses,USA,Broad match,existing searches,0.8299999863645947,1.1733170774500004,0.4400244977991214,1.1733168,2.4109288365714576e-07,2.45213615985207,0.1503154
ai machine learning course free,USA,Broad match,new,1.4699999584385566,1.6900964886300005,0.8484921366326248,1.6900961,3.487221633680093e-07,2.252230590555888,0.7235472
ai research programs,USA,Broad match,existing searches,1.4699999584387125,1.1622564844999996,0.848492150775024,1.1622561,3.628645626196914e-07,2.252230553016658,0.7307106
ai training,USA,Broad match,existing searches,1.4699999584387122,1.6551919490600002,0.8484921366477383,1.6551915,4.083419216094342e-07,2.2522305905160094,0.7235472
ai training courses,USA,Broad match,existing,0.8299999863645935,1.1733170774500004,0.4400244977991214,1.1733168,2.4109288365714576e-07,2.4521361598520666,0.21406043
analytics vidhya machine learning free course,USA,Broad match,new,0.8299999863645935,1.0502206333999995,0.4400245198135737,1.0502206,2.4688756816715344e-08,2.4521360371715515,0.21406054
analyticsvidhya review,USA,Phrase match,existing searches,0.8299999863645949,1.3413255604000005,0.5258756073207767,1.3413253,2.773494631735929e-07,2.051815994606114,0.08535373
analyticsvidhya review,USA,Broad match,existing searches,0.8299999863645899,1.1007888047099998,0.6000496475101402,1.1007886,2.114177635181847e-07,1.7981845114836652,0.08535373
analyticsvidhya review,A,Broad match,existing searches,0.8299999863645868,1.4036730567099998,0.6000493804099509,1.4036732,-1.1528707055674658e-07,1.7981853119101552,0.021173954
andrew ng,USA,Exact match,existing searches,1.0200000544571006,1.8548305571600003,0.7296017945333524,1.8548304,1.7290554477078501e-07,1.817429837384556,0.18886423
andrew ng,USA,Phrase match,existing searches,1.0200000544571006,2.28243874926,0.7296018542709866,2.2824388,-5.7754001581145076e-09,1.8174296885787955,0.21047294
andrew ng,USA,Broad match,existing searches,1.020000054457071,1.8330577798700003,0.857742387852636,1.8330576,1.3788696828775926e-07,1.5459187858417989,0.41057885
andrew ng ai course,USA,Broad match,existing,1.0200000544571013,1.3659396616,0.8577423540133302,1.3659395,1.636523072612306e-07,1.54591884683081,0.48555756
