Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
a1wizard,USA,Exact match,existing searches,0.8300000037907922,0.6662888455300009,0.516272820821253,0.6662891,-2.4558022859721973e-07,2.089980261234026,0.06374502
a1wizard,USA,Broad match,existing searches,1.289999969629664,1.5284247731900011,0.8528515434002673,1.5284247,3.3352354655846745e-08,1.966344522087005,0.65042245
about machine learning course,USA,Exact match,new,0.8300000037907923,0.6545524683300011,0.5162728216949456,0.65455276,-2.89410019616021e-07,2.089980257697136,0.0
about machine learning course,USA,Broad match,new,1.369999968232302,1.4366946513900003,0.915999561096116,1.4366946,2.93502053771988e-08,1.9443240306477747,0.48080617
ai,USA,Broad match,existing searches,1.550000049438877,1.46368729726,0.9639083112828272,1.4636873,-3.422067740288525e-09,2.090447857627513,0.43924052
ai and cloud computing,USA,Exact match,existing searches,0.8300000037907923,1.2101484755300007,0.516272864701601,1.2101487,-2.166010417692377e-07,2.089980083597223,0.0
ai and cloud computing,USA,Broad match,existing searches,1.369999968232302,1.5919676696900007,0.9159994995239852,1.5919677,-3.2221925572173404e-08,1.9443241613423587,1.1150429
ai certificate,USA,Broad match,existing,1.550000049438877,1.0433831384600012,0.9639081901133864,1.0433831,1.6969522675935877e-08,2.0904481204102145,0.48340368
ai course,USA,Broad match,existing,1.550000049438877,1.46368729726,0.9639083112828272,1.4636873,-3.422067740288525e-09,2.090447857627513,0.43924057
ai course online,USA,Broad match,existing,1.5500000494388768,1.4932117334600004,0.9639083019490752,1.4932117,-1.2755819955856396e-08,2.090447877869814,0.48340362
ai courses,USA,Broad match,existing searches,1.5500000494388773,1.24315897586,0.9639081752504112,1.243159,-7.98498389631419e-08,2.0904481526438645,0.3141182
ai courses online,USA,Broad match,existing,1.550000049438878,2.577740037540001,0.9639081598315662,2.5777402,-1.548733288281312e-07,2.090448186083043,0.48340356
ai hackathon 2025,USA,Broad match,existing searches,0.8300000037907925,1.103032533050001,0.5792009867433909,1.1030326,-5.590873919381068e-08,1.8629111994349383,0.1603322
ai in process engineering,USA,Exact match,existing searches,0.8300000037907922,0.5045564528300008,0.5021970141424379,0.5045567,-2.626584330034376e-07,2.148559180047203,0.0
ai learning,USA,Broad match,existing,1.550000049438877,3.3043949888100004,0.9639079854835844,3.3043952,-2.1001202110682018e-07,2.090448564195297,0.43924057
ai machine learning training,USA,Exact match,existing,0.8300000037907922,1.8913953776800008,0.502196955248055,1.8913954,-7.195836593254512e-08,2.148559432016208,0.18234521
ai online courses,USA,Broad match,existing searches,1.5500000494388786,2.577740037540001,0.9639081598315656,2.5777402,-1.5487332927222044e-07,2.090448186083045,0.48340356
ai study,USA,Broad match,existing searches,1.5500000494388688,1.4932117334600004,0.9639083019490752,1.4932117,-1.2755819955856396e-08,2.0904478778698032,0.43924057
ai technology,USA,Broad match,existing searches,1.5500000494388777,1.4440543636600007,1.187630651883267,1.4440542,1.1771120922432489e-07,1.6966554888721386,0.480806
ai with machine learning course,USA,Exact match,new,0.8300000037907924,0.9152337921500004,0.5162728143572605,0.915234,-2.371430599668045e-07,2.08998028740162,0.06374502
ai with machine learning course,USA,Broad match,new,1.369999968232302,1.6973759752100004,0.9159995537584318,1.697376,-3.759212363618758e-08,1.9443240462229303,0.5679474
ai with matlab,USA,Broad match,existing searches,0.8300000037907924,0.8281126241500008,0.5792011241728889,0.8281126,2.19161140346813e-08,1.8629107574141268,0.02160865
aiml course online,USA,Exact match,existing searches,0.8300000037907923,0.9525129714600012,0.5162728348366186,0.95251316,-1.8686137948087378e-07,2.0899802044969,0.07497841
aiml course online,USA,Broad match,existing searches,1.3699999682323032,1.4523506986600003,0.9159996139508328,1.4523506,8.220492220267772e-08,1.9443239184570127,0.69009227
analytics vidhya machine learning free course,USA,Exact match,new,0.8300000037907923,0.7974061446500009,0.5037175195527261,0.7974063,-1.711535269066644e-07,2.1420736088078165,0.06374502
analytics vidhya machine learning free course,USA,Broad match,new,1.369999968232302,1.4032055992100003,0.9580776351902252,1.4032055,8.525583794494197e-08,1.8589307309614604,0.5679473
andrej karpathy machine learning course,USA,Exact match,new,0.8300000037907923,0.6980947093500005,0.5162727968229162,0.69809496,-2.5467740427664864e-07,2.089980358384313,0.07497847
andrej karpathy machine learning course,USA,Broad match,new,1.369999968232302,1.460908240510001,0.915999597741141,1.4609082,6.599523039163557e-08,1.9443239528641127,0.6074912
andrew ng,USA,Exact match,existing searches,0.8300000037907922,0.9609877268200008,0.5021970967178432,0.9609879,-1.987094792044175e-07,2.1485588267633107,0.0
andrew ng,USA,Broad match,existing searches,1.5500000494388746,1.335198890480001,1.1133052372064185,1.335199,-1.0797123195516178e-07,1.809925972617099,0.36734748
andrew ng ai course,USA,Exact match,existing,0.8300000037907922,0.9179243604300008,0.5021971027014243,0.9179246,-2.225282205170487e-07,2.1485588011636487,0.07497847
andrew ng course introduction to machine learning,USA,Exact match,new,0.8300000037907922,0.8739017096300008,0.502197012021053,0.873902,-3.132085917290084e-07,2.148559189123165,0.0
andrew ng coursera,USA,Exact match,existing searches,0.8300000037907922,0.9231658602200006,0.502197119041488,0.9231661,-2.3599047915823245e-07,2.1485587312556653,0.0
andrew ng education,USA,Exact match,existing,0.8300000037907922,0.9970670821100004,0.5021970750718838,0.9970672,-1.3094847139960566e-07,2.14855891937161,0.0
andrew ng free machine learning course,USA,Exact match,new,0.8300000037907923,0.6376832567500011,0.5162728123711483,0.6376835,-2.540303333242733e-07,2.0899802954418165,0.0
andrew ng free machine learning course,USA,Phrase match,new,0.8300000037907924,1.0379287477100008,0.4738134022319429,1.0379287,4.726291824574957e-08,2.27726780172384,0.15031528
andrew ng free machine learning course,USA,Broad match,new,1.3699999682323023,1.479457422910001,0.9159995762684604,1.4794574,4.452254986908599e-08,1.9443239984425704,0.49605435
andrew ng machine learning,USA,Exact match,existing searches,0.8300000037907922,0.7811654627600007,0.5021971285620026,0.7811657,-2.562722869470236e-07,2.148558690523882,0.0
andrew ng machine learning course free,USA,Exact match,new,0.8300000037907922,0.6955036883500013,0.502197018757144,0.695504,-3.213736620155672e-07,2.1485591603040173,0.07497847
andrew ng machine learning course on coursera,USA,Exact match,new,0.8300000037907922,0.7036280016300012,0.5021970103380013,0.70362836,-3.595951270085607e-07,2.1485591963237973,0.0
andrew ng machine learning course reddit,USA,Exact match,new,0.8300000037907922,0.7744643233500013,0.5021970115385541,0.77446467,-3.434934130464029e-07,2.148559191187449,0.0
andrew ng machine learning course slides,USA,Exact match,new,0.8300000037907922,0.6246673666300009,0.5021970101060103,0.6246677,-3.374753763107919e-07,2.148559197316329,0.0
andrew ng machine learning free course,USA,Exact match,new,0.8300000037907923,0.6376832567500011,0.5162728123711483,0.6376835,-2.540303333242733e-07,2.0899802954418165,0.0
andrew ng machine learning free course,USA,Broad match,new,1.3699999682323023,1.4794574229100008,0.9159995762684604,1.4794574,4.4522549647041394e-08,1.9443239984425704,0.5249691
andrew ng ml,USA,Exact match,existing,0.8300000037907922,0.8629041678440005,0.50219712324256,0.8629044,-2.615917295001325e-07,2.1485587132821458,0.0
andrew ng ml course,USA,Exact match,existing,0.8300000037907922,0.8389637254300005,0.5021971248211748,0.838964,-2.600131147056928e-07,2.1485587065283305,0.0
andrewng,USA,Exact match,existing searches,0.8300000037907922,1.3936624140800002,0.5162728638709548,1.3936625,-3.861775366154063e-08,2.089980086959852,0.07497859
andrewng,USA,Broad match,existing searches,1.5500000494388688,2.054905589540001,1.414413031060692,2.054906,-3.018784560104848e-07,1.4246192731690597,0.62733936
andrewng,A,Broad match,existing searches,1.5500000494388857,2.678727030140001,1.5146775239525616,2.6787271,-1.1982337833060797e-07,1.33031621081456,0.648893
applied machine learning online course download,USA,Exact match,new,0.8300000037907922,0.5216665908500012,0.5162728231205996,0.5216668,-2.339676562490567e-07,2.0899802519257906,0.06374502
applied machine learning online course download,USA,Broad match,new,1.3699999682323023,1.534900402010001,0.9159995664959324,1.5349004,-2.485462302637132e-08,1.944324019185987,0.6121104
arteficial intellegence,USA,Broad match,existing searches,1.5500000494388777,1.3500682808600009,0.9639082051954806,1.3500683,-4.990476965005541e-08,2.0904480877013585,0.5948405
artificial intelligence,USA,Broad match,existing searches,1.5500000494388768,1.4945745120600002,1.1133051763132351,1.4945747,-1.5396325414585021e-07,1.809926071612558,0.34303284
artificial intelligence a modern approach 3rd edition solution manual pdf,USA,Exact match,existing searches,0.8300000037907922,0.7559524744100014,0.5021969645566383,0.7559528,-3.010683616855303e-07,2.1485593921911077,0.0
artificial intelligence ai and machine learning course,USA,Exact match,new,0.8300000037907922,0.6311595936500014,0.5162728478394927,0.63115984,-2.483643113393441e-07,2.089980151858552,0.0
artificial intelligence ai and machine learning course,USA,Phrase match,new,0.8300000037907922,0.8293108497100008,0.4738134000735414,0.8293111,-2.23116384701072e-07,2.2772678120976666,0.15031534
artificial intelligence ai and machine learning course,USA,Broad match,new,1.369999968232302,1.3859834777100033,0.9159995125515408,1.3859835,1.0607952516394905e-08,1.9443241336897332,0.4960543
artificial intelligence and education,USA,Broad match,existing,1.5500000494388575,1.4641384061599998,1.1133052285934717,1.4641386,-2.2089230733435283e-07,1.809925986619345,0.36734748
artificial intelligence and machine learning course,USA,Exact match,existing,0.8300000037907922,0.8096289866600008,0.5162729256782503,0.80962914,-1.556243924838441e-07,2.089979836751076,0.0
artificial intelligence and machine learning course,USA,Broad match,existing,1.369999968232302,1.182349450780001,0.9159995390902428,1.1823494,7.344332031422596e-09,1.9443240773580035,0.4960543
artificial intelligence and machine learning course in india,USA,Exact match,new,0.8300000037907923,0.8006099877300005,0.5162728545608263,0.80061024,-2.565441389323908e-07,2.0899801246491925,0.0
artificial intelligence and machine learning course in india,USA,Phrase match,new,1.3699999682322996,1.5083606953900004,0.7813186164181376,1.5083606,7.107664590222387e-08,2.279479742677542,0.36727512
artificial intelligence and machine learning course in india,USA,Broad match,new,1.369999968232302,1.6423841538900008,0.9159995737546552,1.6423842,-1.7595900070332966e-08,1.9443240037784368,0.4960544
artificial intelligence and machine learning free course with certificate,USA,Exact match,new,0.8300000037907923,0.665999449150001,0.5162728496951212,0.6659997,-2.6140984399347644e-07,2.0899801443465806,0.0
artificial intelligence and machine learning free course with certificate,USA,Phrase match,new,1.289999969629663,1.0328635486100002,0.7181706043217464,1.0328635,5.0875930357463524e-08,2.335099696961771,0.395638
artificial intelligence and machine learning free course with certificate,USA,Broad match,new,1.369999968232302,1.40149468131,0.9159995014184136,1.4014947,-6.012981934588879e-08,1.944324157321196,0.49605435
artificial intelligence and python,USA,Broad match,existing searches,1.5500000494388777,1.24402059748,0.9639081819278608,1.2440206,1.6234577682183726e-08,2.0904481381623383,0.5578408
artificial intelligence and robotics,USA,Exact match,existing searches,0.8300000037907922,0.6487552495500004,0.5021970541974461,0.64875555,-3.0083452107199093e-07,2.148559008679102,0.0
artificial intelligence course in pakistan,USA,Exact match,existing searches,0.8300000037907923,0.7449600841500013,0.5162728275753705,0.74496037,-2.835295946912453e-07,2.0899802338919478,0.07497847
artificial intelligence course in pakistan,USA,Broad match,existing searches,1.369999968232302,1.5077736153100054,0.9159995688889544,1.5077736,-2.2461601023593413e-08,1.9443240141064968,0.60749125
artificial intelligence for image processing,USA,Exact match,existing searches,0.8300000037907922,0.72381988075,0.5021970560811158,0.7238202,-3.287531737949934e-07,2.1485590006201627,0.0
artificial intelligence for mechanical engineers,USA,Exact match,existing searches,0.8300000037907922,0.7036280016300006,0.5021970103380008,0.70362836,-3.595951275636722e-07,2.1485591963237995,0.0
artificial intelligence free course with certificate,USA,Phrase match,existing searches,0.8300000037907922,0.7310358524600006,0.4738134384432769,0.7310361,-2.741536163641811e-07,2.2772676276829653,0.22529387
artificial intelligence free course with certificate,USA,Broad match,existing searches,1.369999968232302,1.1725645276600007,0.9159995528751496,1.1725646,-9.808005052569513e-08,1.944324048097808,0.69915885
artificial intelligence google,USA,Broad match,existing searches,1.550000049438879,1.3685017516100002,0.9639081944906308,1.3685018,-3.0807297157764424e-08,2.0904481109171944,0.3871959
artificial intelligence in healthcare,USA,Broad match,existing searches,1.5500000494388777,1.52152792586,0.9639082349649196,1.521528,-7.97399755114725e-08,2.090448023139749,0.3962624
artificial intelligence in it,USA,Exact match,existing,0.8300000037907922,0.8161463288200004,0.5021970716846091,0.8161467,-3.429520027964373e-07,2.148558933863449,0.0
artificial intelligence journal pdf,USA,Exact match,existing searches,0.8300000037907922,0.6002542986100006,0.5021970136587905,0.6002546,-2.966696930339907e-07,2.1485591821164007,0.06374502
artificial intelligence learning,USA,Exact match,existing searches,0.8300000037907922,1.1128791714300004,0.5021969223607865,1.1128794,-2.2405492394739213e-07,2.1485595727184856,0.06374502
artificial intelligence learning,USA,Broad match,existing searches,1.5500000494388684,1.18639982716,1.113305138804077,1.1864,-2.287253149102497e-07,1.8099261325920597,0.4392407
artificial intelligence machine learning course,USA,Exact match,new,0.8300000037907922,0.8096289866600007,0.5162729256782502,0.80962914,-1.556243925948664e-07,2.089979836751076,0.0
artificial intelligence machine learning course,USA,Broad match,new,1.369999968232302,1.1823494507800012,0.9159995390902428,1.1823494,7.3443322534672015e-09,1.9443240773580035,0.4960543
artificial intelligence models,USA,Broad match,existing searches,1.5500000494388777,1.3500682808600009,0.9639082051954806,1.3500683,-4.990476965005541e-08,2.0904480877013585,0.38719583
artificial intelligence news,USA,Broad match,existing searches,1.5500000494388744,1.46368729726,0.9639083112828272,1.4636873,-3.422067740288525e-09,2.0904478576275096,0.48340356
artificial intelligence online course,USA,Broad match,existing,1.5500000494388688,1.3500682808600004,0.96390820519548,1.3500683,-4.9904770094144624e-08,2.090448087701348,0.44994855
aws certified machine learning engineer associate course,USA,Exact match,new,0.8300000037907924,0.5873193455100008,0.5162728441119142,0.58731955,-2.073884062259168e-07,2.089980166948568,0.0
aws certified machine learning engineer associate course,USA,Broad match,new,1.3699999682323027,1.54092117357,0.9159995536778798,1.5409211,8.15366139050866e-08,1.944324046393913,0.47173965
aws machine learning engineer associate course,USA,Exact match,new,0.8300000037907922,0.5578727421500007,0.5021969971396247,0.5578731,-3.2809002004086096e-07,2.148559252790669,0.0
aws machine learning engineer course,USA,Exact match,new,0.8300000037907922,0.6067394050500008,0.5162728014132592,0.60673964,-2.351859000881973e-07,2.089980339801644,0.0
aws machine learning engineer course,USA,Broad match,new,1.3699999682323023,1.5603412331100002,0.9159995854850308,1.5603411,1.1334376481819677e-07,1.944323978879244,0.480806
big data and machine learning course,USA,Exact match,new,0.8300000037907922,0.7842313333500005,0.5021970554340459,0.78423166,-3.294002436371457e-07,2.148559003388534,0.0
big data and machine learning in quantitative investment,USA,Exact match,existing searches,0.8300000037907923,0.7143605113700043,0.5037175626233231,0.71436065,-1.4298409112267765e-07,2.1420734256488485,0.18234527
big data and machine learning in quantitative investment,USA,Broad match,existing searches,1.369999968232302,1.558234530970002,0.9580775680984506,1.5582345,7.776870813991368e-08,1.858930861137728,0.7307106
big data machine learning course,USA,Exact match,new,0.8300000037907922,0.723819880750001,0.5021970560811168,0.7238202,-3.287531727957927e-07,2.1485590006201587,0.06374502
class central,USA,Broad match,existing searches,1.5500000494388777,1.3500682808600004,0.96390820519548,1.3500683,-4.9904770094144624e-08,2.09044808770136,0.4392407
cognitive ai,USA,Broad match,existing searches,1.550000049438877,1.5766297874800002,0.9639081058851516,1.5766299,-8.961045394606516e-08,2.0904483030777885,0.4392407
cognitiveai,USA,Broad match,existing searches,1.5500000494388535,2.1825005659900003,0.9639080414614968,2.1825008,-2.7324339813006304e-07,2.090448442794736,0.43924046
computer science,USA,Broad match,existing searches,1.5500000494388688,1.4932117334600004,0.9639083019490752,1.4932117,-1.2755819955856396e-08,2.0904478778698032,0.3141179
computer science online degree,USA,Broad match,existing searches,1.5500000494388797,1.5804787684200003,0.9639081764934256,1.5804788,-1.9002179829641364e-08,2.090448149948116,0.6020038
