Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
2020 machine learning roadmap,USA,Exact match,existing searches,0.4799999757645883,0.5810197268399995,0.3462243948850434,0.5810197,2.7266482627297254e-08,1.8022992536419944,0.18234518
ai and machine learning in finance course,USA,Broad match,new,0.5600000267334702,1.0059669882399995,0.4315319329841096,1.005967,-3.274846482881344e-08,1.687013124890386,0.08535373
ai and ml degree,USA,Exact match,existing searches,0.5600000267334712,0.9308692292300004,0.4177223519411819,0.93086934,-1.1166660618400217e-07,1.742784486801941,0.18234521
ai and ml degree,USA,Phrase match,existing searches,0.8299999773519973,1.2610076109300012,0.6069552937875147,1.2610078,-1.7486711789693748e-07,1.7777256110980342,0.20395386
ai bootcamp stanford,USA,Exact match,existing searches,0.4799999757645884,0.4045021381399997,0.373448241146601,0.4045021,4.434803801967036e-08,1.6709141983855462,0.18234527
ai bootcamp stanford,USA,Phrase match,existing searches,0.4799999757645929,0.6158637931400002,0.3734482755714119,0.61586374,5.2695816821213284e-08,1.67091404435913,0.18234539
ai course,USA,Exact match,existing,0.4799999757645901,1.5983460977400004,0.2908421590650736,1.5983466,-4.932557882142419e-07,2.1454935230155274,0.06374502
ai course,USA,Broad match,existing,0.8299999773519978,2.18683589444,0.6207643841250587,2.1868362,-3.482357811002146e-07,1.7381795704636025,0.08535367
ai machine learning training,USA,Exact match,existing,0.8299999773519967,0.9192523744400002,0.6520993497665383,0.9192525,-1.4039917217711917e-07,1.6546557989114612,0.18234521
ai machine learning training,USA,Phrase match,existing,0.8299999773519967,1.0006416674400005,0.6520994241977365,1.0006417,-3.61656515845965e-08,1.6546556100476022,0.20395392
ai machine learning training,USA,Broad match,existing,0.8299999773519978,1.26275942324,0.6520993470986425,1.2627594,-2.3857778419511533e-08,1.6546558056810596,0.20395383
ai ml bootcamp,USA,Exact match,existing searches,0.4799999757646024,0.5394033125400046,0.3734480968474845,0.53940344,-1.2602811061412922e-07,1.6709148440213464,0.18234527
ai ml bootcamp,USA,Phrase match,existing searches,0.4799999757645831,0.8793751165399999,0.3734481498728246,0.87937516,-4.3200448107683094e-08,1.6709146067705978,0.18234539
ai ml bootcamp,USA,Broad match,existing searches,0.4799999757645833,1.13873100544,0.3451941039660009,1.1387311,-1.165769067945633e-07,1.8076785244148248,0.18234539
ai ml course,USA,Exact match,existing,0.4799999757645901,0.5617686959400001,0.2908427568569007,0.56176853,1.641406837116222e-07,2.1454891132151697,0.06374493
