Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
ai and machine,USA,Broad match,existing,0.8300000169313086,0.9770833717800004,0.4900738464809281,0.97708344,-7.281533653813457e-08,0.02160871,2.20170904805199
ai and machine learning,USA,Broad match,existing,1.28999998047906,1.14138964712,0.8172853976426135,1.1413895,1.5794611085695465e-07,0.46703738,2.051914764976756
ai and machine learning courses in chennai,USA,Broad match,new,1.2899999804790598,1.52855656788,0.8156610552991284,1.5285566,-1.7431889709484952e-08,0.46703708,2.056001035880976
ai and machine learning courses in hyderabad,USA,Broad match,new,1.28999998047906,1.5285565678800002,0.8156610552991286,1.5285566,-1.7431889487440344e-08,0.7071806,2.0560010358809757
ai and machine learning courses in india,USA,Broad match,new,1.2899999804790598,1.3979445409800002,0.8156610441233108,1.3979446,-2.8607707314165512e-08,0.59574383,2.0560010640513693
ai and machine learning engineer course,USA,Broad match,new,1.2899999804790598,1.15350285722,0.8172854240058123,1.1535028,3.5297697653646765e-08,0.42287433,2.051914698788084
ai and machine learning free course with certificate,USA,Broad match,new,0.8300000169313086,1.0100627250100005,0.490073830547415,1.0100628,-8.874884960263787e-08,0.15031546,2.2017091196350003
ai and ml degree,USA,Broad match,existing searches,1.2899999804790596,1.4706602362700032,0.7808941272802876,1.4706603,-9.259504807346276e-08,0.640316,2.1475382078534304
ai certificate,USA,Broad match,existing,0.8300000169313086,0.9096520958800008,0.4900739906687428,0.9096521,-1.8034489013274424e-08,0.08535373,2.201708400273038
ai classes,USA,Broad match,existing,0.8300000169313086,1.5778828948000008,0.5630892603853279,1.5778828,1.2807636795564292e-07,0.08535385,1.9162148844258373
ai courses,USA,Broad match,existing searches,0.8300000169313089,1.3346983707100006,0.4884496247917267,1.3346983,5.12748810077568e-08,0.02160865,2.2090303016831747
ai for mechanical engineers,USA,Broad match,existing searches,0.8300000169313086,1.0944686841800009,0.4900738906695638,1.0944687,-2.862670078762619e-08,0.08535373,2.201708849529847
ai machine learning,USA,Broad match,existing,1.28999998047906,1.559488495020001,0.8865776855030942,1.5594883,1.9851121191294402e-07,0.59615314,1.8915431800780704
ai machine learning courses,USA,Broad match,existing,1.28999998047906,1.3958803184500002,0.884953475760486,1.3958801,2.153387330672274e-07,0.41380787,1.8950148460422123
ai machine learning engineer course,USA,Broad match,new,0.8300000169313086,0.985712697980001,0.490073940035894,0.98571265,5.054195173492816e-08,0.02160871,2.2017086277464033
ai machine learning engineer salary,USA,Broad match,existing searches,0.8300000169313086,1.008179960080001,0.4900738571365806,1.00818,-6.215968406664274e-08,0.1603322,2.2017090001803354
ai masters,USA,Broad match,existing,1.2899999804790598,1.17734543537,0.8849533901105244,1.1773454,4.028180433657269e-08,0.7690228,1.8950150294506838
ai ml algorithms,USA,Broad match,existing,1.2899999804790596,1.2059303323499997,0.8849533597700436,1.2059301,2.1855758025601801e-07,0.4579708,1.895015094420963
ai online tutorial,USA,Broad match,existing searches,1.28999998047906,0.97780449707,0.7808941157528614,0.9778044,7.469146001692907e-08,0.596153,2.1475382395550255
ai required skills,USA,Broad match,existing searches,0.8300000169313086,1.1406604273100007,0.4900738222379792,1.1406605,-9.70582854087354e-08,0.21406043,2.20170915696603
ai training courses,USA,Phrase match,existing,0.6699999850425282,0.9538726485400002,0.2957271016268532,0.9538728,-1.513333518499138e-07,0.2140606,2.9452829171345605
ai training courses,USA,Broad match,existing,0.8300000169313086,1.17857766954,0.5630891403346776,1.1785777,8.02571764602078e-09,0.21406043,1.9162152929630056
ai tutorials,USA,Broad match,existing searches,1.28999998047906,0.90364930276,0.7808941328915306,0.90364933,-2.7379160272289482e-08,0.596153,2.1475381924219428
ai vs machine learning,USA,Broad match,existing searches,1.2899999804790598,1.3458625740500008,0.886577732035688,1.3458625,6.62298713649534e-08,0.6403161,1.8915430807992282
ai with machine learning course,USA,Broad match,new,0.8300000169313086,1.0266882217100006,0.490073922889505,1.0266883,-1.1561604917886825e-07,0.21406054,2.201708704778359
andrewng,USA,Exact match,existing searches,1.3399999700850591,1.5828778330699995,1.2512543086425858,1.5828778,7.790489964243363e-08,0.34769285,1.3922029671173506
andrewng,USA,Phrase match,existing searches,1.3399999700850591,2.2819934565700004,1.2512542683757255,2.2819932,3.058589408411194e-07,0.49800825,1.3922030119201085
andrewng,USA,Broad match,existing searches,1.3399999700850591,1.88779765045,1.331814643495807,1.8877976,5.6379565460673575e-08,0.6981143,1.3079897939386649
andrewng,A,Exact match,existing searches,1.370000051710937,2.10488064587,1.411211088298589,2.1048806,7.45046437877761e-08,0.29847157,1.262036616627964
andrewng,A,Broad match,existing searches,1.370000051710937,2.4098004632500003,1.491771572163422,2.4098008,-3.046485592683723e-07,0.648893,1.1938825624900107
applied machine learning course,USA,Broad match,existing searches,0.8300000169313086,0.9200828272100008,0.4900739389653717,0.92008287,-3.993553765457848e-08,0.15031534,2.201708632555837
applied machine learning online course,USA,Broad match,new,0.8300000169313086,0.9770947028100002,0.4900739718377102,0.9770947,-7.063199247703267e-09,0.15031534,2.2017084848734143
