Location,Region,Opt_Conversions,Act_Conversions,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alabama, United States",USA,0.010614231511092802,0.005555925238135092,0.0003303827239365217,0.00017293590329590946,0.4315523074904837,0.225892223497861,3.140170430552499,1.79869107913406
"Arizona, United States",USA,0.021507784904056467,0.011258059035168477,0.0005104359624831567,0.0002671831722765928,0.6667413320257505,0.3489998300902228,4.851512503384345,2.778948612228479
"Arkansas, United States",USA,0.0007066843611332837,0.0003699076540126785,4.4906389661274784e-05,2.3505850933424583e-05,0.058657595192881266,0.0307037973686413,0.4268192818226697,0.24448228260074598
Australia,A,0.17361981734793253,0.027461314534382324,0.004468036465192204,0.0007067059313617806,8.206601107724628,1.2980318590348987,15.151665088812493,4.306433919681009
Austria,A,0.00904043353402433,0.0014299185000725152,0.00048645036621338506,7.694148465310727e-05,0.8934806475551194,0.1413211548525276,1.6496134462229228,0.4688561460100917
Austria,B,0.026040234588225266,0.002234623747813841,5.360526979329818e-05,4.600097148980255e-06,0.1649214857254267,0.01415261706948766,0.28442621304925547,0.039437791241717625
Belgium,A,0.04691084067483415,0.0074198520106855586,0.001371397624915899,0.00021691291987739695,2.5188946767652665,0.39841165630886427,4.650579214873247,1.3217961167767118
"Boston, Massachusetts, United States",USA,0.0,0.0,3.4214392122876027e-06,1.7909219758799682e-06,0.004469150109933811,0.0023393369423726704,0.03251956432934626,0.018627221531485407
Brazil,B,0.4218192500360141,0.036198111434899455,0.009029313963932983,0.0007748439954298781,27.779505256763816,2.3838779923032405,47.9089758730269,6.642932691853266
Brazil,C,0.0,0.07835966812840935,0.0,0.0006389875313869395,0.0,3.430795054631077,0.0,3.390697841124956
"Calgary, Alberta, Canada",USA,0.0008379656456125897,0.00043862567669487575,6.671806463960826e-05,3.492297852965938e-05,0.08714842714370932,0.045617070376267076,0.6341315044222522,0.3632308198639655
"California, United States",USA,0.15581133214520496,0.0815580583246452,0.00542618875073737,0.002840290321122137,7.087792752473154,3.710042182044157,51.57399655357259,29.541609147590144
Canada,A,0.22269911939965634,0.035224150432714145,0.007843758443247398,0.001240641310606118,14.406909440097738,2.2787299148578284,26.599156451718294,7.5600608188706495
Canada,USA,0.0008435520832500068,0.0004415498478728415,2.523311419062107e-05,1.3208049572114766e-05,0.03295998206076186,0.017252609949998443,0.2398317869289287,0.1373757587947049
Chile,B,0.0797048180354595,0.006839810854766863,0.0017883705468540467,0.00015346771475315045,5.502084566537097,0.47215737604849944,9.4889824103472,1.3157173643865137
China,B,0.08846084691575026,0.00759120308996927,0.0016286127362200727,0.000139758214697308,5.010575138684346,0.4299788528085133,8.641317446456986,1.1981823681200792
Colombia,B,0.12057713624122811,0.01034723904560634,0.002714472115783001,0.00023294044576119093,8.351320234398747,0.7166624577884639,14.40281948579026,1.997057099917767
"Colorado, United States",USA,0.027652866305215455,0.0144746473309309,0.0008209315709982566,0.00042970934158769993,1.0723167045022437,0.5612946576105426,7.802662966272519,4.46936896621078
"Connecticut, United States",USA,0.01723416011143226,0.009021068084024612,0.00048135372917871216,0.00025196033548161305,0.6287535560913131,0.3291154660800551,4.575096206584903,2.6206172292108536
"Delaware, United States",USA,0.0005586437637417264,0.0002924171177965838,3.592511172901983e-05,1.8804680746739667e-05,0.04692607615430502,0.02456303789491304,0.3414554254581358,0.1955858260805968
Denmark,A,0.1038251851227124,0.01642195060908022,0.0013375693657911854,0.0002115623298458874,2.4567611129575395,0.3885840377516649,4.535863398028815,1.2891913778330337
"District of Columbia, United States",USA,0.0,0.0,4.2767990153595034e-06,2.2386524698499604e-06,0.005586437637417264,0.002924171177965838,0.04064945541168283,0.02328402691435676
"Edmonton, Alberta, Canada",USA,0.0008379656456125896,0.00043862567669487575,3.01514330582845e-05,1.5782499912442225e-05,0.03938438534379171,0.02061540680465916,0.286578660652364,0.16415238974621518
Egypt,B,0.33437831230830267,0.028694431108386233,0.003388064650685629,0.00029074429809377173,10.423688903711673,0.8945012643853154,17.976859399764457,2.4926240819682977
Finland,A,0.006213356380772734,0.0009827618557199415,0.0004536369548624126,7.1751412322543e-05,0.8332110906616237,0.13178836485204415,1.5383391038838243,0.43722954923472385
"Florida, United States",USA,0.04378370498325781,0.022918191607307254,0.0017517768766912526,0.0009169520516505437,2.2882048562861113,1.1977405144948072,16.650016936625285,9.537137424120528
France,A,0.14466557661353158,0.0228816442867274,0.003248189441155023,0.0005137636548255465,5.96606479681798,0.9436479338622878,11.015012733402298,3.130707033371975
