N_Estimators,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
5,51.722995328261895,8.712538559342523,92.37666671433847,10.568725172015329,0.06004561393876601,0.008531550992644698,0.5599140688655481,45.904761904761905,11.298315247754497,-0.5770048372926067,0.5193710628477591,-0.7655299530198884,122.27798303225806,2.7533507291456325,331.8109677419355,10.232678848688424,0.25609076601523956,0.006712483100639549,0.3685170019074211,35.225806451612904,0.7865942340710879
10,90.63266909523809,7.680651725469155,147.18809524812576,4.290236989647325,0.1073121606442707,0.006665364377861821,0.61576086668186,55.19047619047619,6.3698019135004165,-0.2587981348095319,0.670915760995341,-0.5809604449467549,122.27798303225806,2.7533507291456325,331.8109677419355,10.232678848688424,0.25609076601523956,0.006712483100639549,0.3685170019074211,35.225806451612904,0.7865942340710879
20,100.73041519047621,7.861264398006636,175.82571400446307,1.2004013105703033,0.12932913561387843,0.004848599796962115,0.5728992244440385,112.71428571428571,9.84961755533658,-0.1762178873697762,0.554607308424707,-0.49498711872265533,122.27798303225806,2.7533507291456325,331.8109677419355,10.232678848688424,0.25609076601523956,0.006712483100639549,0.3685170019074211,35.225806451612904,0.7865942340710879
30,65.00073335483872,6.717969699854437,178.22229934295802,0.12130079346061962,0.110480792446733,0.006283616418159189,0.36471717397022263,157.38709677419354,7.707234057417542,-0.46841833874794186,-0.010311133319577632,-0.5685873639030059,122.27798303225806,2.7533507291456325,331.8109677419355,10.232678848688424,0.25609076601523956,0.006712483100639549,0.3685170019074211,35.225806451612904,0.7865942340710879
