Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,N_Estimators,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-01,178,57.62276,120.95368,142.2643711495429,177,177.41999891939628,339.51,0.1107337370826964,0.25678278053693526,134,30,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.3756089210510254,0.9073989987373352,0.0001181339136958,30,26.47999947312599,34.620000000000005,28.743002,56.438164,0.022311126904214208,0.0438088878622456,75.06999999768799,79.17999999999999,28.41077,27.430548,0.08678897656961518,0.08379459488233368,75.86999944858232,225.70999999999998,0.46898586,37.08498,0.0016336336088670167,0.129179297792356,0.6399999810491644,0.0,0.0,0.0,0.0,0.0,51.42999876310016,339.51,15.850916,120.95368,0.04846000476255489,0.25678278053693526,125.35000017524696,0.0,41.77184,0.0,0.06227373523341759,0.0,10.729999904391239,37.26,-0.04227847,2.4892075,-0.0001472699579937905,0.008642445398487094,41.989999619398894,32.980000000000004,10.479153,4.7021823,0.03201329986733901,0.013262235495822287,124.69999939560616,269.27,47.185883,113.7623,0.07886771008662725,0.23487810536584167
2025-12-02,178,12.821144,122.33064,117.82291550298783,170,178.5299994737423,333.08,0.03917125623323178,0.2531073600401658,217,36,0.3900500322015483,0.9447004608294931,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.387412428855896,0.906960129737854,1.994681715948078e-06,30,0.0,32.49,0.0,59.028996,0.0,0.04581996733626639,73.56000015986321,85.97999999999999,12.808708,30.833172,0.039127934285119716,0.09418890174514162,104.9699993138791,214.60999999999999,0.012436926,32.468475,4.3321948112066356e-05,0.1130984909587578,0.0,0.0,0.0,0.0,0.0,0.0,16.410000086728466,333.08,3.7951922,122.33064,0.011593520545675251,0.2531073600401658,162.11999938701382,0.0,9.025953,0.0,0.027577737144194574,0.0,4.589999984413055,60.849999999999994,0.049319804,4.160643,0.00015066171125609193,0.014077681999354606,48.02999992588737,14.99,3.914102,1.4913356,0.011956765287133434,0.004165180667195301,125.90999956344189,257.24,8.857723,116.678665,0.027063829416922012,0.23486450262241088
2025-12-03,178,36.589546,138.57133,110.0921609751278,204,178.47999966861843,349.52000000000004,0.11533925226837409,0.2848189832364535,105,37,1.5622222523045133,0.8857142857142857,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4201955795288086,0.9051136374473572,2.2136568028242365e-05,30,0.0,42.29,0.0,67.81774,0.0,0.052642039195158634,89.2499996434516,85.84,28.268673,33.32549,0.08635489843351914,0.10180241666983596,89.23000002516685,221.39,8.320869,37.428104,0.028984353834854953,0.13037452737145888,0.0,0.0,0.0,0.0,0.0,0.0,31.55999996155891,349.52000000000004,9.469969,138.57133,0.029457020467412796,0.2848189832364535,146.9199997070595,0.0,27.119574,0.0,0.0858822334619436,0.0,11.589999949940538,54.01,0.9386854,4.775774,0.0032697532929996313,0.01573763178001189,32.53999988631632,31.819999999999997,8.092624,5.590218,0.025123541287511767,0.016073144974082694,134.34999983236156,263.68999999999994,27.558235,128.20534,0.08694595831073107,0.25300820081658093
2025-12-04,178,121.158,125.45102,102.71081683294732,174,120.83999950299459,321.47999999999996,0.11463205110117732,0.25638996531840186,42,38,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.718550205230713,0.8192611932754517,-0.0022202918768358,5,58.169999512599766,35.419999999999995,113.06342,63.41482,0.08776300462657025,0.04922436897636969,18.770000276805902,58.85000000000001,3.0966196,20.831392,0.009459526879915345,0.06363555759751759,43.899999713588926,227.20999999999998,4.9979496,41.20481,0.017409519594691728,0.14353003874451462,0.0,0.0,0.0,0.0,0.0,0.0,38.930000015020994,321.47999999999996,59.416992,125.45102,0.04907179501741471,0.25638996531840186,81.90999948797362,0.0,61.740993,0.0,0.06556025946008355,0.0,32.450000352242114,24.28,23.857193,1.8198006,0.02715116266440372,0.0060179511805573144,40.94999937762933,22.91,37.102905,2.7490325,0.03490272461548951,0.008250888962454055,47.43999977312315,274.28999999999996,60.197884,120.88219,0.05257816727587752,0.242121129002729
2025-12-04,178,107.14929,125.45102,119.33959965449883,174,166.07999941102943,321.47999999999996,0.11656844967856438,0.25638996531840186,93,38,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.814889430999756,0.8793397545814514,-0.000765325295117,10,46.859999370468856,35.419999999999995,94.141716,63.41482,0.07307544901792815,0.04922436897636969,36.7000007646196,58.85000000000001,4.2393293,20.831392,0.012950266719356365,0.06363555759751759,82.51999927594099,227.20999999999998,8.768252,41.20481,0.030542733941279862,0.14353003874451462,0.0,0.0,0.0,0.0,0.0,0.0,39.37999975740843,321.47999999999996,35.176853,125.45102,0.03267746496399899,0.25638996531840186,126.69999965362102,0.0,71.97244,0.0,0.08389098728594646,0.0,33.47999975936767,24.28,33.73745,1.8198006,0.02997757441053002,0.0060179511805573144,35.95000015578808,22.91,26.678167,2.7490325,0.025726909872935917,0.008250888962454055,96.6499994958737,274.28999999999996,46.733685,120.88219,0.060863968148559267,0.242121129002729
2025-12-04,178,90.096695,125.45102,141.83894150086314,174,178.56999999999482,321.47999999999996,0.09248805842090335,0.25638996531840186,163,38,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.516337752342224,0.8991885185241699,-0.000131321720685,20,39.550000724630024,35.419999999999995,80.745735,63.41482,0.06267711174399541,0.04922436897636969,69.50999963768113,58.85000000000001,6.4441175,20.831392,0.019685433275488634,0.06363555759751759,69.50999963768365,227.20999999999998,2.9068465,41.20481,0.01012551340141931,0.14353003874451462,0.0,0.0,0.0,0.0,0.0,0.0,33.910000594668745,321.47999999999996,60.71691,125.45102,0.04768940470465045,0.25638996531840186,144.65999940532606,0.0,29.379787,0.0,0.04479865218462916,0.0,31.539999539569354,24.28,1.0701652,1.8198006,0.0037066053442738455,0.0060179511805573144,82.22000099724237,22.91,47.189583,2.7490325,0.054028878367040886,0.008250888962454055,64.80999946318306,274.28999999999996,41.836952,120.88219,0.03475257450196583,0.242121129002729
2025-12-04,178,9.991264,125.45102,102.9285239247859,174,178.5499978755412,321.47999999999996,0.0311362357826032,0.25638996531840186,217,38,0.4268437151284642,0.9539170506912442,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.3884695768356323,0.9076896905899048,2.483958889069354e-05,30,1.5299999929723214,35.419999999999995,0.0,63.41482,0.0,0.04922436897636969,77.8499996421174,58.85000000000001,8.556147,20.831392,0.02613724294686088,0.06363555759751759,99.16999824045149,227.20999999999998,1.435118,41.20481,0.004998992835742321,0.14353003874451462,0.0,0.0,0.0,0.0,0.0,0.0,8.589999908883458,321.47999999999996,0.5029657,125.45102,0.001612522607261066,0.25638996531840186,169.95999796665777,0.0,9.488299,0.0,0.02952371099038507,0.0,52.589999063717386,24.28,1.1679534,1.8198006,0.00379731730441944,0.0060179511805573144,67.72999980009348,22.91,7.7979565,2.7490325,0.024022379229517346,0.008250888962454055,58.22999901173032,274.28999999999996,1.0253549,120.88219,0.0033165379741081293,0.242121129002729
2025-12-05,178,27.62789,113.72007,117.56260747136119,170,178.4999981085752,295.81000000000006,0.08471494793758712,0.22713371434452684,170,35,0.2940873705954212,0.9235294117647059,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.3452931642532349,0.9109336137771606,1.5417998894412154e-05,30,0.0,37.559999999999995,0.0,59.01183,0.0,0.04580664249714892,89.22000000797304,55.59999999999999,26.887005,21.561361,0.08213419065952082,0.06586545485523194,89.27999810060216,202.65000000000003,0.74088746,33.146885,0.0025807572780663004,0.11546161699214595,0.0,0.0,0.0,0.0,0.0,0.0,49.87999944297003,295.81000000000006,10.388044,113.72007,0.03175776226973914,0.2271337143445268,128.61999866560515,0.0,17.23985,0.0,0.052957185667847975,0.0,45.269999628870174,28.76,7.4383106,2.1163793,0.022722487174169234,0.007076481428274287,54.329999605134645,19.919999999999998,10.995491,3.291933,0.033644093336327056,0.009396639399337435,78.89999887457037,247.12999999999997,9.194091,108.31175,0.02834837034036692,0.21066059078428895
2025-12-06,178,-0.0052576065,122.18811,8.219132674416874,194,89.2849999999998,374.28999999999996,-1.8313990899270808e-05,0.27178049800974685,94,40,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.6858718395233154,0.8227003812789917,-0.0022662986800555,5,0.0,34.74000000000001,0.0,51.066185,0.0,0.03963900974774769,0.0,110.83999999999999,0.0,36.40215,0.0,0.11120099490085691,89.2849999999998,228.70999999999998,-0.0052576065,34.719772,-1.8313990899270808e-05,0.12094049336114225,0.9599999808363684,0.0,0.016698718,0.0,5.816718508931062e-05,0.0,16.325001456435782,374.28999999999996,-0.032571614,122.18811,-0.00011345775644846754,0.27178049800974685,71.99999856272764,0.0,0.010615289,0.0,3.6976580459886116e-05,0.0,58.55999883101849,23.740000000000002,-0.76993126,1.6589175,-0.002681926464551101,0.005675937437891074,13.439999731709158,28.730000000000004,-0.05023545,3.3113766,-0.000174986769723895,0.008965074986621125,17.28500143727215,321.82,0.8149091,117.21782,0.002838599243375725,0.25713948772026096
2025-12-06,178,106.97014,122.18811,109.72577934017028,194,121.86999987501422,374.28999999999996,0.09424109528548413,0.27178049800974685,25,40,,,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.8029108047485352,0.8809863924980164,-0.0006945694904623,10,53.989999940698624,34.74000000000001,102.01756,51.066185,0.07918890889362844,0.03963900974774769,32.39999963459241,110.83999999999999,5.131978,36.40215,0.01567712226410297,0.11120099490085691,35.48000029972317,228.70999999999998,-0.17940748,34.719772,-0.0006249358722472719,0.12094049336114225,0.0,0.0,0.0,0.0,0.0,0.0,26.210000128012727,374.28999999999996,27.803545,122.18811,0.024794021438582836,0.27178049800974685,95.65999974700146,0.0,79.166595,0.0,0.06944707088582594,0.0,12.83000018528682,23.740000000000002,25.904526,1.6589175,0.020107821820547045,0.005675937437891074,40.39999983434301,28.730000000000004,44.23094,3.3113766,0.04084519879283835,0.008965074986621125,68.63999985538437,321.82,36.83467,117.21782,0.03328807467209874,0.25713948772026096
