Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.15394715690000624,0.10543478251268754,50.39531,34.51456,119.91999962886737,102.13
B,0.10948484940404021,0.05295545125550308,141.04726,68.221504,117.30000074226584,35.17
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.05452312611182591,0.10300822941529701,15.652576,29.571749,119.75000341055737,153.74
