Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,USA,Broad match,0.0,0.4961282600100006,0.49612826,-1.0793243521156626e-09
1 mit opencourseware,A,Exact match,0.0,0.22390259075800026,0.2239025,9.70427140034591e-08
1 mit opencourseware,A,Broad match,0.0,0.7396836615580009,0.7396838,-1.4533820880124892e-07
1 mit opencourseware,B,Exact match,0.0,0.19419208175800054,0.19419196,1.1927745549589197e-07
1 mit opencourseware,B,Broad match,0.0,0.7099731525580009,0.7099734,-2.423127571926642e-07
5 day generative ai course google,USA,Broad match,0.0,1.5151129943000003,1.5151129,1.17407910504852e-07
5 day generative ai course google,A,Phrase match,0.0,0.16008926144800006,0.1600892,6.667337237864501e-08
5 day generative ai course google,A,Broad match,0.0,1.7586683958480007,1.7586682,2.1156760521279239e-07
5 day generative ai course google,B,Phrase match,0.0,0.2531595373480006,0.25315946,7.394239148750259e-08
5 day generative ai course google,B,Broad match,0.0,1.8517386717480004,1.8517387,-1.9581955612579804e-08
academy lms course content ai generator addon,USA,Broad match,0.0,0.03153470690000098,0.031534478,2.288316492335407e-07
academy lms course content ai generator addon,A,Broad match,0.0,0.27509010844799997,0.27508995,1.59078569428317e-07
academy lms course content ai generator addon,B,Exact match,0.0,1.961741889048,1.9617414,4.415992695960824e-07
academy lms course content ai generator addon,B,Phrase match,0.0,2.107335502048002,2.107335,4.114107947650325e-07
academy lms course content ai generator addon,B,Broad match,0.0,2.7200075253480005,2.7200074,1.0576181885824099e-07
admissions mit edu,USA,Broad match,0.0,0.3100966205300004,0.31009653,8.842360088578971e-08
admissions mit edu,A,Exact match,0.0,0.002392342857999767,0.0023920983,2.445503902090418e-07
admissions mit edu,A,Phrase match,0.0,0.0845027478580001,0.084502496,2.520327094246433e-07
admissions mit edu,A,Broad match,0.0,0.553652022078,0.553652,3.357168287809742e-08
admissions mit edu,B,Exact match,0.0,0.09546261875800019,0.09546236,2.592699897829842e-07
admissions mit edu,B,Phrase match,0.0,0.17757302375800008,0.17757276,2.667523085475576e-07
