Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,A,Broad match,0.0,0.15335817562000056,0.15335815,2.9071729384932965e-08
1 mit opencourseware,B,Exact match,0.0,0.8483327646200001,0.84833276,1.9017993846404124e-09
1 mit opencourseware,B,Phrase match,0.0,0.8849234006200003,0.88492334,6.172992461639382e-08
1 mit opencourseware,B,Broad match,0.0,1.5476835401200002,1.5476836,-5.649102274851714e-08
5 day generative ai course google,USA,Broad match,0.0,0.25010682439000054,0.2501068,1.2866563037228218e-08
5 day generative ai course google,A,Phrase match,0.0,0.12330720002000067,0.123307124,7.623975012416295e-08
5 day generative ai course google,A,Broad match,0.0,0.786067339520001,0.7860673,3.252460911706834e-08
5 day generative ai course google,B,Phrase match,0.0,0.03892662942000049,0.038926557,7.271357196220185e-08
5 day generative ai course google,B,Broad match,0.0,0.7016867689200009,0.70168686,-9.021085844995724e-08
academy lms course content ai generator addon,B,Exact match,0.0,3.7778052770200015,3.7778056,-2.8976771826449976e-07
academy lms course content ai generator addon,B,Phrase match,0.0,3.8143959130200003,3.8143961,-2.299395944760363e-07
academy lms course content ai generator addon,B,Broad match,0.0,3.900996545520001,3.9009974,-8.547638126188417e-07
adobe generative ai content creation course,USA,Exact match,0.0,0.721620690040001,0.72162056,1.30347618143567e-07
adobe generative ai content creation course,USA,Phrase match,0.0,0.6148346781400003,0.6148344,2.503064431280677e-07
adobe generative ai content creation course,USA,Broad match,0.0,0.355968473140001,0.35596824,2.3621678324481366e-07
adobe generative ai content creation course,A,Exact match,0.0,0.9121143676700004,0.9121144,-1.4120160707342677e-08
adobe generative ai content creation course,A,Phrase match,0.0,0.8053283557700016,0.80532825,1.0583866616453719e-07
adobe generative ai content creation course,A,Broad match,0.0,0.8919289882700013,0.89192855,4.3468876353980335e-07
adobe generative ai content creation course,B,Exact match,0.0,2.2864767215200006,2.2864766,1.094289361347478e-07
adobe generative ai content creation course,B,Phrase match,0.0,2.179690709620001,2.1796906,1.10178472567668e-07
adobe generative ai content creation course,B,Broad match,0.0,2.266291342120001,2.2662911,2.0060999128546086e-07
adobe generative ai course,USA,Exact match,0.0,0.5580570720400005,0.55805707,2.261558162963695e-09
