Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,B,Broad match,42.540000133216374,39.8779045045,39.877895,9.149275392417167e-06
5 day generative ai course google,USA,Phrase match,0.0,0.20065355041000038,0.20065361,-6.220367759768308e-08
5 day generative ai course google,USA,Broad match,0.20999709503024455,0.6823028124500008,0.682303,-1.9896738812086312e-07
5 day generative ai course google,A,Exact match,0.0,0.07504686795000075,0.07504672,1.4982942579677694e-07
5 day generative ai course google,A,Phrase match,0.0,0.4863204810100012,0.4863205,-1.4595467556777209e-08
5 day generative ai course google,A,Broad match,10.210000363735231,7.822479508250002,7.8224797,-2.166340316023252e-07
5 day generative ai course google,B,Exact match,4.459999798909203,3.6606017088800007,3.6606016,9.297423897436374e-08
5 day generative ai course google,B,Phrase match,4.459999798909196,4.071875321940001,4.071875,2.2657256959490724e-07
5 day generative ai course google,B,Broad match,20.580000939273255,18.89931419895,18.899315,-6.81421091996981e-07
academy lms course content ai generator addon,A,Phrase match,10.210000363735231,8.95386337335,8.953863,2.2942910149481577e-07
academy lms course content ai generator addon,A,Broad match,10.210000363735231,9.61723493525,9.617235,-2.484658203627532e-07
academy lms course content ai generator addon,B,Exact match,11.899999645777134,16.02641301445,16.026413,5.058281260517106e-08
academy lms course content ai generator addon,B,Phrase match,11.899999645777134,17.461529123450003,17.46153,-1.5619748019446433e-06
academy lms course content ai generator addon,B,Broad match,11.899999645777134,18.124900685350003,18.124903,-2.0398697238022123e-06
admissions mit edu,USA,Exact match,0.0,0.3515971947500017,0.351597,1.8366067672248576e-07
admissions mit edu,USA,Phrase match,0.0,0.6561459328100008,0.656146,-5.7084866167400605e-08
admissions mit edu,USA,Broad match,7.970000223725595,6.145390066650001,6.145391,-9.207462392524235e-07
admissions mit edu,A,Exact match,0.0,1.2496993623500001,1.2496995,-1.1103104236021011e-07
admissions mit edu,A,Phrase match,0.0,1.5542481004100004,1.5542481,5.851284567981452e-09
admissions mit edu,A,Broad match,8.760000392706557,8.334350532550001,8.334352,-1.0070618152724364e-06
admissions mit edu,B,Exact match,11.899999645777132,11.971231425450002,11.971232,-9.887956036180867e-07
admissions mit edu,B,Phrase match,11.899999645777132,12.38250503851,12.382505,-3.7836011657077506e-07
admissions mit edu,B,Broad match,20.580000939273255,20.510075275150005,20.510075,6.596714889894884e-07
adobe generative ai content creation course,USA,Exact match,0.0,0.914887067750001,0.91488713,-6.251046658078963e-08
adobe generative ai content creation course,USA,Phrase match,0.0,1.2194358058100003,1.219436,-2.436513644177296e-07
adobe generative ai content creation course,USA,Broad match,0.0,1.3648727908500007,1.3648733,-4.992119500002445e-07
adobe generative ai content creation course,A,Exact match,0.0,1.200553998350002,1.2005541,-1.341115458686204e-07
adobe generative ai content creation course,A,Phrase match,0.0,1.5051027364100007,1.5051028,-1.722922049474107e-08
adobe generative ai content creation course,A,Broad match,0.0,1.6505397214500006,1.65054,-2.727898065213452e-07
adobe generative ai content creation course,B,Exact match,11.899999645777132,10.814217880250002,10.8142185,-6.40868162093966e-07
adobe generative ai content creation course,B,Phrase match,11.899999645777132,11.22549149331,11.2254925,-9.841069914529044e-07
adobe generative ai content creation course,B,Broad match,20.58000093927325,19.353061729950003,19.353062,5.392461233100221e-08
adobe generative ai course,USA,Exact match,0.0,0.2651380590500005,0.26513785,2.0781174975281758e-07
adobe generative ai course,USA,Phrase match,0.0,0.5696867971100006,0.5696868,2.6670852637522557e-08
adobe generative ai course,USA,Broad match,0.0,1.0513360591500005,1.0513363,-2.293021479360391e-07
adobe generative ai course,A,Exact match,0.0,0.5508049896500008,0.55080485,1.3621066974334184e-07
adobe generative ai course,A,Phrase match,0.0,0.855353727710001,0.85535365,7.427906223433922e-08
adobe generative ai course,A,Broad match,0.0,1.3370029897500004,1.337003,-2.880004457139762e-09
adobe generative ai course,B,Exact match,0.0,0.7007019005025384,0.7007019,8.12659239901592e-09
adobe generative ai course,B,Phrase match,4.459999798909203,4.071875321940001,4.071875,2.2657256959490724e-07
adobe generative ai course,B,Broad match,11.89999964577713,13.05141251835,13.051413,-6.404746066834832e-08
advanced generative ai course,USA,Exact match,0.0,0.5162436430500008,0.5162434,2.448604561333667e-07
advanced generative ai course,USA,Phrase match,0.0,0.8207923811100007,0.8207924,4.114914076147613e-09
advanced generative ai course,USA,Broad match,0.0,1.3024416431500005,1.3024418,-1.922534418330457e-07
advanced generative ai course,A,Exact match,0.0,0.8019105736500001,0.80191046,1.1365473029378848e-07
advanced generative ai course,A,Phrase match,0.0,1.1064593117100008,1.1064593,5.172312333989737e-08
advanced generative ai course,A,Broad match,0.0,1.5881085737500007,1.5881085,3.416870186789822e-08
advanced generative ai course,B,Exact match,4.459999798905407,3.91170729288,3.9117072,1.300229444112233e-07
advanced generative ai course,B,Phrase match,4.459999798909203,4.322980905940001,4.322981,2.52026959302043e-08
advanced generative ai course,B,Broad match,20.58000093927325,19.150419782950003,19.15042,5.477205107240479e-07
advanced generative ai courses,USA,Exact match,0.0,0.7180275846500006,0.7180279,-3.0507854553718516e-07
advanced generative ai courses,USA,Phrase match,0.0,1.022576322710001,1.0225765,-1.2859157361155837e-07
advanced generative ai courses,USA,Broad match,7.970000223725647,6.691715984550001,6.691717,-1.1632771474978654e-06
advanced generative ai courses,A,Exact match,0.0,1.6161297522500007,1.6161299,-1.2293310480693265e-07
advanced generative ai courses,A,Phrase match,0.0,1.920678490310001,1.9206785,-6.050777878741087e-09
advanced generative ai courses,A,Broad match,8.760000392706562,8.88067645045,8.880677,-7.727555662029317e-07
advanced generative ai courses,B,Exact match,11.899999645777132,12.845831727350001,12.845832,-1.4368271372688923e-07
advanced generative ai courses,B,Phrase match,11.899999645777132,13.25710534041,13.257106,-4.869215430858276e-07
advanced generative ai courses,B,Broad match,20.580000939273255,21.056401193050004,21.0564,8.939777380589931e-07
agentic ai course mit,USA,Phrase match,0.0,0.2679802266600002,0.26798022,8.726345424037163e-09
agentic ai course mit,USA,Broad match,1.3000000452443263,1.7067618916000002,1.7067621,-1.8382419408879969e-07
agentic ai course mit,A,Exact match,0.0,0.2490984192000006,0.24909826,1.6296964627793287e-07
agentic ai course mit,A,Phrase match,0.0,0.5536471572600008,0.5536471,5.633455524289843e-08
