Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,A,Phrase match,0.0,0.017400486410000027,0.017400324,1.6206536501695012e-07
1 mit opencourseware,B,Phrase match,0.0,0.6940047213400001,0.6940046,1.2606030652673184e-07
1 mit opencourseware,B,Broad match,0.0,0.3096078812299994,0.30960795,-7.160317627707968e-08
5 day generative ai course google,USA,Phrase match,0.0,0.25007364950000033,0.25007355,9.736834749585199e-08
5 day generative ai course google,USA,Broad match,0.0,1.2033431676,1.2033433,-1.0460916755050675e-07
5 day generative ai course google,A,Exact match,0.0,0.11110912520000044,0.11110903,9.197303357799669e-08
5 day generative ai course google,A,Phrase match,0.0,0.3761858759000002,0.37618577,1.010968385672939e-07
5 day generative ai course google,A,Broad match,0.0,1.3294553939999998,1.3294555,-1.0088067647906485e-07
5 day generative ai course google,B,Exact match,0.0,0.4668337183300005,0.46683365,6.726417406399676e-08
5 day generative ai course google,B,Phrase match,0.0,0.7319104690299997,0.7319105,-5.7722472246446443e-08
5 day generative ai course google,B,Broad match,0.0,1.6851799871299995,1.6851802,-2.0009534229536996e-07
academy lms course content ai generator addon,B,Exact match,1.1200000362827494,2.2648176086299996,2.2648177,-1.0606116251921094e-07
academy lms course content ai generator addon,B,Phrase match,1.12000003628275,2.7923982574300004,2.7923982,4.308979040246186e-08
academy lms course content ai generator addon,B,Broad match,0.0,1.9259993212299997,1.9259994,-8.176987820185389e-08
admissions mit edu,USA,Phrase match,0.0,0.1378470701100002,0.13784665,4.2141691547481486e-07
admissions mit edu,A,Phrase match,0.0,0.26395929651000016,0.26395893,3.6554076188188844e-07
admissions mit edu,B,Phrase match,0.0,1.20032243244,1.2003222,2.812559178888563e-07
admissions mit edu,B,Broad match,0.0,0.3020478046299997,0.30204794,-1.3347844451949697e-07
adobe generative ai content creation course,USA,Exact match,0.0,0.38424096321000023,0.3842408,1.5710724754480765e-07
adobe generative ai content creation course,USA,Phrase match,0.0,0.6493177139099997,0.64931726,4.493531149396546e-07
adobe generative ai content creation course,USA,Broad match,0.0,0.8709675623999994,0.87096745,1.1464227844815156e-07
adobe generative ai content creation course,A,Exact match,0.0,0.5103531896100003,0.51035297,2.204403836136848e-07
adobe generative ai content creation course,A,Phrase match,0.0,0.7754299403099998,0.7754295,4.530816062331411e-07
adobe generative ai content creation course,A,Broad match,0.0,0.9970797888000001,0.9970797,1.1837077040777189e-07
adobe generative ai content creation course,B,Exact match,0.0,0.8660777827400001,0.8660777,6.162107313301135e-08
adobe generative ai content creation course,B,Phrase match,0.0,1.13115453344,1.1311542,3.538669408609252e-07
adobe generative ai content creation course,B,Broad match,0.0,1.35280438193,1.3528044,-4.044854007290155e-08
adobe generative ai course,USA,Exact match,0.0,0.19624768420999986,0.19624755,1.3634508591597871e-07
adobe generative ai course,USA,Phrase match,0.0,0.4613244349099997,0.46132433,1.0076540740699969e-07
adobe generative ai course,USA,Broad match,0.0,1.2232213165999999,1.2232214,-1.0464176036784067e-07
adobe generative ai course,A,Exact match,0.0,0.32235991061,0.32235983,8.046893251734133e-08
adobe generative ai course,A,Phrase match,0.0,0.5874366613099999,0.58743656,1.0449389886701965e-07
adobe generative ai course,A,Broad match,0.0,1.3493335430000002,1.3493336,-1.0091326885230956e-07
adobe generative ai course,B,Exact match,0.0,0.6780845037400002,0.67808443,7.066123430821136e-08
adobe generative ai course,B,Phrase match,0.0,0.9431612544399997,0.9431613,-5.432541172467609e-08
adobe generative ai course,B,Broad match,0.0,1.7050581361300003,1.7050583,-2.0012793422452546e-07
advanced generative ai course,USA,Exact match,0.0,0.19624768420999994,0.19624755,1.3634508599924544e-07
advanced generative ai course,USA,Phrase match,0.0,0.46132443491000036,0.46132433,1.007654080731335e-07
advanced generative ai course,USA,Broad match,0.0,1.2232213165999999,1.2232214,-1.0464176036784067e-07
