Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,USA,Exact match,0.0,1.2191445951590008,1.2191447,-1.0679870188212703e-07
1 mit opencourseware,USA,Phrase match,0.0,0.34648466965900043,0.3464847,-2.1245616876885975e-08
1 mit opencourseware,A,Exact match,0.0,1.2191445951590008,1.2191447,-1.0679870188212703e-07
1 mit opencourseware,A,Phrase match,0.0,0.34648466965900043,0.3464847,-2.1245616876885975e-08
1 mit opencourseware,B,Exact match,0.779999975864115,2.4105474701590004,2.4105473,2.1368927383136338e-07
1 mit opencourseware,B,Phrase match,0.779999975864115,1.5378875446590006,1.5378876,-2.8583186928443638e-08
5 day generative ai course google,USA,Exact match,0.0,0.9297771486689992,0.92977715,3.2832569996088523e-09
5 day generative ai course google,USA,Phrase match,0.0,1.1053592596690003,1.1053594,-1.754124816510938e-07
5 day generative ai course google,USA,Broad match,0.0,1.3769330984390002,1.3769327,3.582275134306201e-07
5 day generative ai course google,A,Exact match,0.0,1.0013128177689998,1.001313,-1.5334611247475038e-07
5 day generative ai course google,A,Phrase match,0.0,1.1768949287689998,1.1768951,-2.128325626848948e-07
5 day generative ai course google,A,Broad match,0.0,1.4484687675390004,1.4484686,2.0159814351217165e-07
5 day generative ai course google,B,Exact match,0.0,2.0666289737690002,2.066629,4.0816119373232596e-08
5 day generative ai course google,B,Phrase match,0.0,2.2422110847690004,2.2422109,2.1974824848669527e-07
5 day generative ai course google,B,Broad match,0.0,2.513784923539,2.5137844,5.149696642448021e-07
academy lms course content ai generator addon,USA,Phrase match,0.0,0.05581377746900085,0.05581396,-1.8326202866347785e-07
academy lms course content ai generator addon,USA,Broad match,0.0,0.4549944632390006,0.45499444,2.3160265261168433e-08
academy lms course content ai generator addon,A,Phrase match,0.0,0.05581377746900085,0.05581396,-1.8326202866347785e-07
academy lms course content ai generator addon,A,Broad match,0.0,0.4549944632390006,0.45499444,2.3160265261168433e-08
academy lms course content ai generator addon,B,Exact match,0.0,1.288102749469,1.2881027,3.459173392172943e-09
academy lms course content ai generator addon,B,Phrase match,0.0,1.4636848604690003,1.4636848,6.318201295485437e-08
academy lms course content ai generator addon,B,Broad match,0.0,1.8628655462390007,1.8628649,6.942874015702927e-07
admissions mit edu,A,Exact match,0.0,0.028482897359000347,0.028483236,-3.3884955773569314e-07
admissions mit edu,B,Exact match,0.0,0.02848289735900078,0.028483236,-3.3884955730201227e-07
adobe generative ai content creation course,USA,Exact match,0.0,1.0730063495689999,1.0730066,-2.8037484778309363e-07
adobe generative ai content creation course,USA,Phrase match,0.0,0.9713095120690005,0.9713098,-2.690055234122468e-07
adobe generative ai content creation course,USA,Broad match,0.0,1.2428833508390005,1.2428833,2.6215892567904575e-08
adobe generative ai content creation course,A,Exact match,0.0,1.1445420186689998,1.1445423,-3.1779492837280543e-07
adobe generative ai content creation course,A,Phrase match,0.0,1.0428451811690003,1.0428455,-3.064256042240032e-07
adobe generative ai content creation course,A,Broad match,0.0,1.3144190199390011,1.314419,-1.1204187355673412e-08
adobe generative ai content creation course,B,Exact match,0.0,1.487096945669001,1.4870973,-3.1766718056047694e-07
