Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
advanced generative ai courses,B,Broad match,11.219999776465604,13.0586513305,13.058651,3.6004101566788904e-07
agentic ai course mit,USA,Exact match,0.0,0.6089283790999998,0.60892826,1.1591259130305787e-07
agentic ai course mit,USA,Phrase match,0.0,0.6378954579999998,0.6378953,1.71916778368697e-07
agentic ai course mit,USA,Broad match,0.0,1.1019017214000002,1.1019015,1.901805177784155e-07
agentic ai course mit,A,Exact match,0.0,0.6157717970000005,0.6157717,8.612735036273023e-08
agentic ai course mit,A,Phrase match,0.0,0.6447388758999998,0.64473873,1.4213153665121325e-07
agentic ai course mit,A,Broad match,0.0,1.1087451393000003,1.108745,1.6039527617195404e-07
agentic ai course mit,B,Exact match,0.0,0.8567419840000001,0.85674185,1.3839224255463023e-07
agentic ai course mit,B,Phrase match,0.0,0.8857090629,0.88570887,1.9439642939822477e-07
agentic ai course mit,B,Broad match,7.919999921756261,9.012206218980001,9.012206,1.4140431758846717e-07
ai,B,Exact match,8.699999663792816,9.800081350580001,9.80008,1.0512025596653984e-06
ai,B,Phrase match,8.699999663792816,10.082416937380001,10.082417,4.029561733176479e-07
ai,B,Broad match,11.219999776465604,14.770820887200001,14.770821,2.695242198313963e-07
