Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,USA,Broad match,0.0,0.1588309163000008,0.15883105,-1.2873154675574483e-07
1 mit opencourseware,A,Broad match,0.0,0.2491623362999995,0.24916238,-3.9626971926054466e-08
1 mit opencourseware,B,Exact match,0.0,0.42009532470000027,0.4200952,1.1939299343621812e-07
1 mit opencourseware,B,Phrase match,0.0,0.5022747217000006,0.5022745,2.084553717418558e-07
1 mit opencourseware,B,Broad match,0.0,1.0140468484999996,1.0140471,-2.9734350626142714e-07
5 day generative ai course google,USA,Phrase match,0.0,0.1780736431000009,0.17807345,1.9217703489671223e-07
5 day generative ai course google,USA,Broad match,0.0,0.7685782228999999,0.76857835,-1.27643975944558e-07
5 day generative ai course google,A,Phrase match,0.0,0.2684050631000003,0.2684049,1.6207232084175516e-07
5 day generative ai course google,A,Broad match,0.0,0.8589096429000002,0.8589097,-8.324288314209838e-08
5 day generative ai course google,B,Exact match,0.0,0.24942578310000074,0.24942565,1.3345705640599448e-07
5 day generative ai course google,B,Phrase match,0.0,0.5389069759000001,0.5389068,1.6323215346059072e-07
5 day generative ai course google,B,Broad match,0.0,1.1294115556999997,1.1294116,-2.2478406025427944e-08
academy lms course content ai generator addon,B,Exact match,0.0,2.7032361284000004,2.7032363,-2.130764400476437e-07
academy lms course content ai generator addon,B,Phrase match,0.0,2.7854155254000004,2.785416,-3.624326412321466e-07
academy lms course content ai generator addon,B,Broad match,0.0,2.7121222572,2.7121222,5.528044422220546e-08
admissions mit edu,B,Exact match,0.0,0.021399808700000023,0.021400284,-4.753220927966595e-07
admissions mit edu,B,Phrase match,0.0,0.31088100150000025,0.31088138,-3.747664792386196e-07
admissions mit edu,B,Broad match,0.0,0.4777643812999998,0.47776473,-3.4438511981038644e-07
adobe generative ai content creation course,USA,Exact match,0.0,0.20733440039999984,0.20733482,-4.1605584122361705e-07
adobe generative ai content creation course,USA,Phrase match,0.0,0.49681559320000024,0.4968159,-2.9687377600673415e-07
adobe generative ai content creation course,USA,Broad match,0.0,0.663698973,0.66369927,-2.962947387441517e-07
adobe generative ai content creation course,A,Exact match,0.0,0.2976658203999999,0.29766628,-4.6106171580628796e-07
adobe generative ai content creation course,A,Phrase match,0.0,0.5871470132000002,0.58714736,-3.4187965070042736e-07
adobe generative ai content creation course,A,Broad match,0.0,0.7540303929999996,0.7540307,-3.114982913832165e-07
adobe generative ai content creation course,B,Exact match,0.0,0.8764026407999997,0.87640315,-5.121426577270327e-07
adobe generative ai content creation course,B,Phrase match,0.0,1.1658838336000001,1.1658843,-4.227629148978451e-07
adobe generative ai content creation course,B,Broad match,0.0,1.3327672133999997,1.3327676,-3.9238155546961195e-07
adobe generative ai course,USA,Exact match,0.0,0.36677374830000026,0.36677364,1.1315099818220986e-07
adobe generative ai course,USA,Phrase match,0.0,0.6562549411,0.6562547,2.323330627884701e-07
adobe generative ai course,USA,Broad match,0.0,1.1680270678999998,1.1680272,-9.465188011148484e-08
