Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,USA,Broad match,0.0,0.22682811800000016,0.22682825,-1.293087309173213e-07
1 mit opencourseware,A,Broad match,0.0,0.15978270460000055,0.15978292,-2.1170744879395187e-07
1 mit opencourseware,B,Broad match,0.0,0.5147090644000005,0.51470923,-1.6983767037181963e-07
5 day generative ai course google,USA,Phrase match,0.0,0.2847171804500006,0.28471732,-1.409458734169533e-07
5 day generative ai course google,USA,Broad match,0.0,1.0268582178500003,1.0268583,-1.1192294890882692e-07
5 day generative ai course google,A,Phrase match,0.0,0.21767176705000074,0.21767189,-1.1903646318645045e-07
5 day generative ai course google,A,Broad match,0.0,0.9598128044500005,0.9598129,-7.511237742896526e-08
5 day generative ai course google,B,Exact match,0.0,0.16460510085000024,0.16460527,-1.7394648565982607e-07
5 day generative ai course google,B,Phrase match,0.0,0.57259812685,0.5725982,-9.206784667981083e-08
5 day generative ai course google,B,Broad match,0.0,1.3147391642500008,1.3147392,-6.304492106146142e-08
academy lms course content ai generator addon,A,Exact match,0.0,0.23270676919999994,0.2327068,-3.090318762000166e-08
academy lms course content ai generator addon,A,Phrase match,0.0,0.12310364720000042,0.12310363,1.3677013049884224e-08
academy lms course content ai generator addon,A,Broad match,0.0,0.2905677096,0.29056793,-2.249130920395359e-07
academy lms course content ai generator addon,B,Exact match,0.0,2.565716709,2.5657165,2.0394934097112127e-07
academy lms course content ai generator addon,B,Phrase match,0.0,2.456113587000001,2.4561136,1.0110962733733686e-08
academy lms course content ai generator addon,B,Broad match,1.4599999604577734,4.342565130200001,4.3425655,-4.062990228703711e-07
admissions mit edu,USA,Exact match,0.0,0.3109737436500005,0.31097335,3.974166326026207e-07
admissions mit edu,USA,Broad match,0.0,0.08825924094999926,0.0882594,-1.579872260792925e-07
admissions mit edu,A,Exact match,0.0,1.18731929605,1.1873189,3.74960827720372e-07
admissions mit edu,A,Phrase match,0.0,0.7971407309500006,0.7971405,2.5186217100792163e-07
admissions mit edu,A,Broad match,0.0,0.9646047933500004,0.964605,-1.80443029407229e-07
admissions mit edu,B,Exact match,0.0,1.5422456558500004,1.5422455,1.4860970498631332e-07
admissions mit edu,B,Phrase match,0.0,1.1520670907500001,1.1520668,2.6392962659826935e-07
admissions mit edu,B,Broad match,0.0,1.31953115315,1.3195313,-1.6837557370585898e-07
adobe generative ai content creation course,USA,Exact match,0.0,1.6518461275500007,1.6518455,6.72380322974675e-07
adobe generative ai content creation course,USA,Phrase match,0.0,1.3676700905500008,1.3676699,1.5055518876039287e-07
adobe generative ai content creation course,USA,Broad match,0.0,1.5351341529500007,1.5351338,3.142964362101708e-07
adobe generative ai content creation course,A,Exact match,0.0,1.5848007141500013,1.5848004,3.515630262462821e-07
adobe generative ai content creation course,A,Phrase match,0.0,1.30062467715,1.3006246,6.815646980129486e-08
adobe generative ai content creation course,A,Broad match,0.0,1.4680887395500006,1.4680886,1.1268842836642534e-07
adobe generative ai content creation course,B,Exact match,0.0,1.9397270739500003,1.939727,1.2521190217995581e-07
adobe generative ai content creation course,B,Phrase match,0.0,1.6555510369500013,1.655551,8.022392705697712e-08
adobe generative ai content creation course,B,Broad match,0.0,1.8230150993500005,1.823015,1.2475588428983997e-07
adobe generative ai course,USA,Exact match,0.0,0.7124637242,0.712464,-2.50752697716905e-07
adobe generative ai course,USA,Phrase match,0.0,0.9458838352000001,0.94588405,-2.137387511425004e-07
adobe generative ai course,USA,Broad match,0.0,1.6880248726000004,1.6880248,1.1330739790871291e-07
adobe generative ai course,A,Exact match,0.0,0.6454183108,0.6454186,-2.7354677123447857e-07
adobe generative ai course,A,Phrase match,0.0,0.8788384218000003,0.8788387,-2.9613746921342e-07
adobe generative ai course,A,Broad match,0.0,1.6209794592,1.6209795,-8.830061037912174e-08
adobe generative ai course,B,Exact match,0.0,1.0003446706,1.0003448,-8.266538076284746e-08
