Keyword,Region,Match type,Optimal Cost,Gurobi Pred,Actual Model Pred,Diff
1 mit opencourseware,B,Broad match,0.0,0.22671926632099978,0.22671929,-2.3697081880103e-08
5 day generative ai course google,USA,Broad match,0.0,0.7531306222290003,0.753131,-3.5015640620361665e-07
5 day generative ai course google,A,Phrase match,0.0,0.2603855354290004,0.2603858,-2.758998875473928e-07
5 day generative ai course google,A,Broad match,0.0,1.0557411531290006,1.0557414,-2.7619991782579234e-07
5 day generative ai course google,B,Phrase match,0.0,0.2477636389210004,0.2477639,-2.6302792843768685e-07
5 day generative ai course google,B,Broad match,0.0,1.0431192566210006,1.0431197,-4.123395707100741e-07
academy lms course content ai generator addon,B,Exact match,0.0,1.9177889357099995,1.9177887,1.9173722121124115e-07
academy lms course content ai generator addon,B,Phrase match,0.0,1.9771382524210004,1.977138,2.0997104921427479e-07
academy lms course content ai generator addon,B,Broad match,0.860000008285815,2.523729757421,2.52373,-2.8217555758658364e-07
admissions mit edu,USA,Exact match,0.0,0.24702142029999996,0.24702185,-4.33623797646554e-07
admissions mit edu,USA,Phrase match,0.0,0.5896045183000005,0.58960456,-3.8260515866639366e-08
admissions mit edu,USA,Broad match,0.0,0.6291568379000005,0.62915725,-4.0725914862704826e-07
admissions mit edu,A,Exact match,0.0,0.2084319319000001,0.20843238,-4.444847350182357e-07
admissions mit edu,A,Phrase match,0.0,0.5510150299000005,0.5510152,-1.6833074290012462e-07
admissions mit edu,A,Broad match,0.0,0.590567349500001,0.59056765,-2.989107961148818e-07
admissions mit edu,B,Exact match,0.0,0.48912608735999996,0.48912656,-4.757122046283868e-07
admissions mit edu,B,Phrase match,0.0,0.8317091853599999,0.8317093,-1.399535681789743e-07
admissions mit edu,B,Broad match,0.0,0.8712615049600005,0.8712618,-2.705336212827092e-07
adobe generative ai content creation course,USA,Exact match,0.0,0.6050884970180006,0.6050889,-3.925808458316027e-07
adobe generative ai content creation course,USA,Phrase match,0.0,1.0070209117290003,1.0070212,-2.7700696159094207e-07
adobe generative ai content creation course,USA,Broad match,0.0,1.0465732313290004,1.0465736,-4.0758701524978846e-07
adobe generative ai content creation course,A,Exact match,0.0,0.9076990279180004,0.90769947,-4.3783364755967114e-07
adobe generative ai content creation course,A,Phrase match,0.0,1.3096314426290006,1.3096315,-2.4236538997968182e-08
adobe generative ai content creation course,A,Broad match,0.0,1.3491837622290006,1.3491839,-1.5481659265681458e-07
adobe generative ai content creation course,B,Exact match,0.0,0.9023943392100005,0.9023948,-4.323659272831293e-07
adobe generative ai content creation course,B,Phrase match,0.0,1.3043267539210004,1.3043268,-1.8768818943470933e-08
adobe generative ai content creation course,B,Broad match,0.0,1.3438790735210007,1.3438792,-1.4934887238027272e-07
adobe generative ai course,USA,Exact match,0.0,0.4500597070180003,0.45006007,-3.625430043396882e-07
adobe generative ai course,USA,Phrase match,0.0,0.8519921217290006,0.85199237,-2.4696911948840494e-07
adobe generative ai course,USA,Broad match,0.0,1.4654456773290003,1.4654458,-7.958323111623145e-08
adobe generative ai course,A,Exact match,0.0,0.7526702379180013,0.75267065,-4.077958049020225e-07
adobe generative ai course,A,Phrase match,0.0,1.1546026526290003,1.1546026,5.801302549457432e-09
adobe generative ai course,A,Broad match,0.0,1.768056208229001,1.7680563,-6.523138718073085e-08
adobe generative ai course,B,Exact match,0.0,0.7473655492100011,0.74736595,-4.0232808484752525e-07
adobe generative ai course,B,Phrase match,0.0,1.149297963921001,1.149298,1.1269023492133101e-08
adobe generative ai course,B,Broad match,0.0,1.7627515195210004,1.7627516,-5.976366757032281e-08
advanced generative ai course,USA,Exact match,0.0,0.2681576449180006,0.26815796,-3.140663744072292e-07
advanced generative ai course,USA,Phrase match,0.0,0.6700900596290005,0.67009026,-1.984924900000351e-07
advanced generative ai course,USA,Broad match,0.0,1.4654456773290012,1.4654458,-7.958323022805303e-08
advanced generative ai course,A,Exact match,0.0,0.5707681758180003,0.5707686,-4.189238209661994e-07
advanced generative ai course,A,Phrase match,0.0,0.9727005905290009,0.9727007,-1.245360015111885e-07
advanced generative ai course,A,Broad match,0.0,1.7680562082290006,1.7680563,-6.523138762482006e-08
advanced generative ai course,B,Exact match,0.0,0.5654634871100003,0.5654639,-4.1345610080067985e-07
advanced generative ai course,B,Phrase match,0.0,0.9673959018210003,0.967396,-1.1906828190078045e-07
advanced generative ai course,B,Broad match,0.0,1.7627515195210006,1.7627516,-5.97636673482782e-08
advanced generative ai courses,USA,Exact match,0.0,0.045402915218001036,0.045403153,-2.3748623785568856e-07
advanced generative ai courses,USA,Phrase match,0.0,0.44733532992900077,0.44733524,8.670390311271703e-08
advanced generative ai courses,USA,Broad match,0.0,0.37274366752900057,0.37274387,-2.0725928373543923e-07
advanced generative ai courses,A,Exact match,0.0,1.4228361448180002,1.4228364,-2.7810222680280106e-07
advanced generative ai courses,A,Phrase match,0.0,1.824768559529,1.8247684,1.354948813148127e-07
advanced generative ai courses,A,Broad match,0.0,1.7501768971290008,1.750177,-1.2866598209093638e-07
advanced generative ai courses,B,Exact match,0.0,1.41021424831,1.4102144,-1.7582330080756492e-07
